task,fold,manifest_sha256,expected_manifest_sha256,manifest_hash_match,normalizer_sha256,expected_normalizer_sha256,normalizer_hash_match,training_subjects_match,outer_rows_absent,epochs,status
WBCIC_MI,0,2dfa600d297c7fb7c6abecbd865eda30f5d9b5aba95b57f4904c218695c52e7b,2dfa600d297c7fb7c6abecbd865eda30f5d9b5aba95b57f4904c218695c52e7b,True,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,True,True,True,60,PASS
WBCIC_MI,1,4103e66137803e60d4cb21a8a7b94e3f255e4b1277712e6456d8ea617b58e66d,4103e66137803e60d4cb21a8a7b94e3f255e4b1277712e6456d8ea617b58e66d,True,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,True,True,True,60,PASS
WBCIC_MI,2,7bb1550f1199abe223c1be3b5f4a999abfbf6007458f9d1524db9ecf84b5c8d6,7bb1550f1199abe223c1be3b5f4a999abfbf6007458f9d1524db9ecf84b5c8d6,True,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,True,True,True,60,PASS
WBCIC_MI,3,9721226e6d5a5608d7df1a9291f9383a6ab67196ddbb68bb05afc32888eadafe,9721226e6d5a5608d7df1a9291f9383a6ab67196ddbb68bb05afc32888eadafe,True,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,True,True,True,60,PASS
WBCIC_MI,4,2bb197f76f70f4d38c3c6e7be012915bfd879ad94d3e7360f981119ca3890f90,2bb197f76f70f4d38c3c6e7be012915bfd879ad94d3e7360f981119ca3890f90,True,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,True,True,True,60,PASS
