block,rank,local_energy,local_random_mean,local_ratio,local_ratio_CI95_L,local_ratio_CI95_U,local_randomization_p,finite_ratio_mean,finite_ratio_CI95_L,finite_ratio_CI95_U,finite_p_raw,finite_p_holm
P01_04,4,0.06633706933311175,0.02530286842302919,2.6217213093807032,1.8094898627912597,4.216244108886819,0.009900990099009901,1.6200652418430899,1.3452614918686316,1.8962804919645442,0.0016199838001619985,0.0048599514004859954
P05_08,4,0.028067564095840318,0.0259273983481928,1.0825445622775605,0.688300817407112,1.9108014958780113,0.3564356435643564,1.036622102301423,0.9000129909556936,1.17136826505232,0.8368116318836811,1.0
P09_16,8,0.0056830376604051925,0.02429471328240653,0.23392075445980545,0.16763529778625072,0.3546223851961078,1.0,0.5740724364825872,0.4769542793264993,0.6746212724651095,1.0,1.0
P17_32,16,0.023109409355563153,0.02467239088134573,0.936650585129781,0.7917560437899069,1.1484090575683583,0.7326732673267327,1.3849616111721246,1.251294911953046,1.5282754127761697,9.99990000099999e-06,3.999960000399996e-05
