fold,block,subject,draw,u_random,delta_BA_random,finite_logit_RMS
0,P01_04,sub-3,23,0.005440681635545487,-0.039999999999999925,0.10770822723918369
0,P01_04,sub-3,24,0.04454565316792765,-0.19499999999999995,0.21835666727237357
0,P01_04,sub-3,25,0.09050282846016135,-0.2549999999999999,0.7365710726211563
0,P01_04,sub-3,26,0.10587538465088495,-0.2849999999999999,0.4781520965137883
0,P01_04,sub-3,27,0.1403472782212659,-0.2849999999999999,0.6842218953158251
0,P01_04,sub-3,28,0.0838817298399681,-0.2799999999999999,0.45133977484834914
0,P01_04,sub-3,29,0.0388150431788942,-0.1299999999999999,0.13177141414157145
0,P01_04,sub-3,30,0.025342674883991726,-0.019999999999999907,0.1260686905708021
0,P01_04,sub-3,31,0.026933959790668496,-0.15999999999999992,0.17696074869384307
0,P01_04,sub-3,32,0.06802895915083934,-0.20999999999999996,0.6067921810487418
0,P01_04,sub-3,33,0.16104345897796726,-0.2899999999999999,0.5282628976304453
0,P01_04,sub-3,34,0.22265724997533906,-0.2849999999999999,0.7562165656940754
0,P01_04,sub-3,35,0.15315584460680254,-0.2849999999999999,0.5891152336331321
0,P01_04,sub-3,36,0.017916710064505015,-0.06499999999999995,0.3743310695690828
0,P01_04,sub-3,37,0.018566922572488015,-0.029999999999999916,0.30995905586484107
0,P01_04,sub-3,38,0.015574615858627223,-0.029999999999999916,0.28905701398293143
0,P01_04,sub-3,39,0.12059829508212377,-0.2799999999999999,0.5458145410334261
0,P01_04,sub-3,40,0.13842125828092075,-0.2849999999999999,0.5787689114374983
0,P01_04,sub-3,41,0.016768613164707225,-0.05499999999999994,0.12138599215321923
0,P01_04,sub-3,42,0.06988658813561344,-0.2749999999999999,0.42412315109749865
0,P01_04,sub-3,43,0.02721370115462009,0.01000000000000012,0.21318609434308075
0,P01_04,sub-3,44,0.05490763817883602,-0.24,0.21594082757467248
0,P01_04,sub-3,45,0.017298658220408866,-0.029999999999999916,0.23237924362010828
0,P01_04,sub-3,46,0.00802985946972593,0.03500000000000014,0.17036688360714253
0,P01_04,sub-3,47,0.1292610571809703,-0.2899999999999999,0.6311793152323489
0,P01_04,sub-3,48,0.009309979402727056,-0.05999999999999994,0.3516627427158253
0,P01_04,sub-3,49,0.02782945365766869,-0.06499999999999995,0.3556157592778245
0,P01_04,sub-3,50,0.04221417789035852,-0.22499999999999998,0.2595125086992067
0,P01_04,sub-3,51,0.013892034282691501,0.015000000000000124,0.13898893526777625
0,P01_04,sub-3,52,0.02439349526365542,-0.02499999999999991,0.25200632953876767
0,P01_04,sub-3,53,0.09313614306640325,-0.2699999999999999,0.3035717731761483
0,P01_04,sub-3,54,0.08302261855789739,-0.23999999999999988,0.6886425232715155
0,P01_04,sub-3,55,0.3144261903685108,-0.2849999999999999,1.1045562675171698
0,P01_04,sub-3,56,0.029970837389927757,-0.014999999999999902,0.29043523982999614
0,P01_04,sub-3,57,0.20781680062937546,-0.2849999999999999,1.0809765305697994
0,P01_04,sub-3,58,0.03039674161533074,-0.04499999999999993,0.14375107287451686
0,P01_04,sub-3,59,0.1038449985298535,-0.2899999999999999,0.33729018141337685
0,P01_04,sub-3,60,-0.0028324497921354153,0.0050000000000001155,0.2044306715594974
0,P01_04,sub-3,61,0.05550673270267219,-0.18999999999999995,0.22144785657053898
0,P01_04,sub-3,62,0.029532391085768484,-0.17999999999999994,0.20712621018242847
0,P01_04,sub-3,63,0.0917362495230973,-0.2749999999999999,0.48237018321897096
0,P01_04,sub-3,64,0.07065067302199796,-0.20999999999999996,0.6601401585206087
0,P01_04,sub-3,65,-0.002623612592010056,0.025000000000000133,0.2269821465723632
0,P01_04,sub-3,66,0.0023936188651017083,0.0,0.23454154757005835
0,P01_04,sub-3,67,0.06492370185928614,-0.20999999999999996,0.6306776742718138
0,P01_04,sub-3,68,0.08115975220628409,-0.24499999999999988,0.6998184456390627
0,P01_04,sub-3,69,0.0025427447642980914,0.03500000000000014,0.11175259207178513
0,P01_04,sub-3,70,0.015415378821618355,-0.06999999999999995,0.11380778945964598
0,P01_04,sub-3,71,0.0906144217414424,-0.1399999999999999,0.4075961182898098
0,P01_04,sub-3,72,0.16474874854894345,-0.2849999999999999,0.8310646626009055
0,P01_04,sub-3,73,0.00097875428497108,0.0050000000000001155,0.17725006256102036
0,P01_04,sub-3,74,0.03008422591499955,-0.05999999999999994,0.344670675439808
0,P01_04,sub-3,75,0.06561469026087463,-0.20499999999999996,0.6779775510312527
0,P01_04,sub-3,76,0.08655041847793665,-0.24499999999999988,0.7403244352144723
0,P01_04,sub-3,77,0.08005163496257187,-0.2549999999999999,0.30455717253303405
0,P01_04,sub-3,78,0.05984443442345802,-0.2699999999999999,0.3622911803886766
0,P01_04,sub-3,79,0.053122235535905296,-0.17999999999999994,0.5490802830338076
0,P01_04,sub-3,80,0.12492853449350577,-0.2799999999999999,0.8107277207637695
0,P01_04,sub-3,81,0.1318218506705981,-0.2899999999999999,0.5862173171266796
0,P01_04,sub-3,82,0.06869188756302391,-0.2649999999999999,0.4398932224581753
0,P01_04,sub-3,83,0.004735052406907777,-0.039999999999999925,0.2992524717609539
0,P01_04,sub-3,84,0.015694671483069137,-0.004999999999999893,0.27755419255049835
0,P01_04,sub-3,85,0.015792317828950787,0.030000000000000027,0.17023323286827582
0,P01_04,sub-3,86,0.12167042122763416,-0.2849999999999999,0.4810205739221679
0,P01_04,sub-3,87,0.12283013285627487,-0.2849999999999999,0.621972220379854
0,P01_04,sub-3,88,0.07359601235582748,-0.15999999999999992,0.4503690399167319
0,P01_04,sub-3,89,0.026310230059388363,-0.04499999999999993,0.1526489194704509
0,P01_04,sub-3,90,0.15983012988278145,-0.2799999999999999,0.9633831261043001
0,P01_04,sub-3,91,0.05762409110320581,-0.014999999999999902,0.26139594942966016
0,P01_04,sub-3,92,0.06828398753083581,-0.22999999999999987,0.6153920972492218
0,P01_04,sub-3,93,0.08780843177136424,-0.2499999999999999,0.6955185882474254
0,P01_04,sub-3,94,0.005588084596626079,-0.009999999999999898,0.1943233472143634
0,P01_04,sub-3,95,0.06499072903241596,-0.2499999999999999,0.2700847368482654
0,P01_04,sub-3,96,0.0766512877819983,-0.2799999999999999,0.45211054327262734
0,P01_04,sub-3,97,0.01004570319704114,-0.004999999999999893,0.17791651962130348
0,P01_04,sub-3,98,0.025987487449318624,0.0050000000000001155,0.25265505611553823
0,P01_04,sub-3,99,0.034451745140231346,-0.12499999999999989,0.4660574941993636
0,P01_04,sub-5,0,-0.00024656662039710954,0.020000000000000018,0.2885518548846003
0,P01_04,sub-5,1,0.11684470394694423,-0.16000000000000003,0.943968578593642
0,P01_04,sub-5,2,0.10793070193051778,-0.10999999999999999,0.49894107275470745
0,P01_04,sub-5,3,0.08305729906824824,-0.06999999999999995,0.4685957831511386
0,P01_04,sub-5,4,0.11128454332118337,-0.125,0.5028192745139142
0,P01_04,sub-5,5,0.011989997562919508,-0.004999999999999893,0.17678133408447377
0,P01_04,sub-5,6,0.06706746318325017,-0.020000000000000018,0.504348512634865
0,P01_04,sub-5,7,0.0038473775420472846,0.025000000000000022,0.3205186093255932
0,P01_04,sub-5,8,0.06125523995819483,-0.030000000000000027,0.5481987625986275
0,P01_04,sub-5,9,0.0031773495212811405,0.015000000000000013,0.18728324321512999
0,P01_04,sub-5,10,0.01922327943011123,0.0050000000000000044,0.11085700610700377
0,P01_04,sub-5,11,0.05161248214859706,-0.020000000000000018,0.6127388135392611
0,P01_04,sub-5,12,0.001566377618593494,0.010000000000000009,0.21831245503975608
0,P01_04,sub-5,13,0.047776668597393906,-0.03500000000000003,0.3010268730764422
0,P01_04,sub-5,14,0.015301250780665375,-0.004999999999999893,0.115582538283238
0,P01_04,sub-5,15,0.3184353743297892,-0.235,0.9620287802252351
0,P01_04,sub-5,16,0.24407930918854348,-0.18999999999999995,0.9051354827675855
0,P01_04,sub-5,17,0.13782149392620927,-0.19999999999999996,0.9591254272767629
0,P01_04,sub-5,18,0.24925087759156697,-0.20499999999999996,0.8806788028180564
0,P01_04,sub-5,19,0.1059378378490938,-0.10499999999999998,0.3979198358983156
0,P01_04,sub-5,20,0.09377369596457898,-0.07499999999999996,0.49125375818493927
0,P01_04,sub-5,21,0.17390626783178167,-0.16000000000000003,0.7176818719642065
0,P01_04,sub-5,22,0.1948935821410138,-0.17500000000000004,0.7076776552242475
0,P01_04,sub-5,23,0.013427150598228658,0.0,0.08780625832619222
0,P01_04,sub-5,24,0.05498918759051371,-0.030000000000000027,0.25817352004887445
0,P01_04,sub-5,25,0.07859836317272625,-0.08999999999999997,0.7487414726958576
0,P01_04,sub-5,26,0.11176550908308049,-0.10499999999999998,0.4477162754660077
0,P01_04,sub-5,27,0.14244750105893986,-0.135,0.6548544254287962
0,P01_04,sub-5,28,0.10329974195867746,-0.08999999999999997,0.45361780224823806
0,P01_04,sub-5,29,0.04461472416465122,0.0,0.18157918276621635
0,P01_04,sub-5,30,0.02664991529452587,0.0050000000000000044,0.17849969517114916
0,P01_04,sub-5,31,0.027244637038694827,-0.025000000000000022,0.16871520243372268
0,P01_04,sub-5,32,0.05257879984366017,-0.020000000000000018,0.5755627683562523
0,P01_04,sub-5,33,0.1798287285846132,-0.21499999999999997,0.5530107100578139
0,P01_04,sub-5,34,0.2027537695785751,-0.21999999999999997,0.6696154028945359
0,P01_04,sub-5,35,0.17087095516150627,-0.16000000000000003,0.6350752989061909
0,P01_04,sub-5,36,0.020445950019568785,0.010000000000000009,0.4050413692528142
0,P01_04,sub-5,37,0.013520636439198262,0.030000000000000027,0.32462509431600295
0,P01_04,sub-5,38,0.011074544345953802,0.015000000000000013,0.30200500242746325
0,P01_04,sub-5,39,0.1261202191078895,-0.14500000000000002,0.5022608899269342
0,P01_04,sub-5,40,0.14893070077811557,-0.16999999999999993,0.547882669178847
0,P01_04,sub-5,41,0.028391198260209544,0.0050000000000000044,0.14483470846290944
0,P01_04,sub-5,42,0.07980940572948096,-0.07499999999999996,0.43997873316726066
0,P01_04,sub-5,43,0.03640374342809535,-0.0050000000000000044,0.3203597126700444
0,P01_04,sub-5,44,0.06590123213937868,-0.040000000000000036,0.25053286137961017
0,P01_04,sub-5,45,0.018810037599889223,0.0050000000000000044,0.2736182800070022
0,P01_04,sub-5,46,0.01473451952492967,0.0,0.1811250682085127
0,P01_04,sub-5,47,0.14210097352708728,-0.135,0.6422753267622683
0,P01_04,sub-5,48,0.004169468401237592,0.010000000000000009,0.3554392225804998
0,P01_04,sub-5,49,0.02559393220726668,0.020000000000000018,0.3782705986635529
0,P01_04,sub-5,50,0.043228866347638964,-0.020000000000000018,0.2187572530821612
0,P01_04,sub-5,51,0.017630265749518287,-0.010000000000000009,0.17323940699018062
0,P01_04,sub-5,52,0.015828158231232424,0.0,0.24828467221930667
0,P01_04,sub-5,53,0.11216988349624461,-0.08499999999999996,0.40088807385800984
0,P01_04,sub-5,54,0.06118703462404067,-0.050000000000000044,0.7024572697485001
0,P01_04,sub-5,55,0.31367575757615634,-0.20999999999999996,1.0910989931766135
0,P01_04,sub-5,56,0.04402621317773587,0.010000000000000009,0.36940220946938535
0,P01_04,sub-5,57,0.18077932989536177,-0.20999999999999996,1.1005713761852352
0,P01_04,sub-5,58,0.04223793983465516,0.0,0.22342777218535617
0,P01_04,sub-5,59,0.12302584249115835,-0.13,0.44201335644662476
0,P01_04,sub-5,60,-0.007776096684383194,0.0050000000000000044,0.2030108661843004
0,P01_04,sub-5,61,0.061657545005780835,-0.03500000000000003,0.2501521890730943
0,P01_04,sub-5,62,0.03675943317530081,-0.010000000000000009,0.1940709226456547
0,P01_04,sub-5,63,0.10443945830258204,-0.07999999999999996,0.4574885807842827
0,P01_04,sub-5,64,0.04495141882416465,-0.03500000000000003,0.6338483833956139
0,P01_04,sub-5,65,0.013511118193385992,0.020000000000000018,0.3021792685266892
0,P01_04,sub-5,66,-0.0025562402203146645,0.015000000000000013,0.23088467452887007
0,P01_04,sub-5,67,0.0473034341733115,-0.030000000000000027,0.6054544962037702
0,P01_04,sub-5,68,0.06682044501301616,-0.06499999999999995,0.68128190723189
0,P01_04,sub-5,69,0.005896812158873236,-0.010000000000000009,0.13267206407734963
0,P01_04,sub-5,70,0.021088254590666183,-0.0050000000000000044,0.12718663435623317
0,P01_04,sub-5,71,0.07702217681385705,-0.02499999999999991,0.4459881576926977
0,P01_04,sub-5,72,0.2037861439382133,-0.20499999999999996,0.9239474792725354
0,P01_04,sub-5,73,0.0012132510650594037,-0.0050000000000000044,0.18724770664595058
0,P01_04,sub-5,74,0.00925382582040911,0.0050000000000000044,0.2981703608666533
0,P01_04,sub-5,75,0.04688107934829002,-0.020000000000000018,0.6650062324648027
0,P01_04,sub-5,76,0.06747965781167131,-0.07000000000000006,0.7299880067144459
0,P01_04,sub-5,77,0.10662972411689509,-0.08499999999999996,0.4057481359898438
0,P01_04,sub-5,78,0.0755572847233666,-0.07999999999999996,0.38114049750964785
0,P01_04,sub-5,79,0.037880041602447796,-0.0050000000000000044,0.5696931510394743
0,P01_04,sub-5,80,0.12537385812614915,-0.14500000000000002,0.8461476420563153
0,P01_04,sub-5,81,0.1457884519974784,-0.15000000000000002,0.602286736814333
0,P01_04,sub-5,82,0.0731911366964289,-0.06000000000000005,0.4310074847843988
0,P01_04,sub-5,83,-0.0022248091957280747,0.010000000000000009,0.3025244340102364
0,P01_04,sub-5,84,0.034335805949412164,0.010000000000000009,0.35578625263838215
0,P01_04,sub-5,85,0.021199817941227474,0.020000000000000018,0.21522740996323506
0,P01_04,sub-5,86,0.1274574587955307,-0.135,0.4729715064554768
0,P01_04,sub-5,87,0.12767004422466977,-0.125,0.6111635358369396
0,P01_04,sub-5,88,0.11411967840831569,-0.04499999999999993,0.5891931606352202
0,P01_04,sub-5,89,0.031754923940805736,-0.010000000000000009,0.21576309250057157
0,P01_04,sub-5,90,0.1424252261546759,-0.18999999999999995,0.9542300893499148
0,P01_04,sub-5,91,0.08259561942086151,-0.010000000000000009,0.3861848148388139
0,P01_04,sub-5,92,0.06503577152709097,-0.04499999999999993,0.6575685941375157
0,P01_04,sub-5,93,0.06248182769572362,-0.050000000000000044,0.7096047734114642
0,P01_04,sub-5,94,0.008155861935739916,0.0,0.2115625015905554
0,P01_04,sub-5,95,0.06059648590544134,-0.020000000000000018,0.30252260221411625
0,P01_04,sub-5,96,0.0874513526615962,-0.07999999999999996,0.45886309592916436
0,P01_04,sub-5,97,0.0045587190701381775,0.010000000000000009,0.1858604096502268
0,P01_04,sub-5,98,0.033638537377923695,0.0,0.316713576021608
0,P01_04,sub-5,99,0.02623431470179305,0.0050000000000000044,0.49618048415977695
0,P01_04,sub-16,0,-0.0008005686367712517,-0.05500000000000005,0.282084004365985
0,P01_04,sub-16,1,0.14850655186689887,-0.03500000000000003,0.937141040426229
0,P01_04,sub-16,2,0.09324866413567996,-0.03500000000000003,0.5229169790020972
0,P01_04,sub-16,3,0.08010824416629299,-0.03500000000000003,0.4653842861812492
0,P01_04,sub-16,4,0.08722871189746709,-0.040000000000000036,0.567009199119928
0,P01_04,sub-16,5,-0.008406855678384154,-0.010000000000000009,0.13507851881784924
0,P01_04,sub-16,6,0.03319561691462471,-0.05500000000000005,0.5174041885040245
0,P01_04,sub-16,7,-0.00013349746805563418,-0.06000000000000005,0.3132931373596711
0,P01_04,sub-16,8,0.024336802391165174,-0.04500000000000004,0.5119175553704286
0,P01_04,sub-16,9,-0.006405713555187145,-0.030000000000000027,0.1606472021883087
0,P01_04,sub-16,10,0.004396445245993591,-0.040000000000000036,0.0570349739250959
0,P01_04,sub-16,11,0.056536242290352305,-0.04500000000000004,0.6220965539226271
0,P01_04,sub-16,12,-0.007641085970237197,-0.020000000000000018,0.1952243659571691
0,P01_04,sub-16,13,0.04642627636610687,-0.03500000000000003,0.32557625204789675
0,P01_04,sub-16,14,0.010151074391794681,-0.015000000000000013,0.13041706744724116
0,P01_04,sub-16,15,0.2894370358947673,-0.03500000000000003,1.0301305782855894
0,P01_04,sub-16,16,0.2435249391254885,-0.03500000000000003,0.9182137762331574
0,P01_04,sub-16,17,0.1514405408974147,-0.03500000000000003,0.9451975256638618
0,P01_04,sub-16,18,0.23530235055549426,-0.03500000000000003,0.9079070068155666
0,P01_04,sub-16,19,0.01350728097745013,-0.03500000000000003,0.17989706949025566
0,P01_04,sub-16,20,0.08861995762397065,-0.03500000000000003,0.4985403989187185
0,P01_04,sub-16,21,0.16778710279312584,-0.03500000000000003,0.7295428812602344
0,P01_04,sub-16,22,0.17246355437035846,-0.03500000000000003,0.7531721294292874
0,P01_04,sub-16,23,-0.003417303756106611,-0.0050000000000000044,0.05677278982553674
0,P01_04,sub-16,24,0.03062836689592615,-0.04500000000000004,0.23357761245953756
0,P01_04,sub-16,25,0.0809984882361367,-0.03500000000000003,0.7414623559123705
0,P01_04,sub-16,26,0.08091012106260079,-0.03500000000000003,0.4713313529719521
0,P01_04,sub-16,27,0.1405126163296632,-0.03500000000000003,0.6643532435776756
0,P01_04,sub-16,28,0.08388840590714296,-0.03500000000000003,0.4792060462865484
0,P01_04,sub-16,29,0.001501776967777767,-0.03500000000000003,0.09728225589772181
0,P01_04,sub-16,30,-0.0056306015430556714,0.0050000000000000044,0.08744813492792639
0,P01_04,sub-16,31,0.013415533375769279,-0.015000000000000013,0.16447364294940842
0,P01_04,sub-16,32,0.05249302825272915,-0.040000000000000036,0.5860013199618147
0,P01_04,sub-16,33,0.05967248749555409,-0.03500000000000003,0.4495043078433638
0,P01_04,sub-16,34,0.12629266793149474,-0.03500000000000003,0.6826757015971249
0,P01_04,sub-16,35,0.13316210432506637,-0.03500000000000003,0.6354523228295481
0,P01_04,sub-16,36,0.003223990197100175,-0.04500000000000004,0.36362694301979187
0,P01_04,sub-16,37,-0.000518721251663834,-0.05500000000000005,0.3141838631968967
0,P01_04,sub-16,38,-0.0031367770169402603,-0.065,0.28458375732757285
0,P01_04,sub-16,39,0.08804798630261185,-0.03500000000000003,0.5110343548265435
