frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,purpose,group_count_before,selected_count
9913,9913,erp,11,1,NonTarget,0,0,train_geometry,1650,32
9915,9915,erp,11,1,NonTarget,0,0,train_geometry,1650,32
9916,9916,erp,11,1,NonTarget,0,0,train_geometry,1650,32
9944,9944,erp,11,1,NonTarget,0,0,train_geometry,1650,32
9953,9953,erp,11,1,NonTarget,0,0,train_geometry,1650,32
10122,10122,erp,11,1,NonTarget,0,0,train_geometry,1650,32
10138,10138,erp,11,1,NonTarget,0,0,train_geometry,1650,32
10186,10186,erp,11,1,NonTarget,0,0,train_geometry,1650,32
10198,10198,erp,11,1,NonTarget,0,0,train_geometry,1650,32
10268,10268,erp,11,1,Target,0,0,train_geometry,330,32
10291,10291,erp,11,1,NonTarget,0,0,train_geometry,1650,32
10311,10311,erp,11,1,NonTarget,0,0,train_geometry,1650,32
10341,10341,erp,11,1,NonTarget,0,0,train_geometry,1650,32
10362,10362,erp,11,1,Target,0,0,train_geometry,330,32
10369,10369,erp,11,1,NonTarget,0,0,train_geometry,1650,32
10439,10439,erp,11,1,NonTarget,0,0,train_geometry,1650,32
10519,10519,erp,11,1,Target,0,0,train_geometry,330,32
10567,10567,erp,11,1,NonTarget,0,0,train_geometry,1650,32
10575,10575,erp,11,1,Target,0,0,train_geometry,330,32
10588,10588,erp,11,1,Target,0,0,train_geometry,330,32
10616,10616,erp,11,1,NonTarget,0,0,train_geometry,1650,32
10654,10654,erp,11,1,NonTarget,0,0,train_geometry,1650,32
10661,10661,erp,11,1,Target,0,0,train_geometry,330,32
10666,10666,erp,11,1,Target,0,0,train_geometry,330,32
10912,10912,erp,11,2,Target,0,0,train_geometry,330,32
10921,10921,erp,11,2,NonTarget,0,0,train_geometry,1650,32
10941,10941,erp,11,2,Target,0,0,train_geometry,330,32
10948,10948,erp,11,2,Target,0,0,train_geometry,330,32
10989,10989,erp,11,2,NonTarget,0,0,train_geometry,1650,32
11089,11089,erp,11,2,Target,0,0,train_geometry,330,32
11142,11142,erp,11,2,Target,0,0,train_geometry,330,32
11168,11168,erp,11,2,Target,0,0,train_geometry,330,32
11260,11260,erp,11,2,NonTarget,0,0,train_geometry,1650,32
11303,11303,erp,11,2,NonTarget,0,0,train_geometry,1650,32
11320,11320,erp,11,2,NonTarget,0,0,train_geometry,1650,32
11432,11432,erp,11,2,Target,0,0,train_geometry,330,32
11437,11437,erp,11,2,NonTarget,0,0,train_geometry,1650,32
11483,11483,erp,11,2,NonTarget,0,0,train_geometry,1650,32
11492,11492,erp,11,2,NonTarget,0,0,train_geometry,1650,32
11523,11523,erp,11,2,Target,0,0,train_geometry,330,32
11526,11526,erp,11,2,Target,0,0,train_geometry,330,32
11552,11552,erp,11,2,NonTarget,0,0,train_geometry,1650,32
11559,11559,erp,11,2,Target,0,0,train_geometry,330,32
11615,11615,erp,11,2,Target,0,0,train_geometry,330,32
11627,11627,erp,11,2,NonTarget,0,0,train_geometry,1650,32
11637,11637,erp,11,2,Target,0,0,train_geometry,330,32
11691,11691,erp,11,2,NonTarget,0,0,train_geometry,1650,32
11803,11803,erp,11,2,Target,0,0,train_geometry,330,32
11806,11806,erp,11,2,Target,0,0,train_geometry,330,32
11832,11832,erp,11,2,Target,0,0,train_geometry,330,32
11920,11920,erp,11,2,NonTarget,0,0,train_geometry,1650,32
11924,11924,erp,11,2,Target,0,0,train_geometry,330,32
11932,11932,erp,11,2,Target,0,0,train_geometry,330,32
11946,11946,erp,11,2,NonTarget,0,0,train_geometry,1650,32
11954,11954,erp,11,2,NonTarget,0,0,train_geometry,1650,32
11965,11965,erp,11,2,NonTarget,0,0,train_geometry,1650,32
12005,12005,erp,11,2,Target,0,0,train_geometry,330,32
12112,12112,erp,11,2,NonTarget,0,0,train_geometry,1650,32
12114,12114,erp,11,2,NonTarget,0,0,train_geometry,1650,32
12136,12136,erp,11,2,NonTarget,0,0,train_geometry,1650,32
12152,12152,erp,11,2,Target,0,0,train_geometry,330,32
12170,12170,erp,11,2,NonTarget,0,0,train_geometry,1650,32
12203,12203,erp,11,2,Target,0,0,train_geometry,330,32
12217,12217,erp,11,2,NonTarget,0,0,train_geometry,1650,32
12294,12294,erp,11,2,NonTarget,0,0,train_geometry,1650,32
12303,12303,erp,11,2,Target,0,0,train_geometry,330,32
12321,12321,erp,11,2,Target,0,0,train_geometry,330,32
12324,12324,erp,11,2,Target,0,0,train_geometry,330,32
12353,12353,erp,11,2,Target,0,0,train_geometry,330,32
12357,12357,erp,11,2,NonTarget,0,0,train_geometry,1650,32
12364,12364,erp,11,2,NonTarget,0,0,train_geometry,1650,32
12386,12386,erp,11,2,NonTarget,0,0,train_geometry,1650,32
12409,12409,erp,11,2,NonTarget,0,0,train_geometry,1650,32
12411,12411,erp,11,2,Target,0,0,train_geometry,330,32
12433,12433,erp,11,2,NonTarget,0,0,train_geometry,1650,32
12482,12482,erp,11,2,NonTarget,0,0,train_geometry,1650,32
12564,12564,erp,11,2,NonTarget,0,0,train_geometry,1650,32
12583,12583,erp,11,2,Target,0,0,train_geometry,330,32
12587,12587,erp,11,2,NonTarget,0,0,train_geometry,1650,32
12703,12703,erp,11,2,NonTarget,0,0,train_geometry,1650,32
12715,12715,erp,11,2,Target,0,0,train_geometry,330,32
12764,12764,erp,11,2,Target,0,0,train_geometry,330,32
12772,12772,erp,11,2,Target,0,0,train_geometry,330,32
12801,12801,erp,11,2,Target,0,0,train_geometry,330,32
12830,12830,erp,11,2,Target,0,0,train_geometry,330,32
12852,12852,erp,11,2,NonTarget,0,0,train_geometry,1650,32
12870,12870,erp,11,2,Target,0,0,train_geometry,330,32
12871,12871,erp,11,2,NonTarget,0,0,train_geometry,1650,32
13118,13118,erp,12,1,NonTarget,0,0,train_geometry,1650,32
13124,13124,erp,12,1,Target,0,0,train_geometry,330,32
13144,13144,erp,12,1,Target,0,0,train_geometry,330,32
13198,13198,erp,12,1,NonTarget,0,0,train_geometry,1650,32
13199,13199,erp,12,1,Target,0,0,train_geometry,330,32
13244,13244,erp,12,1,NonTarget,0,0,train_geometry,1650,32
13327,13327,erp,12,1,Target,0,0,train_geometry,330,32
13417,13417,erp,12,1,NonTarget,0,0,train_geometry,1650,32
13464,13464,erp,12,1,NonTarget,0,0,train_geometry,1650,32
13552,13552,erp,12,1,NonTarget,0,0,train_geometry,1650,32
13554,13554,erp,12,1,NonTarget,0,0,train_geometry,1650,32
13566,13566,erp,12,1,Target,0,0,train_geometry,330,32
13580,13580,erp,12,1,Target,0,0,train_geometry,330,32
13601,13601,erp,12,1,Target,0,0,train_geometry,330,32
13623,13623,erp,12,1,NonTarget,0,0,train_geometry,1650,32
13639,13639,erp,12,1,Target,0,0,train_geometry,330,32
13670,13670,erp,12,1,Target,0,0,train_geometry,330,32
13680,13680,erp,12,1,NonTarget,0,0,train_geometry,1650,32
13719,13719,erp,12,1,NonTarget,0,0,train_geometry,1650,32
13739,13739,erp,12,1,Target,0,0,train_geometry,330,32
13758,13758,erp,12,1,NonTarget,0,0,train_geometry,1650,32
13762,13762,erp,12,1,Target,0,0,train_geometry,330,32
13798,13798,erp,12,1,NonTarget,0,0,train_geometry,1650,32
13803,13803,erp,12,1,Target,0,0,train_geometry,330,32
13837,13837,erp,12,1,NonTarget,0,0,train_geometry,1650,32
13858,13858,erp,12,1,NonTarget,0,0,train_geometry,1650,32
13930,13930,erp,12,1,Target,0,0,train_geometry,330,32
13953,13953,erp,12,1,NonTarget,0,0,train_geometry,1650,32
13965,13965,erp,12,1,Target,0,0,train_geometry,330,32
13974,13974,erp,12,1,Target,0,0,train_geometry,330,32
14011,14011,erp,12,1,NonTarget,0,0,train_geometry,1650,32
14031,14031,erp,12,1,NonTarget,0,0,train_geometry,1650,32
14036,14036,erp,12,1,NonTarget,0,0,train_geometry,1650,32
14037,14037,erp,12,1,Target,0,0,train_geometry,330,32
14053,14053,erp,12,1,Target,0,0,train_geometry,330,32
14070,14070,erp,12,1,NonTarget,0,0,train_geometry,1650,32
14121,14121,erp,12,1,NonTarget,0,0,train_geometry,1650,32
14122,14122,erp,12,1,Target,0,0,train_geometry,330,32
14148,14148,erp,12,1,Target,0,0,train_geometry,330,32
14162,14162,erp,12,1,Target,0,0,train_geometry,330,32
14205,14205,erp,12,1,NonTarget,0,0,train_geometry,1650,32
14208,14208,erp,12,1,NonTarget,0,0,train_geometry,1650,32
14241,14241,erp,12,1,Target,0,0,train_geometry,330,32
14274,14274,erp,12,1,NonTarget,0,0,train_geometry,1650,32
14319,14319,erp,12,1,NonTarget,0,0,train_geometry,1650,32
14417,14417,erp,12,1,Target,0,0,train_geometry,330,32
14424,14424,erp,12,1,Target,0,0,train_geometry,330,32
14460,14460,erp,12,1,Target,0,0,train_geometry,330,32
14473,14473,erp,12,1,NonTarget,0,0,train_geometry,1650,32
14479,14479,erp,12,1,NonTarget,0,0,train_geometry,1650,32
14510,14510,erp,12,1,NonTarget,0,0,train_geometry,1650,32
14526,14526,erp,12,1,Target,0,0,train_geometry,330,32
14539,14539,erp,12,1,NonTarget,0,0,train_geometry,1650,32
14569,14569,erp,12,1,Target,0,0,train_geometry,330,32
14598,14598,erp,12,1,NonTarget,0,0,train_geometry,1650,32
14674,14674,erp,12,1,Target,0,0,train_geometry,330,32
14681,14681,erp,12,1,Target,0,0,train_geometry,330,32
14743,14743,erp,12,1,Target,0,0,train_geometry,330,32
14798,14798,erp,12,1,Target,0,0,train_geometry,330,32
14824,14824,erp,12,1,Target,0,0,train_geometry,330,32
14840,14840,erp,12,1,NonTarget,0,0,train_geometry,1650,32
14863,14863,erp,12,1,NonTarget,0,0,train_geometry,1650,32
15033,15033,erp,12,1,Target,0,0,train_geometry,330,32
15043,15043,erp,12,1,NonTarget,0,0,train_geometry,1650,32
15295,15295,erp,12,2,NonTarget,0,0,train_geometry,1650,32
15304,15304,erp,12,2,Target,0,0,train_geometry,330,32
15308,15308,erp,12,2,Target,0,0,train_geometry,330,32
15319,15319,erp,12,2,Target,0,0,train_geometry,330,32
15340,15340,erp,12,2,Target,0,0,train_geometry,330,32
15344,15344,erp,12,2,Target,0,0,train_geometry,330,32
15345,15345,erp,12,2,NonTarget,0,0,train_geometry,1650,32
15354,15354,erp,12,2,Target,0,0,train_geometry,330,32
15401,15401,erp,12,2,NonTarget,0,0,train_geometry,1650,32
15421,15421,erp,12,2,Target,0,0,train_geometry,330,32
15518,15518,erp,12,2,NonTarget,0,0,train_geometry,1650,32
15698,15698,erp,12,2,NonTarget,0,0,train_geometry,1650,32
15742,15742,erp,12,2,NonTarget,0,0,train_geometry,1650,32
15764,15764,erp,12,2,Target,0,0,train_geometry,330,32
15766,15766,erp,12,2,NonTarget,0,0,train_geometry,1650,32
15818,15818,erp,12,2,NonTarget,0,0,train_geometry,1650,32
15864,15864,erp,12,2,Target,0,0,train_geometry,330,32
15898,15898,erp,12,2,Target,0,0,train_geometry,330,32
16008,16008,erp,12,2,NonTarget,0,0,train_geometry,1650,32
16048,16048,erp,12,2,NonTarget,0,0,train_geometry,1650,32
16080,16080,erp,12,2,Target,0,0,train_geometry,330,32
16123,16123,erp,12,2,Target,0,0,train_geometry,330,32
16139,16139,erp,12,2,NonTarget,0,0,train_geometry,1650,32
16170,16170,erp,12,2,NonTarget,0,0,train_geometry,1650,32
16203,16203,erp,12,2,NonTarget,0,0,train_geometry,1650,32
16226,16226,erp,12,2,NonTarget,0,0,train_geometry,1650,32
16267,16267,erp,12,2,NonTarget,0,0,train_geometry,1650,32
16283,16283,erp,12,2,NonTarget,0,0,train_geometry,1650,32
16334,16334,erp,12,2,NonTarget,0,0,train_geometry,1650,32
16395,16395,erp,12,2,NonTarget,0,0,train_geometry,1650,32
16404,16404,erp,12,2,NonTarget,0,0,train_geometry,1650,32
16526,16526,erp,12,2,Target,0,0,train_geometry,330,32
16544,16544,erp,12,2,Target,0,0,train_geometry,330,32
16600,16600,erp,12,2,Target,0,0,train_geometry,330,32
16617,16617,erp,12,2,NonTarget,0,0,train_geometry,1650,32
16649,16649,erp,12,2,Target,0,0,train_geometry,330,32
16652,16652,erp,12,2,Target,0,0,train_geometry,330,32
16681,16681,erp,12,2,Target,0,0,train_geometry,330,32
16693,16693,erp,12,2,Target,0,0,train_geometry,330,32
16706,16706,erp,12,2,Target,0,0,train_geometry,330,32
16747,16747,erp,12,2,Target,0,0,train_geometry,330,32
16765,16765,erp,12,2,NonTarget,0,0,train_geometry,1650,32
16798,16798,erp,12,2,Target,0,0,train_geometry,330,32
16808,16808,erp,12,2,Target,0,0,train_geometry,330,32
16821,16821,erp,12,2,NonTarget,0,0,train_geometry,1650,32
16823,16823,erp,12,2,NonTarget,0,0,train_geometry,1650,32
16840,16840,erp,12,2,Target,0,0,train_geometry,330,32
16882,16882,erp,12,2,Target,0,0,train_geometry,330,32
16887,16887,erp,12,2,Target,0,0,train_geometry,330,32
16891,16891,erp,12,2,NonTarget,0,0,train_geometry,1650,32
16902,16902,erp,12,2,Target,0,0,train_geometry,330,32
16923,16923,erp,12,2,Target,0,0,train_geometry,330,32
17012,17012,erp,12,2,Target,0,0,train_geometry,330,32
17034,17034,erp,12,2,NonTarget,0,0,train_geometry,1650,32
17044,17044,erp,12,2,Target,0,0,train_geometry,330,32
17065,17065,erp,12,2,NonTarget,0,0,train_geometry,1650,32
17068,17068,erp,12,2,Target,0,0,train_geometry,330,32
17069,17069,erp,12,2,NonTarget,0,0,train_geometry,1650,32
17093,17093,erp,12,2,NonTarget,0,0,train_geometry,1650,32
17139,17139,erp,12,2,NonTarget,0,0,train_geometry,1650,32
17153,17153,erp,12,2,NonTarget,0,0,train_geometry,1650,32
17193,17193,erp,12,2,NonTarget,0,0,train_geometry,1650,32
17199,17199,erp,12,2,NonTarget,0,0,train_geometry,1650,32
17201,17201,erp,12,2,Target,0,0,train_geometry,330,32
26164,26164,erp,15,1,Target,0,0,train_geometry,330,32
26180,26180,erp,15,1,NonTarget,0,0,train_geometry,1650,32
26182,26182,erp,15,1,Target,0,0,train_geometry,330,32
26192,26192,erp,15,1,NonTarget,0,0,train_geometry,1650,32
26240,26240,erp,15,1,Target,0,0,train_geometry,330,32
26305,26305,erp,15,1,Target,0,0,train_geometry,330,32
26315,26315,erp,15,1,NonTarget,0,0,train_geometry,1650,32
26333,26333,erp,15,1,Target,0,0,train_geometry,330,32
26368,26368,erp,15,1,NonTarget,0,0,train_geometry,1650,32
26407,26407,erp,15,1,Target,0,0,train_geometry,330,32
26498,26498,erp,15,1,Target,0,0,train_geometry,330,32
26532,26532,erp,15,1,NonTarget,0,0,train_geometry,1650,32
26539,26539,erp,15,1,NonTarget,0,0,train_geometry,1650,32
26553,26553,erp,15,1,NonTarget,0,0,train_geometry,1650,32
26567,26567,erp,15,1,Target,0,0,train_geometry,330,32
26618,26618,erp,15,1,NonTarget,0,0,train_geometry,1650,32
26643,26643,erp,15,1,NonTarget,0,0,train_geometry,1650,32
26646,26646,erp,15,1,Target,0,0,train_geometry,330,32
26657,26657,erp,15,1,Target,0,0,train_geometry,330,32
26700,26700,erp,15,1,Target,0,0,train_geometry,330,32
26716,26716,erp,15,1,Target,0,0,train_geometry,330,32
26738,26738,erp,15,1,Target,0,0,train_geometry,330,32
26766,26766,erp,15,1,Target,0,0,train_geometry,330,32
26819,26819,erp,15,1,Target,0,0,train_geometry,330,32
26846,26846,erp,15,1,NonTarget,0,0,train_geometry,1650,32
26883,26883,erp,15,1,Target,0,0,train_geometry,330,32
26889,26889,erp,15,1,Target,0,0,train_geometry,330,32
26940,26940,erp,15,1,NonTarget,0,0,train_geometry,1650,32
26956,26956,erp,15,1,NonTarget,0,0,train_geometry,1650,32
26996,26996,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27005,27005,erp,15,1,Target,0,0,train_geometry,330,32
27010,27010,erp,15,1,Target,0,0,train_geometry,330,32
27035,27035,erp,15,1,Target,0,0,train_geometry,330,32
27041,27041,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27053,27053,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27061,27061,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27106,27106,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27151,27151,erp,15,1,Target,0,0,train_geometry,330,32
27170,27170,erp,15,1,Target,0,0,train_geometry,330,32
27181,27181,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27234,27234,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27237,27237,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27242,27242,erp,15,1,Target,0,0,train_geometry,330,32
27246,27246,erp,15,1,Target,0,0,train_geometry,330,32
27320,27320,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27340,27340,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27484,27484,erp,15,1,Target,0,0,train_geometry,330,32
27497,27497,erp,15,1,Target,0,0,train_geometry,330,32
27542,27542,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27548,27548,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27558,27558,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27563,27563,erp,15,1,Target,0,0,train_geometry,330,32
27605,27605,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27647,27647,erp,15,1,Target,0,0,train_geometry,330,32
27686,27686,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27712,27712,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27768,27768,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27872,27872,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27877,27877,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27944,27944,erp,15,1,Target,0,0,train_geometry,330,32
27949,27949,erp,15,1,NonTarget,0,0,train_geometry,1650,32
27959,27959,erp,15,1,Target,0,0,train_geometry,330,32
28068,28068,erp,15,1,Target,0,0,train_geometry,330,32
28106,28106,erp,15,1,Target,0,0,train_geometry,330,32
28342,28342,erp,15,2,NonTarget,0,0,train_geometry,1650,32
28348,28348,erp,15,2,Target,0,0,train_geometry,330,32
28417,28417,erp,15,2,Target,0,0,train_geometry,330,32
28429,28429,erp,15,2,NonTarget,0,0,train_geometry,1650,32
28551,28551,erp,15,2,NonTarget,0,0,train_geometry,1650,32
28559,28559,erp,15,2,NonTarget,0,0,train_geometry,1650,32
28578,28578,erp,15,2,NonTarget,0,0,train_geometry,1650,32
28599,28599,erp,15,2,NonTarget,0,0,train_geometry,1650,32
28653,28653,erp,15,2,NonTarget,0,0,train_geometry,1650,32
28654,28654,erp,15,2,Target,0,0,train_geometry,330,32
28669,28669,erp,15,2,Target,0,0,train_geometry,330,32
28707,28707,erp,15,2,NonTarget,0,0,train_geometry,1650,32
28732,28732,erp,15,2,Target,0,0,train_geometry,330,32
28764,28764,erp,15,2,Target,0,0,train_geometry,330,32
28778,28778,erp,15,2,NonTarget,0,0,train_geometry,1650,32
28840,28840,erp,15,2,Target,0,0,train_geometry,330,32
28843,28843,erp,15,2,NonTarget,0,0,train_geometry,1650,32
28861,28861,erp,15,2,Target,0,0,train_geometry,330,32
28870,28870,erp,15,2,NonTarget,0,0,train_geometry,1650,32
28896,28896,erp,15,2,Target,0,0,train_geometry,330,32
28958,28958,erp,15,2,NonTarget,0,0,train_geometry,1650,32
28964,28964,erp,15,2,NonTarget,0,0,train_geometry,1650,32
28978,28978,erp,15,2,Target,0,0,train_geometry,330,32
28984,28984,erp,15,2,NonTarget,0,0,train_geometry,1650,32
28990,28990,erp,15,2,NonTarget,0,0,train_geometry,1650,32
28993,28993,erp,15,2,Target,0,0,train_geometry,330,32
29046,29046,erp,15,2,NonTarget,0,0,train_geometry,1650,32
29056,29056,erp,15,2,NonTarget,0,0,train_geometry,1650,32
29074,29074,erp,15,2,NonTarget,0,0,train_geometry,1650,32
29076,29076,erp,15,2,NonTarget,0,0,train_geometry,1650,32
29077,29077,erp,15,2,Target,0,0,train_geometry,330,32
29115,29115,erp,15,2,Target,0,0,train_geometry,330,32
29132,29132,erp,15,2,Target,0,0,train_geometry,330,32
29158,29158,erp,15,2,NonTarget,0,0,train_geometry,1650,32
29171,29171,erp,15,2,Target,0,0,train_geometry,330,32
29272,29272,erp,15,2,Target,0,0,train_geometry,330,32
29278,29278,erp,15,2,NonTarget,0,0,train_geometry,1650,32
29287,29287,erp,15,2,Target,0,0,train_geometry,330,32
29321,29321,erp,15,2,NonTarget,0,0,train_geometry,1650,32
29383,29383,erp,15,2,NonTarget,0,0,train_geometry,1650,32
29404,29404,erp,15,2,Target,0,0,train_geometry,330,32
29408,29408,erp,15,2,Target,0,0,train_geometry,330,32
29419,29419,erp,15,2,Target,0,0,train_geometry,330,32
29422,29422,erp,15,2,Target,0,0,train_geometry,330,32
29458,29458,erp,15,2,Target,0,0,train_geometry,330,32
29502,29502,erp,15,2,NonTarget,0,0,train_geometry,1650,32
29562,29562,erp,15,2,Target,0,0,train_geometry,330,32
29654,29654,erp,15,2,NonTarget,0,0,train_geometry,1650,32
29818,29818,erp,15,2,NonTarget,0,0,train_geometry,1650,32
29924,29924,erp,15,2,Target,0,0,train_geometry,330,32
29967,29967,erp,15,2,Target,0,0,train_geometry,330,32
29989,29989,erp,15,2,NonTarget,0,0,train_geometry,1650,32
30002,30002,erp,15,2,NonTarget,0,0,train_geometry,1650,32
30111,30111,erp,15,2,Target,0,0,train_geometry,330,32
30123,30123,erp,15,2,NonTarget,0,0,train_geometry,1650,32
30128,30128,erp,15,2,Target,0,0,train_geometry,330,32
30172,30172,erp,15,2,Target,0,0,train_geometry,330,32
30173,30173,erp,15,2,NonTarget,0,0,train_geometry,1650,32
30176,30176,erp,15,2,Target,0,0,train_geometry,330,32
30194,30194,erp,15,2,NonTarget,0,0,train_geometry,1650,32
30252,30252,erp,15,2,NonTarget,0,0,train_geometry,1650,32
30281,30281,erp,15,2,Target,0,0,train_geometry,330,32
30300,30300,erp,15,2,Target,0,0,train_geometry,330,32
30317,30317,erp,15,2,Target,0,0,train_geometry,330,32
30531,30531,erp,16,1,NonTarget,0,0,train_geometry,1650,32
30538,30538,erp,16,1,NonTarget,0,0,train_geometry,1650,32
30550,30550,erp,16,1,NonTarget,0,0,train_geometry,1650,32
30556,30556,erp,16,1,NonTarget,0,0,train_geometry,1650,32
30604,30604,erp,16,1,Target,0,0,train_geometry,330,32
30670,30670,erp,16,1,NonTarget,0,0,train_geometry,1650,32
30684,30684,erp,16,1,NonTarget,0,0,train_geometry,1650,32
30687,30687,erp,16,1,Target,0,0,train_geometry,330,32
30693,30693,erp,16,1,Target,0,0,train_geometry,330,32
30741,30741,erp,16,1,NonTarget,0,0,train_geometry,1650,32
30797,30797,erp,16,1,Target,0,0,train_geometry,330,32
30838,30838,erp,16,1,NonTarget,0,0,train_geometry,1650,32
30878,30878,erp,16,1,NonTarget,0,0,train_geometry,1650,32
30917,30917,erp,16,1,Target,0,0,train_geometry,330,32
30984,30984,erp,16,1,Target,0,0,train_geometry,330,32
31000,31000,erp,16,1,NonTarget,0,0,train_geometry,1650,32
31038,31038,erp,16,1,NonTarget,0,0,train_geometry,1650,32
31052,31052,erp,16,1,Target,0,0,train_geometry,330,32
31099,31099,erp,16,1,NonTarget,0,0,train_geometry,1650,32
31124,31124,erp,16,1,Target,0,0,train_geometry,330,32
31126,31126,erp,16,1,Target,0,0,train_geometry,330,32
31148,31148,erp,16,1,NonTarget,0,0,train_geometry,1650,32
31158,31158,erp,16,1,Target,0,0,train_geometry,330,32
31173,31173,erp,16,1,Target,0,0,train_geometry,330,32
31191,31191,erp,16,1,Target,0,0,train_geometry,330,32
31218,31218,erp,16,1,Target,0,0,train_geometry,330,32
31224,31224,erp,16,1,NonTarget,0,0,train_geometry,1650,32
31234,31234,erp,16,1,NonTarget,0,0,train_geometry,1650,32
31336,31336,erp,16,1,NonTarget,0,0,train_geometry,1650,32
31432,31432,erp,16,1,NonTarget,0,0,train_geometry,1650,32
31453,31453,erp,16,1,NonTarget,0,0,train_geometry,1650,32
31457,31457,erp,16,1,Target,0,0,train_geometry,330,32
31523,31523,erp,16,1,Target,0,0,train_geometry,330,32
31544,31544,erp,16,1,Target,0,0,train_geometry,330,32
31659,31659,erp,16,1,NonTarget,0,0,train_geometry,1650,32
31663,31663,erp,16,1,Target,0,0,train_geometry,330,32
31677,31677,erp,16,1,NonTarget,0,0,train_geometry,1650,32
31709,31709,erp,16,1,Target,0,0,train_geometry,330,32
31723,31723,erp,16,1,NonTarget,0,0,train_geometry,1650,32
31780,31780,erp,16,1,NonTarget,0,0,train_geometry,1650,32
31784,31784,erp,16,1,Target,0,0,train_geometry,330,32
31814,31814,erp,16,1,Target,0,0,train_geometry,330,32
31844,31844,erp,16,1,Target,0,0,train_geometry,330,32
31941,31941,erp,16,1,Target,0,0,train_geometry,330,32
31958,31958,erp,16,1,Target,0,0,train_geometry,330,32
31992,31992,erp,16,1,Target,0,0,train_geometry,330,32
32034,32034,erp,16,1,Target,0,0,train_geometry,330,32
32039,32039,erp,16,1,Target,0,0,train_geometry,330,32
32085,32085,erp,16,1,NonTarget,0,0,train_geometry,1650,32
32114,32114,erp,16,1,Target,0,0,train_geometry,330,32
