benchmark,method_id,subject_id,outer_fold,balanced_accuracy,accuracy,macro_f1,NLL,Brier,ECE,OUTER_TEST_USED,reference_method_id,reference_BA,delta_BA
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,1,1,0.75,0.75,0.7406369955389562,0.5517825848726792,0.1747411673325543,0.19161932859332198,False,B_HISTORY_FUSION_LDA,0.76,-0.010000000000000009
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,10,1,0.79,0.79,0.7874278773155178,0.5180712118028636,0.15631483578250224,0.15450562787921224,False,B_HISTORY_FUSION_LDA,0.8,-0.010000000000000009
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,11,4,0.71,0.71,0.7064480210547626,0.6449482862691458,0.21038902560070305,0.144632099640404,False,B_HISTORY_FUSION_LDA,0.6499999999999999,0.06000000000000005
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,12,4,0.8200000000000001,0.82,0.818840579710145,0.5699002923484994,0.14478866762690093,0.13124000582553588,False,B_HISTORY_FUSION_LDA,0.7,0.1200000000000001
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,13,0,0.78,0.78,0.7777777777777778,0.4516706989799591,0.14712297516944756,0.09732136696036635,False,B_HISTORY_FUSION_LDA,0.56,0.21999999999999997
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,14,0,0.8,0.8,0.7999199679871949,0.4494486452769181,0.14586794332052336,0.1156315597141562,False,B_HISTORY_FUSION_LDA,0.7,0.10000000000000009
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,15,3,0.91,0.91,0.90999099909991,0.2889906474154642,0.08216131987761217,0.07174699180532032,False,B_HISTORY_FUSION_LDA,0.55,0.36
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,16,1,0.84,0.84,0.8399359743897559,0.2977382326882138,0.09384303027754742,0.10104043240592536,False,B_HISTORY_FUSION_LDA,0.95,-0.10999999999999999
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,17,3,0.64,0.64,0.6279454319966928,0.8076494962962519,0.25795274938098756,0.21613327247462827,False,B_HISTORY_FUSION_LDA,0.55,0.08999999999999997
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,18,2,0.87,0.87,0.8684077335762729,0.2708942312288667,0.08707082923022127,0.12534400666987963,False,B_HISTORY_FUSION_LDA,0.8300000000000001,0.039999999999999925
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,19,0,0.73,0.73,0.712,0.6669744141031945,0.1976416194097103,0.2306984929892673,False,B_HISTORY_FUSION_LDA,0.8,-0.07000000000000006
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,2,0,0.83,0.83,0.8279178054458953,0.4014263474040984,0.12172224076611854,0.1068912986038144,False,B_HISTORY_FUSION_LDA,0.69,0.14
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,20,3,0.9,0.9,0.8999599839935974,0.23458480697724216,0.0741649938424663,0.08792309052227207,False,B_HISTORY_FUSION_LDA,0.8,0.09999999999999998
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,21,3,0.97,0.97,0.9699729756781104,0.06038291273727017,0.018261773106109488,0.04107458000943769,False,B_HISTORY_FUSION_LDA,1.0,-0.030000000000000027
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,22,2,0.8500000000000001,0.85,0.8492613807657522,0.34150500682591894,0.1072009992009871,0.10865117053955309,False,B_HISTORY_FUSION_LDA,0.6799999999999999,0.17000000000000015
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,23,4,0.79,0.79,0.7889659330720531,0.45246933409924334,0.14068999511897062,0.1325670685180231,False,B_HISTORY_FUSION_LDA,0.81,-0.020000000000000018
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,24,3,0.58,0.58,0.5174632352941176,1.096448454149608,0.3230438935900215,0.33007924422606066,False,B_HISTORY_FUSION_LDA,0.55,0.029999999999999916
OpenBMI_MI_S1_to_S2,MI_BACKBONE_FROZEN,25,1,1.0,1.0,1.0,0.050013864323951926,0.0072821610453741,0.04547805293808715,False,B_HISTORY_FUSION_LDA,1.0,0.0
