benchmark,method_id,subject_id,outer_fold,balanced_accuracy,accuracy,macro_f1,NLL,Brier,ECE,OUTER_TEST_USED,reference_method_id,reference_BA,delta_BA
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-37,0,0.85,0.85,0.8487750781328763,0.35296278063999414,0.10851594195415426,0.0782027962285099,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-38,3,0.505,0.505,0.5048885999349854,0.7186960584264493,0.26256134994297303,0.1325928843169386,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-41,3,0.935,0.935,0.934998374959374,0.17417747093125957,0.049848046184261904,0.06792469529658503,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-42,3,0.715,0.715,0.714935860568628,0.5645166262698921,0.1948785999852806,0.1361132556928372,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-44,1,0.865,0.865,0.8649966249156229,0.3401573048403735,0.10695833018675735,0.08653367476218282,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-45,1,0.95,0.95,0.95,0.15860552760177837,0.04239333673524625,0.0730059401796439,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-47,4,0.95,0.95,0.9499799919967987,0.1674607230263676,0.046087945792829516,0.07725416741153852,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-48,4,0.855,0.855,0.8536794571003304,0.35205010780724355,0.11302208571686244,0.10689050595675863,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-49,2,0.925,0.925,0.9249530956848031,0.21614934798666666,0.06029970261807722,0.06166032411552823,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-5,0,0.86,0.86,0.859775641025641,0.31617938750781877,0.10241605632054811,0.059238043756489805,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-50,4,0.955,0.955,0.9549898727213624,0.10759761429540131,0.030759711106474595,0.046690403262245425,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-6,3,0.9299999999999999,0.93,0.9299929992999301,0.15452517292910734,0.04928982961520248,0.04657436620406105,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-7,4,0.835,0.835,0.8337991992143234,0.39073470312795705,0.12607157761999493,0.10790007637747542,False,,,
WBCIC_S1S2_to_S3_authorized_development,V5_CS_LGS_ANCHOR,sub-9,2,0.53,0.53,0.5283018867924528,0.6678995911929048,0.241323931142498,0.1474885845380368,False,,,
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-1,0,0.96,0.96,0.959983993597439,0.17042701709191652,0.04363215254216939,0.0781432008785177,False,V5_CS_LGS_ANCHOR,0.9450000000000001,0.014999999999999902
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-11,1,0.745,0.745,0.7431442169675908,0.4664066146855741,0.15949225691747157,0.07221962798472253,False,V5_CS_LGS_ANCHOR,0.75,-0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-12,4,0.74,0.74,0.7395833333333333,0.45415301842161687,0.1542819861844944,0.07058817591746576,False,V5_CS_LGS_ANCHOR,0.755,-0.015000000000000013
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-13,1,0.8899999999999999,0.89,0.8894583458948849,0.27457121749593755,0.08183612175383286,0.1156751590457157,False,V5_CS_LGS_ANCHOR,0.875,0.014999999999999902
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-14,4,0.5549999999999999,0.555,0.552482715273413,0.735131106721337,0.258686222446358,0.12902395765037444,False,V5_CS_LGS_ANCHOR,0.55,0.004999999999999893
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-16,0,0.555,0.555,0.5479365079365079,0.7720691234304499,0.2715295052337169,0.15387961104794884,False,V5_CS_LGS_ANCHOR,0.56,-0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-17,4,0.86,0.86,0.8599859985998599,0.316039974969458,0.10027013680600814,0.05512712571097253,False,V5_CS_LGS_ANCHOR,0.8200000000000001,0.039999999999999925
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-18,1,0.645,0.645,0.6449201070240804,0.6001102838433672,0.20770826471826523,0.07475662723473939,False,V5_CS_LGS_ANCHOR,0.6699999999999999,-0.02499999999999991
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-19,0,0.95,0.95,0.9499799919967987,0.13011708096194333,0.03814112844497795,0.0379255626830831,False,V5_CS_LGS_ANCHOR,0.9550000000000001,-0.0050000000000001155
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-2,1,0.77,0.77,0.769792813532179,0.45671366359357324,0.15393156446532694,0.08655820744719045,False,V5_CS_LGS_ANCHOR,0.7649999999999999,0.0050000000000001155
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-21,0,0.865,0.865,0.8649696181640869,0.28945854768042034,0.09119121285579838,0.07298762283440127,False,V5_CS_LGS_ANCHOR,0.8400000000000001,0.02499999999999991
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-22,2,0.76,0.76,0.75997599759976,0.497804361023774,0.16318250886400434,0.08108420216225377,False,V5_CS_LGS_ANCHOR,0.7549999999999999,0.0050000000000001155
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-23,3,0.985,0.985,0.9849966242404541,0.05217452689173863,0.012815161348600092,0.03179042566183125,False,V5_CS_LGS_ANCHOR,0.99,-0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-24,3,0.9539141414141414,0.9538461538461539,0.9538412982299256,0.11732281525839053,0.032426740672640696,0.045890628415216406,False,V5_CS_LGS_ANCHOR,0.9690656565656566,-0.015151515151515138
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-25,2,0.98,0.98,0.9799919967987194,0.05290639606573753,0.014669447657420419,0.0261200826268446,False,V5_CS_LGS_ANCHOR,0.975,0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-26,2,0.71,0.71,0.7095352564102564,0.5317270732324082,0.18206102151268605,0.09418768328582969,False,V5_CS_LGS_ANCHOR,0.72,-0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-27,1,0.63,0.63,0.6245941558441559,0.6340072297123949,0.22281437107745844,0.09488576528573721,False,V5_CS_LGS_ANCHOR,0.63,0.0
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-28,0,0.7,0.7,0.6980676328502415,0.5471495593585176,0.1891073785551388,0.12515425734627345,False,V5_CS_LGS_ANCHOR,0.735,-0.03500000000000003
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-29,2,0.93,0.93,0.93,0.2233791687491285,0.06195581336492234,0.08729522770106225,False,V5_CS_LGS_ANCHOR,0.95,-0.019999999999999907
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-3,0,0.9099999999999999,0.91,0.9097744360902256,0.2541840324610574,0.07406822568253184,0.06798305611749003,False,V5_CS_LGS_ANCHOR,0.88,0.029999999999999916
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-30,3,0.905,0.905,0.9049786201895427,0.2997173501232133,0.08383177294088126,0.0910041572592269,False,V5_CS_LGS_ANCHOR,0.905,0.0
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-31,3,0.585,0.585,0.5837408159683042,0.6863457668901899,0.24131618897175003,0.13120560449119562,False,V5_CS_LGS_ANCHOR,0.62,-0.03500000000000003
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-32,4,0.7,0.7,0.6998799519807923,0.5908032813958103,0.20067765687713185,0.08059396943553643,False,V5_CS_LGS_ANCHOR,0.7150000000000001,-0.015000000000000124
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-33,0,0.99,0.99,0.9899989998999901,0.07015718751784633,0.015668606968153104,0.04722153852041541,False,V5_CS_LGS_ANCHOR,0.985,0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-34,2,0.605,0.605,0.6033240440862644,0.6955955847897087,0.24797053244637846,0.0931466151003543,False,V5_CS_LGS_ANCHOR,0.63,-0.025000000000000022
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-35,2,0.9299999999999999,0.93,0.9299929992999301,0.15215639412357845,0.04542895974923286,0.04093330744692975,False,V5_CS_LGS_ANCHOR,0.94,-0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-36,1,0.99,0.99,0.9899989998999901,0.0450003865542361,0.010169564627967951,0.026075610260953556,False,V5_CS_LGS_ANCHOR,0.985,0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-37,0,0.875,0.875,0.8744696342045141,0.37056869971465295,0.1141513502739797,0.10357042838205509,False,V5_CS_LGS_ANCHOR,0.85,0.025000000000000022
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-38,3,0.565,0.565,0.5495845305583599,0.7197174713929337,0.2602589277139231,0.14878831026883624,False,V5_CS_LGS_ANCHOR,0.505,0.05999999999999994
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-41,3,0.91,0.91,0.90999099909991,0.204924801326933,0.06177020373918486,0.0601994871757341,False,V5_CS_LGS_ANCHOR,0.935,-0.025000000000000022
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-42,3,0.73,0.73,0.7298919567827131,0.5126448438788345,0.17734340864444825,0.1141532186064092,False,V5_CS_LGS_ANCHOR,0.715,0.015000000000000013
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-44,1,0.875,0.875,0.8749718686704508,0.3271981671908385,0.1038495106864307,0.09438662421971368,False,V5_CS_LGS_ANCHOR,0.865,0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-45,1,0.96,0.96,0.959983993597439,0.14008871103714143,0.03792626645955162,0.044710815440037986,False,V5_CS_LGS_ANCHOR,0.95,0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-47,4,0.97,0.97,0.9699879951980792,0.10881468749732552,0.028769590771108522,0.05730981975086449,False,V5_CS_LGS_ANCHOR,0.95,0.020000000000000018
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-48,4,0.8400000000000001,0.84,0.839421918908069,0.32240071965437633,0.10370017263539336,0.08153709219726976,False,V5_CS_LGS_ANCHOR,0.855,-0.014999999999999902
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-49,2,0.915,0.915,0.9149978749468737,0.2100519043784827,0.06060388582090763,0.062365249571398794,False,V5_CS_LGS_ANCHOR,0.925,-0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-5,0,0.8300000000000001,0.83,0.8299319727891157,0.3644273199758982,0.11923831470800642,0.07155789336454613,False,V5_CS_LGS_ANCHOR,0.86,-0.029999999999999916
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-50,4,0.96,0.96,0.95999599959996,0.1021084091211924,0.0295216643540336,0.03205306349919229,False,V5_CS_LGS_ANCHOR,0.955,0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-6,3,0.935,0.935,0.934998374959374,0.14522652841393632,0.04653223465060595,0.04034191778475419,False,V5_CS_LGS_ANCHOR,0.9299999999999999,0.0050000000000001155
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-7,4,0.865,0.865,0.8642363293526085,0.32470419939362805,0.10659309594486134,0.07918515828110886,False,V5_CS_LGS_ANCHOR,0.835,0.030000000000000027
WBCIC_S1S2_to_S3_authorized_development,V6_FIXED_EQUAL_LOGIT_V5_PERSIST,sub-9,2,0.5700000000000001,0.57,0.5693108974358975,0.6856900416061356,0.24570976536055383,0.16432308715276225,False,V5_CS_LGS_ANCHOR,0.53,0.040000000000000036
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-1,0,0.96,0.96,0.959983993597439,0.18160491237328175,0.045684800985963135,0.0918444979220786,False,V5_CS_LGS_ANCHOR,0.9450000000000001,0.014999999999999902
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-11,1,0.745,0.745,0.7431442169675908,0.46666380414637987,0.1588085914554189,0.06194262671960828,False,V5_CS_LGS_ANCHOR,0.75,-0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-12,4,0.74,0.74,0.7395833333333333,0.4538063278193701,0.15406138297884053,0.08561919272704223,False,V5_CS_LGS_ANCHOR,0.755,-0.015000000000000013
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-13,1,0.8899999999999999,0.89,0.8894583458948849,0.2782693200723829,0.08266706893110806,0.12081054893545008,False,V5_CS_LGS_ANCHOR,0.875,0.014999999999999902
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-14,4,0.5549999999999999,0.555,0.552482715273413,0.730713255689625,0.25747275168260797,0.1208742175961578,False,V5_CS_LGS_ANCHOR,0.55,0.004999999999999893
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-16,0,0.555,0.555,0.5479365079365079,0.7486798151593171,0.265239145835701,0.15422721697084768,False,V5_CS_LGS_ANCHOR,0.56,-0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-17,4,0.86,0.86,0.8599859985998599,0.3201223648306866,0.1009592822821112,0.07329342865765857,False,V5_CS_LGS_ANCHOR,0.8200000000000001,0.039999999999999925
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-18,1,0.645,0.645,0.6449201070240804,0.602753515168996,0.20824357667241464,0.07511643164978918,False,V5_CS_LGS_ANCHOR,0.6699999999999999,-0.02499999999999991
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-19,0,0.95,0.95,0.9499799919967987,0.13026347646152409,0.03811624506720826,0.03909210037069727,False,V5_CS_LGS_ANCHOR,0.9550000000000001,-0.0050000000000001155
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-2,1,0.77,0.77,0.769792813532179,0.45587888276503963,0.1530251375799843,0.07126725544019971,False,V5_CS_LGS_ANCHOR,0.7649999999999999,0.0050000000000001155
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-21,0,0.865,0.865,0.8649696181640869,0.2905088682541493,0.09188247355069007,0.06560187249569746,False,V5_CS_LGS_ANCHOR,0.8400000000000001,0.02499999999999991
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-22,2,0.76,0.76,0.75997599759976,0.4930462761368925,0.16159382478993273,0.0861727246665773,False,V5_CS_LGS_ANCHOR,0.7549999999999999,0.0050000000000001155
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-23,3,0.985,0.985,0.9849966242404541,0.05551437674324479,0.013460958298596266,0.03449820893739468,False,V5_CS_LGS_ANCHOR,0.99,-0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-24,3,0.9539141414141414,0.9538461538461539,0.9538412982299256,0.11896223605644761,0.03242330769995488,0.04865257984463767,False,V5_CS_LGS_ANCHOR,0.9690656565656566,-0.015151515151515138
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-25,2,0.98,0.98,0.9799919967987194,0.05585503577694029,0.01439171169639477,0.04292736251896464,False,V5_CS_LGS_ANCHOR,0.975,0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-26,2,0.71,0.71,0.7095352564102564,0.5218092455413191,0.1786961589309923,0.07377890141095811,False,V5_CS_LGS_ANCHOR,0.72,-0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-27,1,0.63,0.63,0.6245941558441559,0.6315950573396215,0.22153092815090672,0.060052195235726115,False,V5_CS_LGS_ANCHOR,0.63,0.0
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-28,0,0.7,0.7,0.6980676328502415,0.5438157483387275,0.18826663062386664,0.11578453773067457,False,V5_CS_LGS_ANCHOR,0.735,-0.03500000000000003
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-29,2,0.93,0.93,0.93,0.22769056200500443,0.06300029071177171,0.0932914509399626,False,V5_CS_LGS_ANCHOR,0.95,-0.019999999999999907
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-3,0,0.9099999999999999,0.91,0.9097744360902256,0.25625282444169584,0.07380818441138151,0.0797488064457218,False,V5_CS_LGS_ANCHOR,0.88,0.029999999999999916
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-30,3,0.905,0.905,0.9049786201895427,0.4003134109018741,0.11352090085639638,0.20439658409403977,False,V5_CS_LGS_ANCHOR,0.905,0.0
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-31,3,0.585,0.585,0.5837408159683042,0.6727394765002334,0.23829345508221988,0.14381485731454133,False,V5_CS_LGS_ANCHOR,0.62,-0.03500000000000003
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-32,4,0.7,0.7,0.6998799519807923,0.5838359189374177,0.19954746719363406,0.07197398452967323,False,V5_CS_LGS_ANCHOR,0.7150000000000001,-0.015000000000000124
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-33,0,0.99,0.99,0.9899989998999901,0.07751899798967385,0.017242873344347206,0.05217423166599326,False,V5_CS_LGS_ANCHOR,0.985,0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-34,2,0.605,0.605,0.6033240440862644,0.6889121974745227,0.24536121013577655,0.09211103781514089,False,V5_CS_LGS_ANCHOR,0.63,-0.025000000000000022
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-35,2,0.9299999999999999,0.93,0.9299929992999301,0.1511590940019032,0.045130508943336124,0.04173990030541044,False,V5_CS_LGS_ANCHOR,0.94,-0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-36,1,0.99,0.99,0.9899989998999901,0.04853148367353878,0.01069425931945321,0.031497723576564114,False,V5_CS_LGS_ANCHOR,0.985,0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-37,0,0.875,0.875,0.8744696342045141,0.3766999318897126,0.11583885091083895,0.1182563004626279,False,V5_CS_LGS_ANCHOR,0.85,0.025000000000000022
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-38,3,0.565,0.565,0.5495845305583599,0.7156327858174168,0.2590943282091383,0.14971877968357244,False,V5_CS_LGS_ANCHOR,0.505,0.05999999999999994
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-41,3,0.91,0.91,0.90999099909991,0.2105434758401315,0.06344600532309283,0.05848988169976737,False,V5_CS_LGS_ANCHOR,0.935,-0.025000000000000022
WBCIC_S1S2_to_S3_authorized_development,CONTROL_FIXED_EQUAL_PROB_V5_PERSIST,sub-42,3,0.73,0.73,0.7298919567827131,0.5136037816711321,0.17674568798399426,0.09669039823259941,False,V5_CS_LGS_ANCHOR,0.715,0.015000000000000013
