benchmark,method_id,subject_id,outer_fold,balanced_accuracy,accuracy,macro_f1,NLL,Brier,ECE,OUTER_TEST_USED,reference_method_id,reference_BA,delta_BA
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,1,1,0.79,0.79,0.7837503861600247,0.40515911079991723,0.1345786520685824,0.12845851601436714,False,B_HISTORY_FUSION_LDA,0.76,0.030000000000000027
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,10,1,0.8,0.8,0.7960016319869441,0.499712533160565,0.1610268610549924,0.14817099235191258,False,B_HISTORY_FUSION_LDA,0.8,0.0
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,11,4,0.6399999999999999,0.64,0.6386993175431553,0.6228284687936688,0.2169689570916027,0.08664788825633836,False,B_HISTORY_FUSION_LDA,0.6499999999999999,-0.010000000000000009
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,12,4,0.74,0.74,0.7390606182256123,0.4622247358638236,0.151996992808028,0.1533729724119352,False,B_HISTORY_FUSION_LDA,0.7,0.040000000000000036
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,13,0,0.63,0.63,0.6189887756152817,0.6813261218054003,0.2440977544015624,0.021452303217134164,False,B_HISTORY_FUSION_LDA,0.56,0.06999999999999995
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,14,0,0.69,0.69,0.6756982948007113,0.6304591727614107,0.21980340431914833,0.17337909325002962,False,B_HISTORY_FUSION_LDA,0.7,-0.010000000000000009
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,15,3,0.5499999999999999,0.55,0.4692770373864843,0.7375831749589369,0.2689037948967634,0.28985720338815957,False,B_HISTORY_FUSION_LDA,0.55,-1.1102230246251565e-16
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,16,1,0.96,0.96,0.96,0.3033171348374816,0.07772855440010773,0.19574143069223573,False,B_HISTORY_FUSION_LDA,0.95,0.010000000000000009
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,17,3,0.5800000000000001,0.58,0.525101763907734,0.7679460859835342,0.27264737217541324,0.20977522602250062,False,B_HISTORY_FUSION_LDA,0.55,0.030000000000000027
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,18,2,0.78,0.78,0.779205138498595,0.4764931820954078,0.15327848971303937,0.166207583313844,False,B_HISTORY_FUSION_LDA,0.8300000000000001,-0.050000000000000044
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,19,0,0.8,0.8,0.7960016319869441,0.4985488672246099,0.15941785183310508,0.22454724435653525,False,B_HISTORY_FUSION_LDA,0.8,0.0
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,2,0,0.75,0.75,0.7493734335839599,0.6480822466431371,0.2276654765996059,0.165076309490804,False,B_HISTORY_FUSION_LDA,0.69,0.06000000000000005
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,20,3,0.8,0.8,0.7999199679871949,0.3890131504243668,0.12224747871146985,0.10333549221182237,False,B_HISTORY_FUSION_LDA,0.8,0.0
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,21,3,0.99,0.99,0.9899989998999901,0.09544580793887908,0.013456689162643675,0.08685183646054663,False,B_HISTORY_FUSION_LDA,1.0,-0.010000000000000009
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,22,2,0.74,0.74,0.7362012987012987,0.558430029566722,0.18678270707933176,0.10686163543007715,False,B_HISTORY_FUSION_LDA,0.6799999999999999,0.06000000000000005
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,23,4,0.81,0.81,0.8067338012409724,0.41484246585333445,0.13550105575876778,0.13978412311177213,False,B_HISTORY_FUSION_LDA,0.81,0.0
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,24,3,0.51,0.51,0.4221016629319495,0.8308769422032978,0.29915380356176846,0.2546813298157991,False,B_HISTORY_FUSION_LDA,0.55,-0.040000000000000036
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,25,1,0.99,0.99,0.9899989998999901,0.1479583325089788,0.026990689072876113,0.13044336898853753,False,B_HISTORY_FUSION_LDA,1.0,-0.010000000000000009
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,26,2,0.81,0.81,0.8084484323016433,0.44074992899536114,0.13860738091747773,0.13149953441776172,False,B_HISTORY_FUSION_LDA,0.86,-0.04999999999999993
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,27,3,0.88,0.88,0.8792270531400965,0.4332512636784432,0.13124111326930146,0.2638691370767745,False,B_HISTORY_FUSION_LDA,0.86,0.020000000000000018
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,28,3,0.96,0.96,0.9599358974358975,0.14433487261890054,0.03563201575037048,0.1104276312193304,False,B_HISTORY_FUSION_LDA,0.97,-0.010000000000000009
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,29,2,0.75,0.75,0.742559983523839,0.5312831318071681,0.1761326240689548,0.18073161927684278,False,B_HISTORY_FUSION_LDA,0.76,-0.010000000000000009
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,3,4,0.97,0.97,0.96999699969997,0.14597936582298945,0.03390425636832629,0.09949088391381737,False,B_HISTORY_FUSION_LDA,0.95,0.020000000000000018
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,30,4,0.76,0.76,0.7591328783621036,0.528826701291222,0.17471294127460374,0.11427791198906159,False,B_HISTORY_FUSION_LDA,0.75,0.010000000000000009
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,31,4,0.77,0.77,0.7647058823529411,0.44434120290624923,0.1445282463110148,0.14716108138962306,False,B_HISTORY_FUSION_LDA,0.7,0.07000000000000006
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,32,0,0.86,0.86,0.8579545454545454,0.42644054900453027,0.13054709705562897,0.21047015353296097,False,B_HISTORY_FUSION_LDA,0.8899999999999999,-0.029999999999999916
OpenBMI_MI_S1_to_S2,B_HISTORY_CALIBRATED,33,0,0.9099999999999999,0.91,0.9099189270343309,0.3094662136842119,0.08250408294124835,0.18335763759854287,False,B_HISTORY_FUSION_LDA,0.9299999999999999,-0.020000000000000018
