benchmark,method_id,subject_id,outer_fold,balanced_accuracy,accuracy,macro_f1,NLL,Brier,ECE,OUTER_TEST_USED,reference_method_id,reference_BA,delta_BA
WBCIC_S1S2_to_S3_authorized_development,V6_V5_UNCERTAINTY_GATE_010,sub-1,0,0.9550000000000001,0.955,0.9549718574108819,0.21439450088163775,0.05338493737676306,0.11074732323109873,False,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,0.96,-0.004999999999999893
WBCIC_S1S2_to_S3_authorized_development,V6_V5_UNCERTAINTY_GATE_010,sub-11,1,0.75,0.75,0.748389694041868,0.5055141251591195,0.1695375829568971,0.08996553125992048,False,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,0.75,0.0
WBCIC_S1S2_to_S3_authorized_development,V6_V5_UNCERTAINTY_GATE_010,sub-12,4,0.745,0.745,0.7444825772188681,0.4717625985901242,0.16167260485912288,0.08034828604334213,False,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,0.73,0.015000000000000013
WBCIC_S1S2_to_S3_authorized_development,V6_V5_UNCERTAINTY_GATE_010,sub-13,1,0.875,0.875,0.8742928975487115,0.30661906712746,0.09273157866792797,0.09129474379456957,False,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,0.895,-0.020000000000000018
WBCIC_S1S2_to_S3_authorized_development,V6_V5_UNCERTAINTY_GATE_010,sub-14,4,0.56,0.56,0.5555555555555556,0.7407635910587355,0.26175405907900773,0.14372033169451628,False,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,0.555,0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,V6_V5_UNCERTAINTY_GATE_010,sub-16,0,0.525,0.525,0.5215431492533555,0.8182653148842803,0.2877153814711148,0.18250729317507167,False,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,0.535,-0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,V6_V5_UNCERTAINTY_GATE_010,sub-17,4,0.87,0.87,0.8698828946051447,0.3279652504185941,0.1035350960430839,0.07619606023433417,False,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,0.855,0.015000000000000013
WBCIC_S1S2_to_S3_authorized_development,V6_V5_UNCERTAINTY_GATE_010,sub-18,1,0.65,0.65,0.6498599439775911,0.6336594493105536,0.22212364036057683,0.10646527075734669,False,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,0.645,0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,V6_V5_UNCERTAINTY_GATE_010,sub-19,0,0.95,0.95,0.9499799919967987,0.1352724991385289,0.039545370737398486,0.028514210445409468,False,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,0.95,0.0
WBCIC_S1S2_to_S3_authorized_development,V6_V5_UNCERTAINTY_GATE_010,sub-2,1,0.77,0.77,0.7699079631852741,0.48310015495365394,0.16006798205508552,0.08465348581763063,False,V5_FIXED_LOGIT_BLEND__A_FUTURE_SESSION_TARGET_ADAPTED,0.765,0.0050000000000000044
