benchmark,outer_fold,dimension,protected_importance,random_control_importance,OUTER_TEST_USED
OpenBMI_MI_S1_to_S2,2,104,0.2731677771047849,0.9273167777104785,False
OpenBMI_MI_S1_to_S2,2,105,0.0,0.49121744397334954,False
OpenBMI_MI_S1_to_S2,2,106,0.7213809812235009,0.34585099939430647,False
OpenBMI_MI_S1_to_S2,2,107,0.0,0.0,False
OpenBMI_MI_S1_to_S2,2,108,0.6002422774076318,0.0,False
OpenBMI_MI_S1_to_S2,2,109,0.8304058146577832,0.9757722592368262,False
OpenBMI_MI_S1_to_S2,2,110,0.5881284070260449,0.11568746214415512,False
OpenBMI_MI_S1_to_S2,2,111,0.0,0.10357359176256814,False
OpenBMI_MI_S1_to_S2,2,112,0.0,0.43064809206541493,False
OpenBMI_MI_S1_to_S2,2,113,0.7334948516050878,0.0,False
OpenBMI_MI_S1_to_S2,2,114,1.0,0.0,False
OpenBMI_MI_S1_to_S2,2,115,0.0,0.0,False
OpenBMI_MI_S1_to_S2,2,116,0.0,0.0,False
OpenBMI_MI_S1_to_S2,2,117,0.7698364627498486,0.9030890369473047,False
OpenBMI_MI_S1_to_S2,2,118,0.4427619624470018,0.9878861296184132,False
OpenBMI_MI_S1_to_S2,2,119,0.9515445184736523,0.22471229557843736,False
OpenBMI_MI_S1_to_S2,2,120,0.20048455481526348,0.01877649909145979,False
OpenBMI_MI_S1_to_S2,2,121,0.35796486977589337,0.6244700181708056,False
OpenBMI_MI_S1_to_S2,2,122,0.0,0.0,False
OpenBMI_MI_S1_to_S2,2,123,0.030890369473046686,0.05511811023622047,False
OpenBMI_MI_S1_to_S2,2,124,0.84251968503937,0.0,False
OpenBMI_MI_S1_to_S2,2,125,0.0,0.0,False
OpenBMI_MI_S1_to_S2,2,126,0.0,0.0,False
OpenBMI_MI_S1_to_S2,2,127,0.49121744397334954,0.5881284070260449,False
OpenBMI_MI_S1_to_S2,3,0,0.21259842519685046,0.40642035130224113,False
OpenBMI_MI_S1_to_S2,3,1,0.40642035130224113,0.0,False
OpenBMI_MI_S1_to_S2,3,2,0.0,0.7456087219866747,False
OpenBMI_MI_S1_to_S2,3,3,0.4427619624470018,0.24894003634161113,False
OpenBMI_MI_S1_to_S2,3,4,0.0,0.0,False
OpenBMI_MI_S1_to_S2,3,5,0.4548758328285887,0.0,False
OpenBMI_MI_S1_to_S2,3,6,0.0,0.0,False
OpenBMI_MI_S1_to_S2,3,7,0.37007874015748027,0.5275590551181102,False
OpenBMI_MI_S1_to_S2,3,8,0.84251968503937,0.0,False
OpenBMI_MI_S1_to_S2,3,9,0.9030890369473047,0.0,False
OpenBMI_MI_S1_to_S2,3,10,0.0,0.0,False
OpenBMI_MI_S1_to_S2,3,11,0.0,0.41853422168382803,False
OpenBMI_MI_S1_to_S2,3,12,0.30950938824954577,0.0,False
OpenBMI_MI_S1_to_S2,3,13,0.7577225923682616,0.0,False
OpenBMI_MI_S1_to_S2,3,14,0.05511811023622047,0.05511811023622047,False
OpenBMI_MI_S1_to_S2,3,15,0.551786795881284,0.06723198061780745,False
OpenBMI_MI_S1_to_S2,3,16,0.6002422774076318,0.39430648092065423,False
OpenBMI_MI_S1_to_S2,3,17,0.0,0.0,False
OpenBMI_MI_S1_to_S2,3,18,0.0,0.0,False
OpenBMI_MI_S1_to_S2,3,19,0.0,0.0,False
OpenBMI_MI_S1_to_S2,3,20,0.0,0.22471229557843736,False
OpenBMI_MI_S1_to_S2,3,21,0.38219261053906733,0.6365838885523925,False
OpenBMI_MI_S1_to_S2,3,22,0.41853422168382803,0.6002422774076318,False
OpenBMI_MI_S1_to_S2,3,23,1.0,0.12780133252574202,False
OpenBMI_MI_S1_to_S2,3,24,0.5154451847365233,0.07934585099939435,False
OpenBMI_MI_S1_to_S2,3,25,0.0,0.7698364627498486,False
OpenBMI_MI_S1_to_S2,3,26,0.709267110841914,0.17625681405208968,False
OpenBMI_MI_S1_to_S2,3,27,0.8546335554209569,0.0,False
OpenBMI_MI_S1_to_S2,3,28,0.0,0.35796486977589337,False
OpenBMI_MI_S1_to_S2,3,29,0.0,0.5033313143549365,False
OpenBMI_MI_S1_to_S2,3,30,0.01877649909145979,0.09145972138098124,False
OpenBMI_MI_S1_to_S2,3,31,0.28528164748637197,0.8667474258025439,False
OpenBMI_MI_S1_to_S2,3,32,0.0,0.0,False
OpenBMI_MI_S1_to_S2,3,33,0.9757722592368262,0.6850393700787402,False
OpenBMI_MI_S1_to_S2,3,34,0.0,0.0,False
OpenBMI_MI_S1_to_S2,3,35,0.1520290732889158,0.8061780738946094,False
OpenBMI_MI_S1_to_S2,3,36,0.0,0.6244700181708056,False
OpenBMI_MI_S1_to_S2,3,37,0.7940642035130224,0.0,False
OpenBMI_MI_S1_to_S2,3,38,0.6971532404603271,0.0,False
OpenBMI_MI_S1_to_S2,3,39,0.0,0.0,False
OpenBMI_MI_S1_to_S2,3,40,0.9636583888552394,0.47910357359176264,False
OpenBMI_MI_S1_to_S2,3,41,0.26105390672319806,0.8304058146577832,False
OpenBMI_MI_S1_to_S2,3,42,0.7334948516050878,0.0,False
OpenBMI_MI_S1_to_S2,3,43,0.0,0.9515445184736523,False
OpenBMI_MI_S1_to_S2,3,44,0.8909751665657177,0.21259842519685046,False
OpenBMI_MI_S1_to_S2,3,45,0.6729254996971533,0.6486977589339794,False
OpenBMI_MI_S1_to_S2,3,46,0.8788612961841309,0.0,False
OpenBMI_MI_S1_to_S2,3,47,0.8182919442761962,0.10357359176256814,False
OpenBMI_MI_S1_to_S2,3,48,0.0,0.709267110841914,False
OpenBMI_MI_S1_to_S2,3,49,0.0,0.29739551786795887,False
OpenBMI_MI_S1_to_S2,3,50,0.8667474258025439,0.7819503331314356,False
OpenBMI_MI_S1_to_S2,3,51,0.0,0.49121744397334954,False
OpenBMI_MI_S1_to_S2,3,52,0.0,0.5639006662628709,False
OpenBMI_MI_S1_to_S2,3,53,0.12780133252574202,0.0,False
OpenBMI_MI_S1_to_S2,3,54,0.0,0.0,False
OpenBMI_MI_S1_to_S2,3,55,0.0,0.34585099939430647,False
OpenBMI_MI_S1_to_S2,3,56,0.0,0.38219261053906733,False
OpenBMI_MI_S1_to_S2,3,57,0.0,0.4427619624470018,False
OpenBMI_MI_S1_to_S2,3,58,0.0,0.84251968503937,False
OpenBMI_MI_S1_to_S2,3,59,0.24894003634161113,0.0,False
OpenBMI_MI_S1_to_S2,3,60,0.07934585099939435,0.04300423985463358,False
OpenBMI_MI_S1_to_S2,3,61,0.43064809206541493,0.0,False
OpenBMI_MI_S1_to_S2,3,62,0.29739551786795887,0.0,False
OpenBMI_MI_S1_to_S2,3,63,0.9878861296184132,0.9878861296184132,False
OpenBMI_MI_S1_to_S2,3,64,0.9152029073288915,0.4548758328285887,False
OpenBMI_MI_S1_to_S2,3,65,0.9515445184736523,0.0,False
OpenBMI_MI_S1_to_S2,3,66,0.16414294367050278,0.9273167777104785,False
OpenBMI_MI_S1_to_S2,3,67,0.7698364627498486,0.30950938824954577,False
OpenBMI_MI_S1_to_S2,3,68,0.6608116293155663,0.13991520290732892,False
OpenBMI_MI_S1_to_S2,3,69,0.13991520290732892,0.43064809206541493,False
OpenBMI_MI_S1_to_S2,3,70,0.20048455481526348,0.6123561477892187,False
OpenBMI_MI_S1_to_S2,3,71,0.6123561477892187,0.8182919442761962,False
OpenBMI_MI_S1_to_S2,3,72,0.35796486977589337,0.7213809812235009,False
OpenBMI_MI_S1_to_S2,3,73,0.2731677771047849,0.0,False
OpenBMI_MI_S1_to_S2,3,74,0.7819503331314356,0.32162325863113267,False
OpenBMI_MI_S1_to_S2,3,75,0.5639006662628709,0.7577225923682616,False
OpenBMI_MI_S1_to_S2,3,76,0.8061780738946094,0.28528164748637197,False
OpenBMI_MI_S1_to_S2,3,77,0.10357359176256814,0.0,False
OpenBMI_MI_S1_to_S2,3,78,0.34585099939430647,0.0,False
OpenBMI_MI_S1_to_S2,3,79,0.0,0.0,False
OpenBMI_MI_S1_to_S2,3,80,0.11568746214415512,0.030890369473046686,False
OpenBMI_MI_S1_to_S2,3,81,0.7456087219866747,0.0,False
OpenBMI_MI_S1_to_S2,3,82,0.0,0.006662628709872809,False
OpenBMI_MI_S1_to_S2,3,83,0.9273167777104785,0.9757722592368262,False
OpenBMI_MI_S1_to_S2,3,84,0.8304058146577832,0.6729254996971533,False
OpenBMI_MI_S1_to_S2,3,85,0.006662628709872809,1.0,False
OpenBMI_MI_S1_to_S2,3,86,0.0,0.0,False
OpenBMI_MI_S1_to_S2,3,87,0.4669897032101756,0.2731677771047849,False
OpenBMI_MI_S1_to_S2,3,88,0.0,0.9636583888552394,False
OpenBMI_MI_S1_to_S2,3,89,0.0,0.551786795881284,False
OpenBMI_MI_S1_to_S2,3,90,0.17625681405208968,0.0,False
OpenBMI_MI_S1_to_S2,3,91,0.5881284070260449,0.0,False
OpenBMI_MI_S1_to_S2,3,92,0.22471229557843736,0.0,False
OpenBMI_MI_S1_to_S2,3,93,0.0,0.0,False
OpenBMI_MI_S1_to_S2,3,94,0.030890369473046686,0.8788612961841309,False
OpenBMI_MI_S1_to_S2,3,95,0.0,0.9030890369473047,False
OpenBMI_MI_S1_to_S2,3,96,0.32162325863113267,0.9152029073288915,False
OpenBMI_MI_S1_to_S2,3,97,0.0,0.0,False
OpenBMI_MI_S1_to_S2,3,98,0.0,0.6608116293155663,False
OpenBMI_MI_S1_to_S2,3,99,0.0,0.16414294367050278,False
OpenBMI_MI_S1_to_S2,3,100,0.47910357359176264,0.20048455481526348,False
OpenBMI_MI_S1_to_S2,3,101,0.0,0.0,False
OpenBMI_MI_S1_to_S2,3,102,0.18837068443367658,0.26105390672319806,False
OpenBMI_MI_S1_to_S2,3,103,0.9394306480920653,0.7940642035130224,False
OpenBMI_MI_S1_to_S2,3,104,0.0,0.18837068443367658,False
OpenBMI_MI_S1_to_S2,3,105,0.576014536644458,0.5396729254996971,False
OpenBMI_MI_S1_to_S2,3,106,0.5396729254996971,0.0,False
OpenBMI_MI_S1_to_S2,3,107,0.23682616596002423,0.4669897032101756,False
OpenBMI_MI_S1_to_S2,3,108,0.6244700181708056,0.7334948516050878,False
OpenBMI_MI_S1_to_S2,3,109,0.5033313143549365,0.0,False
OpenBMI_MI_S1_to_S2,3,110,0.5275590551181102,0.37007874015748027,False
OpenBMI_MI_S1_to_S2,3,111,0.0,0.0,False
OpenBMI_MI_S1_to_S2,3,112,0.0,0.8909751665657177,False
OpenBMI_MI_S1_to_S2,3,113,0.06723198061780745,0.8546335554209569,False
OpenBMI_MI_S1_to_S2,3,114,0.7213809812235009,0.6971532404603271,False
OpenBMI_MI_S1_to_S2,3,115,0.0,0.5881284070260449,False
OpenBMI_MI_S1_to_S2,3,116,0.0,0.23682616596002423,False
OpenBMI_MI_S1_to_S2,3,117,0.6365838885523925,0.576014536644458,False
OpenBMI_MI_S1_to_S2,3,118,0.49121744397334954,0.0,False
OpenBMI_MI_S1_to_S2,3,119,0.6850393700787402,0.0,False
OpenBMI_MI_S1_to_S2,3,120,0.04300423985463358,0.33373712901271957,False
OpenBMI_MI_S1_to_S2,3,121,0.39430648092065423,0.0,False
OpenBMI_MI_S1_to_S2,3,122,0.0,0.5154451847365233,False
OpenBMI_MI_S1_to_S2,3,123,0.33373712901271957,0.11568746214415512,False
OpenBMI_MI_S1_to_S2,3,124,0.6486977589339794,0.0,False
OpenBMI_MI_S1_to_S2,3,125,0.0,0.9394306480920653,False
OpenBMI_MI_S1_to_S2,3,126,0.09145972138098124,0.01877649909145979,False
OpenBMI_MI_S1_to_S2,3,127,0.0,0.1520290732889158,False
OpenBMI_MI_S1_to_S2,4,0,0.12780133252574202,0.0,False
OpenBMI_MI_S1_to_S2,4,1,0.0,0.39430648092065423,False
OpenBMI_MI_S1_to_S2,4,2,0.84251968503937,0.0,False
OpenBMI_MI_S1_to_S2,4,3,0.0,0.0,False
OpenBMI_MI_S1_to_S2,4,4,0.35796486977589337,0.40642035130224113,False
OpenBMI_MI_S1_to_S2,4,5,0.5639006662628709,0.4669897032101756,False
OpenBMI_MI_S1_to_S2,4,6,0.13991520290732892,0.0,False
OpenBMI_MI_S1_to_S2,4,7,0.0,0.2731677771047849,False
OpenBMI_MI_S1_to_S2,4,8,0.9636583888552394,0.84251968503937,False
OpenBMI_MI_S1_to_S2,4,9,0.9152029073288915,0.04300423985463358,False
OpenBMI_MI_S1_to_S2,4,10,0.34585099939430647,0.17625681405208968,False
OpenBMI_MI_S1_to_S2,4,11,0.8667474258025439,0.9152029073288915,False
OpenBMI_MI_S1_to_S2,4,12,0.7698364627498486,0.35796486977589337,False
OpenBMI_MI_S1_to_S2,4,13,0.0,0.8182919442761962,False
OpenBMI_MI_S1_to_S2,4,14,0.0,0.29739551786795887,False
OpenBMI_MI_S1_to_S2,4,15,0.8909751665657177,0.0,False
OpenBMI_MI_S1_to_S2,4,16,0.0,0.0,False
OpenBMI_MI_S1_to_S2,4,17,0.0,0.41853422168382803,False
OpenBMI_MI_S1_to_S2,4,18,0.05511811023622047,0.18837068443367658,False
OpenBMI_MI_S1_to_S2,4,19,0.0,0.5396729254996971,False
OpenBMI_MI_S1_to_S2,4,20,0.0,0.006662628709872809,False
OpenBMI_MI_S1_to_S2,4,21,0.006662628709872809,0.1520290732889158,False
OpenBMI_MI_S1_to_S2,4,22,0.0,0.0,False
OpenBMI_MI_S1_to_S2,4,23,0.6002422774076318,0.9394306480920653,False
OpenBMI_MI_S1_to_S2,4,24,0.1520290732889158,0.5275590551181102,False
OpenBMI_MI_S1_to_S2,4,25,0.39430648092065423,0.9636583888552394,False
OpenBMI_MI_S1_to_S2,4,26,0.18837068443367658,0.0,False
OpenBMI_MI_S1_to_S2,4,27,0.7456087219866747,0.5881284070260449,False
OpenBMI_MI_S1_to_S2,4,28,0.22471229557843736,0.576014536644458,False
OpenBMI_MI_S1_to_S2,4,29,0.20048455481526348,0.5154451847365233,False
OpenBMI_MI_S1_to_S2,4,30,0.0,0.6971532404603271,False
OpenBMI_MI_S1_to_S2,4,31,0.0,0.0,False
OpenBMI_MI_S1_to_S2,4,32,0.576014536644458,0.05511811023622047,False
OpenBMI_MI_S1_to_S2,4,33,1.0,0.32162325863113267,False
OpenBMI_MI_S1_to_S2,4,34,0.24894003634161113,0.22471229557843736,False
OpenBMI_MI_S1_to_S2,4,35,0.30950938824954577,0.8304058146577832,False
OpenBMI_MI_S1_to_S2,4,36,0.5275590551181102,0.9878861296184132,False
OpenBMI_MI_S1_to_S2,4,37,0.6365838885523925,0.11568746214415512,False
OpenBMI_MI_S1_to_S2,4,38,0.43064809206541493,0.16414294367050278,False
OpenBMI_MI_S1_to_S2,4,39,0.0,0.0,False
OpenBMI_MI_S1_to_S2,4,40,0.6244700181708056,0.6729254996971533,False
OpenBMI_MI_S1_to_S2,4,41,0.551786795881284,0.7940642035130224,False
OpenBMI_MI_S1_to_S2,4,42,0.04300423985463358,0.47910357359176264,False
OpenBMI_MI_S1_to_S2,4,43,0.4427619624470018,0.7456087219866747,False
OpenBMI_MI_S1_to_S2,4,44,0.0,0.0,False
OpenBMI_MI_S1_to_S2,4,45,0.8182919442761962,0.7577225923682616,False
OpenBMI_MI_S1_to_S2,4,46,0.8546335554209569,0.0,False
OpenBMI_MI_S1_to_S2,4,47,0.0,0.0,False
OpenBMI_MI_S1_to_S2,4,48,0.0,0.6002422774076318,False
OpenBMI_MI_S1_to_S2,4,49,0.47910357359176264,0.0,False
OpenBMI_MI_S1_to_S2,4,50,0.8788612961841309,0.0,False
OpenBMI_MI_S1_to_S2,4,51,0.23682616596002423,0.0,False
OpenBMI_MI_S1_to_S2,4,52,0.0,0.0,False
OpenBMI_MI_S1_to_S2,4,53,0.6123561477892187,0.0,False
OpenBMI_MI_S1_to_S2,4,54,0.37007874015748027,0.33373712901271957,False
OpenBMI_MI_S1_to_S2,4,55,0.709267110841914,0.49121744397334954,False
OpenBMI_MI_S1_to_S2,4,56,0.9030890369473047,0.6123561477892187,False
OpenBMI_MI_S1_to_S2,4,57,0.0,0.6244700181708056,False
OpenBMI_MI_S1_to_S2,4,58,0.0,0.7334948516050878,False
OpenBMI_MI_S1_to_S2,4,59,0.6608116293155663,0.43064809206541493,False
OpenBMI_MI_S1_to_S2,4,60,0.6729254996971533,0.0,False
OpenBMI_MI_S1_to_S2,4,61,0.0,0.37007874015748027,False
OpenBMI_MI_S1_to_S2,4,62,0.0,0.09145972138098124,False
OpenBMI_MI_S1_to_S2,4,63,0.0,0.0,False
OpenBMI_MI_S1_to_S2,4,64,0.9394306480920653,0.551786795881284,False
OpenBMI_MI_S1_to_S2,4,65,0.7577225923682616,0.0,False
OpenBMI_MI_S1_to_S2,4,66,0.0,0.6486977589339794,False
OpenBMI_MI_S1_to_S2,4,67,0.4548758328285887,0.0,False
OpenBMI_MI_S1_to_S2,4,68,0.5881284070260449,0.6850393700787402,False
OpenBMI_MI_S1_to_S2,4,69,0.4669897032101756,0.0,False
OpenBMI_MI_S1_to_S2,4,70,0.29739551786795887,0.24894003634161113,False
OpenBMI_MI_S1_to_S2,4,71,0.6971532404603271,0.0,False
OpenBMI_MI_S1_to_S2,4,72,0.0,0.8788612961841309,False
OpenBMI_MI_S1_to_S2,4,73,0.0,0.8909751665657177,False
OpenBMI_MI_S1_to_S2,4,74,0.5154451847365233,0.9030890369473047,False
OpenBMI_MI_S1_to_S2,4,75,0.21259842519685046,0.0,False
OpenBMI_MI_S1_to_S2,4,76,0.0,0.30950938824954577,False
OpenBMI_MI_S1_to_S2,4,77,0.33373712901271957,0.0,False
OpenBMI_MI_S1_to_S2,4,78,0.030890369473046686,1.0,False
OpenBMI_MI_S1_to_S2,4,79,0.0,0.8061780738946094,False
OpenBMI_MI_S1_to_S2,4,80,0.0,0.12780133252574202,False
OpenBMI_MI_S1_to_S2,4,81,0.9515445184736523,0.9515445184736523,False
OpenBMI_MI_S1_to_S2,4,82,0.0,0.0,False
OpenBMI_MI_S1_to_S2,4,83,0.9273167777104785,0.07934585099939435,False
OpenBMI_MI_S1_to_S2,4,84,0.7940642035130224,0.13991520290732892,False
OpenBMI_MI_S1_to_S2,4,85,0.9757722592368262,0.0,False
OpenBMI_MI_S1_to_S2,4,86,0.2731677771047849,0.0,False
OpenBMI_MI_S1_to_S2,4,87,0.0,0.0,False
OpenBMI_MI_S1_to_S2,4,88,0.17625681405208968,0.0,False
OpenBMI_MI_S1_to_S2,4,89,0.0,0.28528164748637197,False
OpenBMI_MI_S1_to_S2,4,90,0.0,0.06723198061780745,False
OpenBMI_MI_S1_to_S2,4,91,0.40642035130224113,0.0,False
OpenBMI_MI_S1_to_S2,4,92,0.49121744397334954,0.7698364627498486,False
OpenBMI_MI_S1_to_S2,4,93,0.07934585099939435,0.23682616596002423,False
OpenBMI_MI_S1_to_S2,4,94,0.0,0.8546335554209569,False
OpenBMI_MI_S1_to_S2,4,95,0.01877649909145979,0.0,False
OpenBMI_MI_S1_to_S2,4,96,0.0,0.0,False
OpenBMI_MI_S1_to_S2,4,97,0.0,0.0,False
OpenBMI_MI_S1_to_S2,4,98,0.16414294367050278,0.20048455481526348,False
OpenBMI_MI_S1_to_S2,4,99,0.6850393700787402,0.7819503331314356,False
OpenBMI_MI_S1_to_S2,4,100,0.0,0.0,False
OpenBMI_MI_S1_to_S2,4,101,0.8304058146577832,0.26105390672319806,False
OpenBMI_MI_S1_to_S2,4,102,0.0,0.0,False
OpenBMI_MI_S1_to_S2,4,103,0.9878861296184132,0.5033313143549365,False
OpenBMI_MI_S1_to_S2,4,104,0.7334948516050878,0.6608116293155663,False
OpenBMI_MI_S1_to_S2,4,105,0.09145972138098124,0.0,False
OpenBMI_MI_S1_to_S2,4,106,0.28528164748637197,0.01877649909145979,False
OpenBMI_MI_S1_to_S2,4,107,0.0,0.030890369473046686,False
OpenBMI_MI_S1_to_S2,4,108,0.41853422168382803,0.0,False
OpenBMI_MI_S1_to_S2,4,109,0.26105390672319806,0.0,False
OpenBMI_MI_S1_to_S2,4,110,0.10357359176256814,0.4548758328285887,False
OpenBMI_MI_S1_to_S2,4,111,0.0,0.38219261053906733,False
OpenBMI_MI_S1_to_S2,4,112,0.0,0.9273167777104785,False
OpenBMI_MI_S1_to_S2,4,113,0.5396729254996971,0.0,False
OpenBMI_MI_S1_to_S2,4,114,0.32162325863113267,0.0,False
OpenBMI_MI_S1_to_S2,4,115,0.0,0.21259842519685046,False
OpenBMI_MI_S1_to_S2,4,116,0.0,0.8667474258025439,False
OpenBMI_MI_S1_to_S2,4,117,0.8061780738946094,0.0,False
OpenBMI_MI_S1_to_S2,4,118,0.06723198061780745,0.709267110841914,False
OpenBMI_MI_S1_to_S2,4,119,0.5033313143549365,0.9757722592368262,False
OpenBMI_MI_S1_to_S2,4,120,0.11568746214415512,0.0,False
OpenBMI_MI_S1_to_S2,4,121,0.7213809812235009,0.4427619624470018,False
OpenBMI_MI_S1_to_S2,4,122,0.0,0.5639006662628709,False
OpenBMI_MI_S1_to_S2,4,123,0.7819503331314356,0.10357359176256814,False
OpenBMI_MI_S1_to_S2,4,124,0.38219261053906733,0.7213809812235009,False
OpenBMI_MI_S1_to_S2,4,125,0.6486977589339794,0.34585099939430647,False
OpenBMI_MI_S1_to_S2,4,126,0.0,0.6365838885523925,False
OpenBMI_MI_S1_to_S2,4,127,0.0,0.0,False
