outer_fold,subject_id,configuration,history_cv_BA,history_cv_NLL,history_cv_worst_delta_vs_anchor,selected_generic,selected_persist,anchor_history_cv_BA,selected_history_cv_BA,selected_history_cv_improvement,selected_history_cv_worst_delta,persist_accept,target_future_labels_used_for_fit,OUTER_TEST_USED
0,13,"{""C"": 1.0, ""alpha"": 1.0}",0.71,0.7993450601728219,-0.20000000000000007,False,False,0.8300000000000001,0.8300000000000001,0.0,0.0,False,False,False
0,14,"{""C"": 0.0, ""alpha"": 0.0}",0.75,0.46545897358490596,0.0,False,False,0.75,0.7699999999999999,0.019999999999999907,0.0,True,False,False
0,14,"{""C"": 0.001, ""alpha"": 0.25}",0.75,0.45883589316987833,0.0,False,False,0.75,0.7699999999999999,0.019999999999999907,0.0,True,False,False
0,14,"{""C"": 0.001, ""alpha"": 0.5}",0.76,0.47346946056104694,0.0,False,False,0.75,0.7699999999999999,0.019999999999999907,0.0,True,False,False
0,14,"{""C"": 0.001, ""alpha"": 0.75}",0.7699999999999999,0.5216870003846181,0.0,False,False,0.75,0.7699999999999999,0.019999999999999907,0.0,True,False,False
0,14,"{""C"": 0.001, ""alpha"": 1.0}",0.7699999999999999,0.6198443420640423,-0.10000000000000009,False,False,0.75,0.7699999999999999,0.019999999999999907,0.0,True,False,False
0,14,"{""C"": 0.01, ""alpha"": 0.25}",0.76,0.4623340388246575,0.0,False,False,0.75,0.7699999999999999,0.019999999999999907,0.0,True,False,False
0,14,"{""C"": 0.01, ""alpha"": 0.5}",0.76,0.46772676562781035,0.0,False,False,0.75,0.7699999999999999,0.019999999999999907,0.0,True,False,False
0,14,"{""C"": 0.01, ""alpha"": 0.75}",0.76,0.48466009366333535,-0.10000000000000009,False,False,0.75,0.7699999999999999,0.019999999999999907,0.0,True,False,False
0,14,"{""C"": 0.01, ""alpha"": 1.0}",0.75,0.5169949318678686,-0.10000000000000009,False,False,0.75,0.7699999999999999,0.019999999999999907,0.0,True,False,False
0,14,"{""C"": 0.1, ""alpha"": 0.25}",0.75,0.46509546968129356,0.0,False,False,0.75,0.7699999999999999,0.019999999999999907,0.0,True,False,False
0,14,"{""C"": 0.1, ""alpha"": 0.5}",0.76,0.4715828962243009,-0.04999999999999993,False,False,0.75,0.7699999999999999,0.019999999999999907,0.0,True,False,False
0,14,"{""C"": 0.1, ""alpha"": 0.75}",0.75,0.48577328099644657,-0.04999999999999993,False,False,0.75,0.7699999999999999,0.019999999999999907,0.0,True,False,False
0,14,"{""C"": 0.1, ""alpha"": 1.0}",0.7299999999999999,0.5080820261839465,-0.20000000000000007,False,False,0.75,0.7699999999999999,0.019999999999999907,0.0,True,False,False
0,14,"{""C"": 1.0, ""alpha"": 0.25}",0.7699999999999999,0.4618045918678561,0.0,True,True,0.75,0.7699999999999999,0.019999999999999907,0.0,True,False,False
0,14,"{""C"": 1.0, ""alpha"": 0.5}",0.7699999999999999,0.49156396571007643,-0.15000000000000002,False,False,0.75,0.7699999999999999,0.019999999999999907,0.0,True,False,False
0,14,"{""C"": 1.0, ""alpha"": 0.75}",0.75,0.5461526772259099,-0.20000000000000007,False,False,0.75,0.7699999999999999,0.019999999999999907,0.0,True,False,False
0,14,"{""C"": 1.0, ""alpha"": 1.0}",0.74,0.6171844627464408,-0.20000000000000007,False,False,0.75,0.7699999999999999,0.019999999999999907,0.0,True,False,False
0,19,"{""C"": 0.0, ""alpha"": 0.0}",0.76,0.63365234109601,0.0,False,False,0.76,0.89,0.13,-0.04999999999999993,True,False,False
0,19,"{""C"": 0.001, ""alpha"": 0.25}",0.76,0.5386607667849099,0.0,False,False,0.76,0.89,0.13,-0.04999999999999993,True,False,False
0,19,"{""C"": 0.001, ""alpha"": 0.5}",0.76,0.4714642846729136,0.0,False,False,0.76,0.89,0.13,-0.04999999999999993,True,False,False
0,19,"{""C"": 0.001, ""alpha"": 0.75}",0.76,0.4605199481715284,0.0,False,False,0.76,0.89,0.13,-0.04999999999999993,True,False,False
0,19,"{""C"": 0.001, ""alpha"": 1.0}",0.8600000000000001,0.5549952465847489,-0.050000000000000044,False,False,0.76,0.89,0.13,-0.04999999999999993,True,False,False
0,19,"{""C"": 0.01, ""alpha"": 0.25}",0.76,0.5261885442721781,0.0,False,False,0.76,0.89,0.13,-0.04999999999999993,True,False,False
0,19,"{""C"": 0.01, ""alpha"": 0.5}",0.7899999999999999,0.438218283301957,0.0,False,False,0.76,0.89,0.13,-0.04999999999999993,True,False,False
0,19,"{""C"": 0.01, ""alpha"": 0.75}",0.82,0.38192369470046184,-0.04999999999999993,False,False,0.76,0.89,0.13,-0.04999999999999993,True,False,False
0,19,"{""C"": 0.01, ""alpha"": 1.0}",0.8800000000000001,0.3761124176697951,-0.04999999999999993,False,False,0.76,0.89,0.13,-0.04999999999999993,True,False,False
0,19,"{""C"": 0.1, ""alpha"": 0.25}",0.78,0.49739228785503126,0.0,False,False,0.76,0.89,0.13,-0.04999999999999993,True,False,False
0,19,"{""C"": 0.1, ""alpha"": 0.5}",0.82,0.3940298177726295,0.0,False,False,0.76,0.89,0.13,-0.04999999999999993,True,False,False
0,19,"{""C"": 0.1, ""alpha"": 0.75}",0.8699999999999999,0.3276308648552271,-0.04999999999999993,False,False,0.76,0.89,0.13,-0.04999999999999993,True,False,False
0,19,"{""C"": 0.1, ""alpha"": 1.0}",0.89,0.3014658387742932,-0.04999999999999993,True,True,0.76,0.89,0.13,-0.04999999999999993,True,False,False
0,19,"{""C"": 1.0, ""alpha"": 0.25}",0.82,0.46263235260142543,0.0,False,False,0.76,0.89,0.13,-0.04999999999999993,True,False,False
0,19,"{""C"": 1.0, ""alpha"": 0.5}",0.8600000000000001,0.37698910492925586,-0.04999999999999993,False,False,0.76,0.89,0.13,-0.04999999999999993,True,False,False
0,19,"{""C"": 1.0, ""alpha"": 0.75}",0.86,0.35348627541912714,-0.09999999999999998,False,False,0.76,0.89,0.13,-0.04999999999999993,True,False,False
0,19,"{""C"": 1.0, ""alpha"": 1.0}",0.8699999999999999,0.37561533874103714,-0.04999999999999993,False,False,0.76,0.89,0.13,-0.04999999999999993,True,False,False
0,2,"{""C"": 0.0, ""alpha"": 0.0}",0.86,0.3321224112778509,0.0,False,True,0.86,0.86,0.0,0.0,False,False,False
0,2,"{""C"": 0.001, ""alpha"": 0.25}",0.86,0.34229510833583954,0.0,False,False,0.86,0.86,0.0,0.0,False,False,False
0,2,"{""C"": 0.001, ""alpha"": 0.5}",0.86,0.3723552378976702,0.0,False,False,0.86,0.86,0.0,0.0,False,False,False
0,2,"{""C"": 0.001, ""alpha"": 0.75}",0.86,0.4341670458978931,-0.050000000000000044,False,False,0.86,0.86,0.0,0.0,False,False,False
0,2,"{""C"": 0.001, ""alpha"": 1.0}",0.85,0.5445088756487781,-0.10000000000000009,False,False,0.86,0.86,0.0,0.0,False,False,False
0,2,"{""C"": 0.01, ""alpha"": 0.25}",0.86,0.3307625422252818,0.0,True,False,0.86,0.86,0.0,0.0,False,False,False
0,2,"{""C"": 0.01, ""alpha"": 0.5}",0.85,0.33532366877762704,-0.050000000000000044,False,False,0.86,0.86,0.0,0.0,False,False,False
0,2,"{""C"": 0.01, ""alpha"": 0.75}",0.8400000000000001,0.3472474474113867,-0.050000000000000044,False,False,0.86,0.86,0.0,0.0,False,False,False
0,2,"{""C"": 0.01, ""alpha"": 1.0}",0.8300000000000001,0.3683257432842145,-0.050000000000000044,False,False,0.86,0.86,0.0,0.0,False,False,False
0,2,"{""C"": 0.1, ""alpha"": 0.25}",0.8400000000000001,0.32673466630831516,-0.050000000000000044,False,False,0.86,0.86,0.0,0.0,False,False,False
0,2,"{""C"": 0.1, ""alpha"": 0.5}",0.8400000000000001,0.33059849013507075,-0.050000000000000044,False,False,0.86,0.86,0.0,0.0,False,False,False
0,2,"{""C"": 0.1, ""alpha"": 0.75}",0.82,0.3422451904547786,-0.10000000000000009,False,False,0.86,0.86,0.0,0.0,False,False,False
0,2,"{""C"": 0.1, ""alpha"": 1.0}",0.82,0.36028825787565694,-0.10000000000000009,False,False,0.86,0.86,0.0,0.0,False,False,False
0,2,"{""C"": 1.0, ""alpha"": 0.25}",0.85,0.33717790228707356,-0.050000000000000044,False,False,0.86,0.86,0.0,0.0,False,False,False
0,2,"{""C"": 1.0, ""alpha"": 0.5}",0.8200000000000001,0.3827755271438047,-0.10000000000000009,False,False,0.86,0.86,0.0,0.0,False,False,False
0,2,"{""C"": 1.0, ""alpha"": 0.75}",0.8099999999999999,0.4499488543157728,-0.10000000000000009,False,False,0.86,0.86,0.0,0.0,False,False,False
0,2,"{""C"": 1.0, ""alpha"": 1.0}",0.8,0.5297997005360792,-0.10000000000000009,False,False,0.86,0.86,0.0,0.0,False,False,False
0,32,"{""C"": 0.0, ""alpha"": 0.0}",0.8699999999999999,0.399514980473164,0.0,False,False,0.8699999999999999,0.9,0.030000000000000138,0.0,True,False,False
0,32,"{""C"": 0.001, ""alpha"": 0.25}",0.8799999999999999,0.3790485705360314,0.0,False,False,0.8699999999999999,0.9,0.030000000000000138,0.0,True,False,False
0,32,"{""C"": 0.001, ""alpha"": 0.5}",0.8799999999999999,0.38204035434278166,0.0,False,False,0.8699999999999999,0.9,0.030000000000000138,0.0,True,False,False
0,32,"{""C"": 0.001, ""alpha"": 0.75}",0.8699999999999999,0.4276326379202686,0.0,False,False,0.8699999999999999,0.9,0.030000000000000138,0.0,True,False,False
0,32,"{""C"": 0.001, ""alpha"": 1.0}",0.89,0.5458638616074033,-0.04999999999999993,False,False,0.8699999999999999,0.9,0.030000000000000138,0.0,True,False,False
0,32,"{""C"": 0.01, ""alpha"": 0.25}",0.8799999999999999,0.36609436203969026,0.0,False,False,0.8699999999999999,0.9,0.030000000000000138,0.0,True,False,False
0,32,"{""C"": 0.01, ""alpha"": 0.5}",0.8799999999999999,0.3426696109531512,0.0,False,False,0.8699999999999999,0.9,0.030000000000000138,0.0,True,False,False
0,32,"{""C"": 0.01, ""alpha"": 0.75}",0.89,0.3341871730710911,0.0,False,False,0.8699999999999999,0.9,0.030000000000000138,0.0,True,False,False
0,32,"{""C"": 0.01, ""alpha"": 1.0}",0.9,0.3477342342187545,-0.04999999999999993,False,False,0.8699999999999999,0.9,0.030000000000000138,0.0,True,False,False
0,32,"{""C"": 0.1, ""alpha"": 0.25}",0.8799999999999999,0.33773890783012317,0.0,False,False,0.8699999999999999,0.9,0.030000000000000138,0.0,True,False,False
0,32,"{""C"": 0.1, ""alpha"": 0.5}",0.89,0.2915168052617695,0.0,False,False,0.8699999999999999,0.9,0.030000000000000138,0.0,True,False,False
0,32,"{""C"": 0.1, ""alpha"": 0.75}",0.9,0.26125623664701736,0.0,False,False,0.8699999999999999,0.9,0.030000000000000138,0.0,True,False,False
0,32,"{""C"": 0.1, ""alpha"": 1.0}",0.9,0.24772914966400536,0.0,True,True,0.8699999999999999,0.9,0.030000000000000138,0.0,True,False,False
0,32,"{""C"": 1.0, ""alpha"": 0.25}",0.89,0.30433064035481566,0.0,False,False,0.8699999999999999,0.9,0.030000000000000138,0.0,True,False,False
0,32,"{""C"": 1.0, ""alpha"": 0.5}",0.89,0.2552494579998378,0.0,False,False,0.8699999999999999,0.9,0.030000000000000138,0.0,True,False,False
0,32,"{""C"": 1.0, ""alpha"": 0.75}",0.89,0.23591602702326547,0.0,False,False,0.8699999999999999,0.9,0.030000000000000138,0.0,True,False,False
0,32,"{""C"": 1.0, ""alpha"": 1.0}",0.8799999999999999,0.23842718369719457,-0.04999999999999993,False,False,0.8699999999999999,0.9,0.030000000000000138,0.0,True,False,False
0,33,"{""C"": 0.0, ""alpha"": 0.0}",0.95,0.12122586785528719,0.0,False,False,0.95,0.96,0.010000000000000009,0.0,True,False,False
0,33,"{""C"": 0.001, ""alpha"": 0.25}",0.95,0.137803447988447,0.0,False,False,0.95,0.96,0.010000000000000009,0.0,True,False,False
0,33,"{""C"": 0.001, ""alpha"": 0.5}",0.95,0.1785836213890905,0.0,False,False,0.95,0.96,0.010000000000000009,0.0,True,False,False
0,33,"{""C"": 0.001, ""alpha"": 0.75}",0.96,0.2687932042197428,0.0,False,False,0.95,0.96,0.010000000000000009,0.0,True,False,False
0,33,"{""C"": 0.001, ""alpha"": 1.0}",0.9400000000000001,0.4537499529591808,-0.04999999999999993,False,False,0.95,0.96,0.010000000000000009,0.0,True,False,False
0,33,"{""C"": 0.01, ""alpha"": 0.25}",0.95,0.1262556536705919,0.0,False,False,0.95,0.96,0.010000000000000009,0.0,True,False,False
0,33,"{""C"": 0.01, ""alpha"": 0.5}",0.96,0.13822176690495705,0.0,False,False,0.95,0.96,0.010000000000000009,0.0,True,False,False
0,33,"{""C"": 0.01, ""alpha"": 0.75}",0.95,0.16104707987259945,-0.04999999999999993,False,False,0.95,0.96,0.010000000000000009,0.0,True,False,False
0,33,"{""C"": 0.01, ""alpha"": 1.0}",0.95,0.2009195157688372,-0.04999999999999993,False,False,0.95,0.96,0.010000000000000009,0.0,True,False,False
0,33,"{""C"": 0.1, ""alpha"": 0.25}",0.95,0.11400896710779414,0.0,False,False,0.95,0.96,0.010000000000000009,0.0,True,False,False
0,33,"{""C"": 0.1, ""alpha"": 0.5}",0.96,0.11023528819184528,0.0,False,False,0.95,0.96,0.010000000000000009,0.0,True,False,False
0,33,"{""C"": 0.1, ""alpha"": 0.75}",0.95,0.11016231424496359,-0.04999999999999993,False,False,0.95,0.96,0.010000000000000009,0.0,True,False,False
0,33,"{""C"": 0.1, ""alpha"": 1.0}",0.9399999999999998,0.11402880780478912,-0.04999999999999993,False,False,0.95,0.96,0.010000000000000009,0.0,True,False,False
0,33,"{""C"": 1.0, ""alpha"": 0.25}",0.96,0.10442706144742797,0.0,True,True,0.95,0.96,0.010000000000000009,0.0,True,False,False
0,33,"{""C"": 1.0, ""alpha"": 0.5}",0.95,0.09896655421657638,-0.04999999999999993,False,False,0.95,0.96,0.010000000000000009,0.0,True,False,False
0,33,"{""C"": 1.0, ""alpha"": 0.75}",0.93,0.10153146845001007,-0.09999999999999998,False,False,0.95,0.96,0.010000000000000009,0.0,True,False,False
0,33,"{""C"": 1.0, ""alpha"": 1.0}",0.9299999999999999,0.11036944826183989,-0.04999999999999993,False,False,0.95,0.96,0.010000000000000009,0.0,True,False,False
0,36,"{""C"": 0.0, ""alpha"": 0.0}",0.97,0.08357529669163541,0.0,False,False,0.97,0.99,0.020000000000000018,0.0,True,False,False
0,36,"{""C"": 0.001, ""alpha"": 0.25}",0.97,0.0965300962944122,0.0,False,False,0.97,0.99,0.020000000000000018,0.0,True,False,False
0,36,"{""C"": 0.001, ""alpha"": 0.5}",0.97,0.13099706762111135,0.0,False,False,0.97,0.99,0.020000000000000018,0.0,True,False,False
0,36,"{""C"": 0.001, ""alpha"": 0.75}",0.97,0.21313305078036696,0.0,False,False,0.97,0.99,0.020000000000000018,0.0,True,False,False
0,36,"{""C"": 0.001, ""alpha"": 1.0}",0.99,0.39404393215978156,0.0,False,False,0.97,0.99,0.020000000000000018,0.0,True,False,False
0,36,"{""C"": 0.01, ""alpha"": 0.25}",0.97,0.08437779239812722,0.0,False,False,0.97,0.99,0.020000000000000018,0.0,True,False,False
0,36,"{""C"": 0.01, ""alpha"": 0.5}",0.97,0.09087647553649325,0.0,False,False,0.97,0.99,0.020000000000000018,0.0,True,False,False
0,36,"{""C"": 0.01, ""alpha"": 0.75}",0.99,0.10696071687500423,0.0,False,False,0.97,0.99,0.020000000000000018,0.0,True,False,False
0,36,"{""C"": 0.01, ""alpha"": 1.0}",0.99,0.13910050126562798,0.0,False,False,0.97,0.99,0.020000000000000018,0.0,True,False,False
0,36,"{""C"": 0.1, ""alpha"": 0.25}",0.97,0.07225518896141288,0.0,False,False,0.97,0.99,0.020000000000000018,0.0,True,False,False
0,36,"{""C"": 0.1, ""alpha"": 0.5}",0.99,0.06417563420396019,0.0,False,False,0.97,0.99,0.020000000000000018,0.0,True,False,False
0,36,"{""C"": 0.1, ""alpha"": 0.75}",0.99,0.059440211424722035,0.0,False,False,0.97,0.99,0.020000000000000018,0.0,True,False,False
0,36,"{""C"": 0.1, ""alpha"": 1.0}",0.99,0.05828666433081524,0.0,False,False,0.97,0.99,0.020000000000000018,0.0,True,False,False
0,36,"{""C"": 1.0, ""alpha"": 0.25}",0.9800000000000001,0.062171856217690245,0.0,False,False,0.97,0.99,0.020000000000000018,0.0,True,False,False
0,36,"{""C"": 1.0, ""alpha"": 0.5}",0.99,0.05061309340882175,0.0,False,False,0.97,0.99,0.020000000000000018,0.0,True,False,False
0,36,"{""C"": 1.0, ""alpha"": 0.75}",0.99,0.044836331214483126,0.0,False,False,0.97,0.99,0.020000000000000018,0.0,True,False,False
0,36,"{""C"": 1.0, ""alpha"": 1.0}",0.99,0.04304610999393614,0.0,True,True,0.97,0.99,0.020000000000000018,0.0,True,False,False
0,40,"{""C"": 0.0, ""alpha"": 0.0}",0.86,0.33253214630670747,0.0,False,False,0.86,0.9000000000000001,0.04000000000000015,0.0,True,False,False
0,40,"{""C"": 0.001, ""alpha"": 0.25}",0.86,0.34491819824432884,0.0,False,False,0.86,0.9000000000000001,0.04000000000000015,0.0,True,False,False
0,40,"{""C"": 0.001, ""alpha"": 0.5}",0.8800000000000001,0.37882803680427213,0.0,False,False,0.86,0.9000000000000001,0.04000000000000015,0.0,True,False,False
0,40,"{""C"": 0.001, ""alpha"": 0.75}",0.9000000000000001,0.4477580655651705,0.0,True,True,0.86,0.9000000000000001,0.04000000000000015,0.0,True,False,False
0,40,"{""C"": 0.001, ""alpha"": 1.0}",0.86,0.5704841120477001,-0.050000000000000044,False,False,0.86,0.9000000000000001,0.04000000000000015,0.0,True,False,False
0,40,"{""C"": 0.01, ""alpha"": 0.25}",0.8700000000000001,0.3300466510529887,0.0,False,False,0.86,0.9000000000000001,0.04000000000000015,0.0,True,False,False
0,40,"{""C"": 0.01, ""alpha"": 0.5}",0.89,0.33506853896495425,0.0,False,False,0.86,0.9000000000000001,0.04000000000000015,0.0,True,False,False
0,40,"{""C"": 0.01, ""alpha"": 0.75}",0.8799999999999999,0.3502050584390645,-0.050000000000000044,False,False,0.86,0.9000000000000001,0.04000000000000015,0.0,True,False,False
0,40,"{""C"": 0.01, ""alpha"": 1.0}",0.8800000000000001,0.37887552788533607,0.0,False,False,0.86,0.9000000000000001,0.04000000000000015,0.0,True,False,False
0,40,"{""C"": 0.1, ""alpha"": 0.25}",0.8800000000000001,0.3153695424178453,0.0,False,False,0.86,0.9000000000000001,0.04000000000000015,0.0,True,False,False
0,40,"{""C"": 0.1, ""alpha"": 0.5}",0.86,0.3074560347614305,-0.050000000000000044,False,False,0.86,0.9000000000000001,0.04000000000000015,0.0,True,False,False
0,40,"{""C"": 0.1, ""alpha"": 0.75}",0.86,0.30822338829575335,0.0,False,False,0.86,0.9000000000000001,0.04000000000000015,0.0,True,False,False
0,40,"{""C"": 0.1, ""alpha"": 1.0}",0.85,0.31713240398995657,-0.04999999999999993,False,False,0.86,0.9000000000000001,0.04000000000000015,0.0,True,False,False
0,40,"{""C"": 1.0, ""alpha"": 0.25}",0.85,0.3135325004200574,-0.04999999999999993,False,False,0.86,0.9000000000000001,0.04000000000000015,0.0,True,False,False
0,40,"{""C"": 1.0, ""alpha"": 0.5}",0.86,0.3298050189938019,-0.04999999999999993,False,False,0.86,0.9000000000000001,0.04000000000000015,0.0,True,False,False
0,40,"{""C"": 1.0, ""alpha"": 0.75}",0.8400000000000001,0.3682767251537258,-0.050000000000000044,False,False,0.86,0.9000000000000001,0.04000000000000015,0.0,True,False,False
0,40,"{""C"": 1.0, ""alpha"": 1.0}",0.8300000000000001,0.42075660926623665,-0.09999999999999998,False,False,0.86,0.9000000000000001,0.04000000000000015,0.0,True,False,False
0,47,"{""C"": 0.0, ""alpha"": 0.0}",0.9600000000000002,0.1246487762352606,0.0,False,True,0.9600000000000002,0.9700000000000001,0.009999999999999898,-0.050000000000000044,False,False,False
0,47,"{""C"": 0.001, ""alpha"": 0.25}",0.9600000000000002,0.15055666333415288,0.0,False,False,0.9600000000000002,0.9700000000000001,0.009999999999999898,-0.050000000000000044,False,False,False
0,47,"{""C"": 0.001, ""alpha"": 0.5}",0.95,0.20001970974102723,-0.050000000000000044,False,False,0.9600000000000002,0.9700000000000001,0.009999999999999898,-0.050000000000000044,False,False,False
0,47,"{""C"": 0.001, ""alpha"": 0.75}",0.95,0.29519992725749794,-0.050000000000000044,False,False,0.9600000000000002,0.9700000000000001,0.009999999999999898,-0.050000000000000044,False,False,False
0,47,"{""C"": 0.001, ""alpha"": 1.0}",0.95,0.4736728921433689,-0.09999999999999998,False,False,0.9600000000000002,0.9700000000000001,0.009999999999999898,-0.050000000000000044,False,False,False
0,47,"{""C"": 0.01, ""alpha"": 0.25}",0.95,0.13552286755676896,-0.050000000000000044,False,False,0.9600000000000002,0.9700000000000001,0.009999999999999898,-0.050000000000000044,False,False,False
0,47,"{""C"": 0.01, ""alpha"": 0.5}",0.95,0.15228032655358842,-0.050000000000000044,False,False,0.9600000000000002,0.9700000000000001,0.009999999999999898,-0.050000000000000044,False,False,False
0,47,"{""C"": 0.01, ""alpha"": 0.75}",0.9700000000000001,0.17764272671684625,-0.050000000000000044,False,False,0.9600000000000002,0.9700000000000001,0.009999999999999898,-0.050000000000000044,False,False,False
0,47,"{""C"": 0.01, ""alpha"": 1.0}",0.96,0.21577700184312576,-0.050000000000000044,False,False,0.9600000000000002,0.9700000000000001,0.009999999999999898,-0.050000000000000044,False,False,False
0,47,"{""C"": 0.1, ""alpha"": 0.25}",0.95,0.12515587007582657,-0.050000000000000044,False,False,0.9600000000000002,0.9700000000000001,0.009999999999999898,-0.050000000000000044,False,False,False
0,47,"{""C"": 0.1, ""alpha"": 0.5}",0.9700000000000001,0.12905426665408862,-0.050000000000000044,True,False,0.9600000000000002,0.9700000000000001,0.009999999999999898,-0.050000000000000044,False,False,False
0,47,"{""C"": 0.1, ""alpha"": 0.75}",0.96,0.13602603842754674,-0.050000000000000044,False,False,0.9600000000000002,0.9700000000000001,0.009999999999999898,-0.050000000000000044,False,False,False
0,47,"{""C"": 0.1, ""alpha"": 1.0}",0.95,0.14577526712825323,-0.09999999999999998,False,False,0.9600000000000002,0.9700000000000001,0.009999999999999898,-0.050000000000000044,False,False,False
0,47,"{""C"": 1.0, ""alpha"": 0.25}",0.95,0.12736019460422382,-0.050000000000000044,False,False,0.9600000000000002,0.9700000000000001,0.009999999999999898,-0.050000000000000044,False,False,False
0,47,"{""C"": 1.0, ""alpha"": 0.5}",0.9400000000000001,0.14526864076256582,-0.050000000000000044,False,False,0.9600000000000002,0.9700000000000001,0.009999999999999898,-0.050000000000000044,False,False,False
0,47,"{""C"": 1.0, ""alpha"": 0.75}",0.9299999999999999,0.1719334031824732,-0.09999999999999998,False,False,0.9600000000000002,0.9700000000000001,0.009999999999999898,-0.050000000000000044,False,False,False
0,47,"{""C"": 1.0, ""alpha"": 1.0}",0.9199999999999999,0.20402261059082027,-0.1499999999999999,False,False,0.9600000000000002,0.9700000000000001,0.009999999999999898,-0.050000000000000044,False,False,False
0,50,"{""C"": 0.0, ""alpha"": 0.0}",0.59,1.0364100527902493,0.0,False,True,0.59,0.6300000000000001,0.04000000000000015,-0.09999999999999998,False,False,False
0,50,"{""C"": 0.001, ""alpha"": 0.25}",0.6,0.8765669682655395,0.0,False,False,0.59,0.6300000000000001,0.04000000000000015,-0.09999999999999998,False,False,False
0,50,"{""C"": 0.001, ""alpha"": 0.5}",0.61,0.7481023357113611,0.0,False,False,0.59,0.6300000000000001,0.04000000000000015,-0.09999999999999998,False,False,False
0,50,"{""C"": 0.001, ""alpha"": 0.75}",0.62,0.6726728796328206,0.0,False,False,0.59,0.6300000000000001,0.04000000000000015,-0.09999999999999998,False,False,False
0,50,"{""C"": 0.001, ""alpha"": 1.0}",0.6300000000000001,0.678506580229005,-0.09999999999999998,True,False,0.59,0.6300000000000001,0.04000000000000015,-0.09999999999999998,False,False,False
0,50,"{""C"": 0.01, ""alpha"": 0.25}",0.62,0.8825990630792079,0.0,False,False,0.59,0.6300000000000001,0.04000000000000015,-0.09999999999999998,False,False,False
0,50,"{""C"": 0.01, ""alpha"": 0.5}",0.5900000000000001,0.7562158380996827,-0.04999999999999993,False,False,0.59,0.6300000000000001,0.04000000000000015,-0.09999999999999998,False,False,False
0,50,"{""C"": 0.01, ""alpha"": 0.75}",0.5900000000000001,0.673807695589913,-0.050000000000000044,False,False,0.59,0.6300000000000001,0.04000000000000015,-0.09999999999999998,False,False,False
