benchmark,method_id,subject_id,outer_fold,balanced_accuracy,accuracy,macro_f1,NLL,Brier,ECE,OUTER_TEST_USED,reference_method_id,reference_BA,delta_BA
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_AFFINE,sub-9,2,0.55,0.55,0.5471014492753623,0.6644355129103358,0.23564242034312563,0.10764390572905541,False,B_HISTORY_FUSION_LDA,0.5700000000000001,-0.020000000000000018
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-1,0,0.9299999999999999,0.93,0.9299929992999301,0.20220310595218227,0.05414045943432843,0.05927746414439752,False,B_HISTORY_FUSION_LDA,0.95,-0.020000000000000018
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-11,1,0.675,0.675,0.6740138920233707,0.5419442576877301,0.1884301917981461,0.0769695265689612,False,B_HISTORY_FUSION_LDA,0.7150000000000001,-0.040000000000000036
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-12,4,0.75,0.75,0.749599358974359,0.5153459437480801,0.17105844961640634,0.11634883578866721,False,B_HISTORY_FUSION_LDA,0.6950000000000001,0.05499999999999994
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-13,1,0.8999999999999999,0.9,0.8998397435897436,0.2989286950505548,0.086928815202555,0.11178311773044151,False,B_HISTORY_FUSION_LDA,0.895,0.004999999999999893
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-14,4,0.555,0.555,0.5500391819813444,0.6881444849028326,0.24580558651347487,0.07225560251623393,False,B_HISTORY_FUSION_LDA,0.615,-0.05999999999999994
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-16,0,0.51,0.51,0.5075871771681237,0.7740273056718769,0.2797558624750208,0.13528897557407618,False,B_HISTORY_FUSION_LDA,0.53,-0.020000000000000018
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-17,4,0.865,0.865,0.8649966249156229,0.3695022019241867,0.11454013488372489,0.0734121554903686,False,B_HISTORY_FUSION_LDA,0.825,0.040000000000000036
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-18,1,0.6799999999999999,0.68,0.67996799679968,0.5797499665092932,0.20060574123181887,0.049104356961346275,False,B_HISTORY_FUSION_LDA,0.675,0.004999999999999893
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-19,0,0.94,0.94,0.9399759903961584,0.17698336186971297,0.05081159007572774,0.04329092542408034,False,B_HISTORY_FUSION_LDA,0.94,0.0
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-2,1,0.775,0.775,0.7749943748593715,0.44823764454461196,0.14985283444830183,0.08800299991942521,False,B_HISTORY_FUSION_LDA,0.74,0.03500000000000003
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-21,0,0.8500000000000001,0.85,0.8492613807657522,0.3327667816674207,0.10520332918406435,0.08527268895588347,False,B_HISTORY_FUSION_LDA,0.8500000000000001,0.0
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-22,2,0.6499999999999999,0.65,0.6494391025641025,0.8421786807698909,0.2430744960156651,0.19761092070919403,False,B_HISTORY_FUSION_LDA,0.74,-0.09000000000000008
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-23,3,0.97,0.97,0.97,0.16502414909167876,0.035916630646747605,0.1138561722350179,False,B_HISTORY_FUSION_LDA,0.965,0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-24,3,0.9335542929292929,0.9333333333333333,0.9333333333333333,0.236136961694649,0.06122926418464955,0.10959100126635822,False,B_HISTORY_FUSION_LDA,0.938604797979798,-0.005050505050505083
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-25,2,0.955,0.955,0.9549988749718743,0.08484765653762351,0.028273154472534996,0.026887942133365882,False,B_HISTORY_FUSION_LDA,0.97,-0.015000000000000013
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-26,2,0.685,0.685,0.6827075621364358,0.8797812180689577,0.22467370616238294,0.173579043452537,False,B_HISTORY_FUSION_LDA,0.6950000000000001,-0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-27,1,0.5549999999999999,0.555,0.5185936443542934,0.6887226267111127,0.24715733890854197,0.115104513855689,False,B_HISTORY_FUSION_LDA,0.625,-0.07000000000000006
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-28,0,0.755,0.755,0.7453156267054757,0.6314169562569802,0.19634143205225868,0.14097756355884486,False,B_HISTORY_FUSION_LDA,0.7150000000000001,0.039999999999999925
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-29,2,0.715,0.715,0.7097094548139848,0.6225985933785203,0.20212935803896856,0.17426556858466938,False,B_HISTORY_FUSION_LDA,0.87,-0.15500000000000003
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-3,0,0.885,0.885,0.8849741191768148,0.3047032733125751,0.09211666723162507,0.059694968280382454,False,B_HISTORY_FUSION_LDA,0.865,0.020000000000000018
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-30,3,0.86,0.86,0.8599859985998599,0.36721771143843296,0.10991225814892422,0.09199617219742415,False,B_HISTORY_FUSION_LDA,0.8600000000000001,-1.1102230246251565e-16
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-31,3,0.5800000000000001,0.58,0.5789473684210527,0.6787668095608393,0.24115466517306328,0.08533966205015527,False,B_HISTORY_FUSION_LDA,0.5700000000000001,0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-32,4,0.575,0.575,0.5719070282793182,0.6777546346787876,0.24020472974228038,0.08590923259034754,False,B_HISTORY_FUSION_LDA,0.6100000000000001,-0.03500000000000014
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-33,0,0.955,0.955,0.9549988749718743,0.10598101219651014,0.030930658077189577,0.04672797960753086,False,B_HISTORY_FUSION_LDA,0.95,0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-34,2,0.46499999999999997,0.465,0.46391442671409605,1.1355405773288323,0.3516256387956656,0.30497657610190804,False,B_HISTORY_FUSION_LDA,0.52,-0.05500000000000005
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-35,2,0.925,0.925,0.9249831212022706,0.25041043815665365,0.05438442612664029,0.06130971042636677,False,B_HISTORY_FUSION_LDA,0.935,-0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-36,1,0.985,0.985,0.9849996249906248,0.07971096278686263,0.017617203663668472,0.056537775108516965,False,B_HISTORY_FUSION_LDA,0.98,0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-37,0,0.855,0.855,0.8547057792028858,0.36921659114826044,0.11504087047458869,0.05388462463044563,False,B_HISTORY_FUSION_LDA,0.87,-0.015000000000000013
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-38,3,0.495,0.495,0.4913248218377779,0.6977267346114989,0.25274655758446185,0.07242889651483109,False,B_HISTORY_FUSION_LDA,0.515,-0.020000000000000018
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-41,3,0.855,0.855,0.8549093183239524,0.3295404007637845,0.09866274998456287,0.10348270656804362,False,B_HISTORY_FUSION_LDA,0.855,0.0
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-42,3,0.7050000000000001,0.705,0.7048155096935584,0.5415159461972707,0.18415548697379022,0.08661167067061251,False,B_HISTORY_FUSION_LDA,0.715,-0.009999999999999898
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-44,1,0.83,0.83,0.8299829982998299,0.3857390859386238,0.12292978888384377,0.07636546193157503,False,B_HISTORY_FUSION_LDA,0.8400000000000001,-0.01000000000000012
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-45,1,0.95,0.95,0.9499549594635172,0.1979056667255353,0.05304679264583046,0.08671331179217134,False,B_HISTORY_FUSION_LDA,0.94,0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-47,4,0.955,0.955,0.9549988749718743,0.2147194523994467,0.05404095857512521,0.09029139706864953,False,B_HISTORY_FUSION_LDA,0.95,0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-48,4,0.81,0.81,0.8098288459613652,0.40934522926423184,0.1317572472303959,0.10424802014604212,False,B_HISTORY_FUSION_LDA,0.81,0.0
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-49,2,0.8300000000000001,0.83,0.8293857888398234,0.4332414554172191,0.11691787732707874,0.08601593106737182,False,B_HISTORY_FUSION_LDA,0.92,-0.08999999999999997
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-5,0,0.77,0.77,0.7699079631852741,0.4663335599916105,0.1555097263315688,0.11560215294302909,False,B_HISTORY_FUSION_LDA,0.775,-0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-50,4,0.95,0.95,0.9499949994999499,0.13775180923713562,0.0330149235616578,0.0625006490573287,False,B_HISTORY_FUSION_LDA,0.955,-0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-6,3,0.915,0.915,0.9149468417761101,0.2697692343511655,0.07417362718568574,0.12951628615664854,False,B_HISTORY_FUSION_LDA,0.92,-0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-7,4,0.795,0.795,0.7949948748718718,0.3993257070544411,0.1290699880993743,0.11438902646303177,False,B_HISTORY_FUSION_LDA,0.81,-0.015000000000000013
WBCIC_S1S2_to_S3_authorized_development,A_GENERIC_BILINEAR,sub-9,2,0.5800000000000001,0.58,0.5772946859903382,0.8961445029570018,0.2822609208915434,0.24146019569220692,False,B_HISTORY_FUSION_LDA,0.5700000000000001,0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-1,0,0.94,0.94,0.9399759903961584,0.236304609717797,0.06410135586552253,0.1014552448457107,False,B_HISTORY_FUSION_LDA,0.95,-0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-11,1,0.685,0.685,0.6843608306821314,0.5413552455276951,0.18823158106779408,0.09238178189263757,False,B_HISTORY_FUSION_LDA,0.7150000000000001,-0.030000000000000027
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-12,4,0.78,0.78,0.7794486215538847,0.5027348730341653,0.1659724054896617,0.09520312903448941,False,B_HISTORY_FUSION_LDA,0.6950000000000001,0.08499999999999996
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-13,1,0.8999999999999999,0.9,0.899749373433584,0.2971515567457265,0.08653162666546756,0.10491064424216627,False,B_HISTORY_FUSION_LDA,0.895,0.004999999999999893
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-14,4,0.5549999999999999,0.555,0.552482715273413,0.6921853923612088,0.24498021334918998,0.10650842716917397,False,B_HISTORY_FUSION_LDA,0.615,-0.06000000000000005
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-16,0,0.5249999999999999,0.525,0.524036173250833,0.7289174499280244,0.26289564215190603,0.11524615623056889,False,B_HISTORY_FUSION_LDA,0.53,-0.0050000000000001155
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-17,4,0.845,0.845,0.8449030644152595,0.37656054299030417,0.11859197246739907,0.07105994047131389,False,B_HISTORY_FUSION_LDA,0.825,0.020000000000000018
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-18,1,0.6699999999999999,0.67,0.6698679471788715,0.5818403981543582,0.201327150956331,0.07685991266321411,False,B_HISTORY_FUSION_LDA,0.675,-0.0050000000000001155
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-19,0,0.9450000000000001,0.945,0.9449656035021888,0.18347231320550378,0.052897879490967255,0.05032491983380171,False,B_HISTORY_FUSION_LDA,0.94,0.0050000000000001155
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-2,1,0.775,0.775,0.7749943748593715,0.44712980064885194,0.14933252802214278,0.0650916191909679,False,B_HISTORY_FUSION_LDA,0.74,0.03500000000000003
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-21,0,0.855,0.855,0.8545600441335038,0.3266132681821635,0.10322298987703218,0.07592758697923273,False,B_HISTORY_FUSION_LDA,0.8500000000000001,0.004999999999999893
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-22,2,0.7050000000000001,0.705,0.7037483367226531,0.5641042057841481,0.18810569389219375,0.07403434242820367,False,B_HISTORY_FUSION_LDA,0.74,-0.03499999999999992
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-23,3,0.975,0.975,0.9749993749843746,0.1117690168442122,0.022977735436015303,0.07211024658754468,False,B_HISTORY_FUSION_LDA,0.965,0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-24,3,0.9335542929292929,0.9333333333333333,0.9333333333333333,0.20656683778507565,0.05547166911908197,0.056179551550975225,False,B_HISTORY_FUSION_LDA,0.938604797979798,-0.005050505050505083
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-25,2,0.975,0.975,0.9749943737340903,0.055805788161320875,0.016930910926923518,0.026787360926682602,False,B_HISTORY_FUSION_LDA,0.97,0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-26,2,0.6950000000000001,0.695,0.6932746700188561,0.6624129390348955,0.21085694330055546,0.1398234717233572,False,B_HISTORY_FUSION_LDA,0.6950000000000001,0.0
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-27,1,0.525,0.525,0.44234099380705,0.7272232034090433,0.26460297770490315,0.17418522609168086,False,B_HISTORY_FUSION_LDA,0.625,-0.09999999999999998
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-28,0,0.73,0.73,0.7229064039408868,0.5520066322828058,0.1878032280034533,0.11905109918676318,False,B_HISTORY_FUSION_LDA,0.7150000000000001,0.014999999999999902
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-29,2,0.8200000000000001,0.82,0.8195488721804511,0.3813715747030748,0.12164935348703448,0.10889487230218947,False,B_HISTORY_FUSION_LDA,0.87,-0.04999999999999993
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-3,0,0.875,0.875,0.8742928975487115,0.32400018279686094,0.09940052178761807,0.06913371415343135,False,B_HISTORY_FUSION_LDA,0.865,0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-30,3,0.86,0.86,0.8599439775910365,0.3490475073251558,0.1050967393652175,0.06506329335272312,False,B_HISTORY_FUSION_LDA,0.8600000000000001,-1.1102230246251565e-16
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-31,3,0.5800000000000001,0.58,0.5789473684210527,0.7100963896418853,0.2521122511218115,0.12975963804870844,False,B_HISTORY_FUSION_LDA,0.5700000000000001,0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-32,4,0.5349999999999999,0.535,0.5235533697072159,0.6874691543570529,0.24433915902469658,0.1333765571191907,False,B_HISTORY_FUSION_LDA,0.6100000000000001,-0.07500000000000018
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-33,0,0.955,0.955,0.9549988749718743,0.11525468158719511,0.030377134165346063,0.06611747344490142,False,B_HISTORY_FUSION_LDA,0.95,0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-34,2,0.51,0.51,0.4800509337860781,0.8024454195648173,0.29101118967204825,0.2029679485037923,False,B_HISTORY_FUSION_LDA,0.52,-0.010000000000000009
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-35,2,0.935,0.935,0.934998374959374,0.18368321584852412,0.05177256305800377,0.04853972808152324,False,B_HISTORY_FUSION_LDA,0.935,0.0
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-36,1,0.985,0.985,0.9849996249906248,0.0788638847954868,0.017545303459037855,0.055783185958568376,False,B_HISTORY_FUSION_LDA,0.98,0.0050000000000000044
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-37,0,0.8600000000000001,0.86,0.8593106220480353,0.3589131880448636,0.11299476894419758,0.07055105631239714,False,B_HISTORY_FUSION_LDA,0.87,-0.009999999999999898
WBCIC_S1S2_to_S3_authorized_development,A_RANDOM_PROTECTED_CONTROL,sub-38,3,0.51,0.51,0.49541756770672435,0.6990316661156959,0.2533234626702909,0.09552858367562299,False,B_HISTORY_FUSION_LDA,0.515,-0.0050000000000000044
