scope,task,dataset,fold,seed,subject_id,model,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,0,0,51,W0R0,0.69,0.6862030569895738,0.69,100,ae6d6893ed491843a16b0a99e5d78ec7b4b2b10d4fd5d30f649d4663914bf721,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,0,0,54,B0,0.71,0.7076318177235609,0.71,100,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,0,0,54,W0R0,0.72,0.7159090909090908,0.72,100,ae6d6893ed491843a16b0a99e5d78ec7b4b2b10d4fd5d30f649d4663914bf721,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,12,B0,0.76,0.7596153846153846,0.76,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,12,W0R0,0.79,0.7898108297467721,0.79,100,c9b921a06970a297afe611ddfcf34d0d11040751eef7ff2829cc976db27705de,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,13,B0,0.75,0.7479584635547938,0.75,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,13,W0R0,0.6799999999999999,0.6794871794871795,0.68,100,c9b921a06970a297afe611ddfcf34d0d11040751eef7ff2829cc976db27705de,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,17,B0,0.7,0.6989160979526294,0.7,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,17,W0R0,0.66,0.6598639455782312,0.66,100,c9b921a06970a297afe611ddfcf34d0d11040751eef7ff2829cc976db27705de,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,18,B0,0.77,0.7699769976997699,0.77,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,18,W0R0,0.6599999999999999,0.6578099838969405,0.66,100,c9b921a06970a297afe611ddfcf34d0d11040751eef7ff2829cc976db27705de,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,24,B0,0.58,0.5495495495495495,0.58,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,24,W0R0,0.55,0.4590695997115038,0.55,100,c9b921a06970a297afe611ddfcf34d0d11040751eef7ff2829cc976db27705de,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,25,B0,1.0,1.0,1.0,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,25,W0R0,0.99,0.9899989998999901,0.99,100,c9b921a06970a297afe611ddfcf34d0d11040751eef7ff2829cc976db27705de,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,29,B0,0.69,0.6874684948079444,0.69,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,29,W0R0,0.75,0.7497747973175859,0.75,100,c9b921a06970a297afe611ddfcf34d0d11040751eef7ff2829cc976db27705de,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,36,B0,0.95,0.9499949994999499,0.95,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,36,W0R0,0.94,0.9397832195905259,0.94,100,c9b921a06970a297afe611ddfcf34d0d11040751eef7ff2829cc976db27705de,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,37,B0,0.73,0.712,0.73,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,37,W0R0,0.73,0.7149192271143491,0.73,100,c9b921a06970a297afe611ddfcf34d0d11040751eef7ff2829cc976db27705de,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,39,B0,0.81,0.8090644156366193,0.81,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,39,W0R0,0.77,0.7699769976997699,0.77,100,c9b921a06970a297afe611ddfcf34d0d11040751eef7ff2829cc976db27705de,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,4,B0,0.81,0.8076728413807066,0.81,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,4,W0R0,0.8,0.7992773986350863,0.8,100,c9b921a06970a297afe611ddfcf34d0d11040751eef7ff2829cc976db27705de,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,42,B0,0.78,0.7777777777777778,0.78,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,42,W0R0,0.75,0.7497747973175859,0.75,100,c9b921a06970a297afe611ddfcf34d0d11040751eef7ff2829cc976db27705de,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,51,B0,0.71,0.7064480210547626,0.71,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,51,W0R0,0.6799999999999999,0.6692848284415047,0.68,100,c9b921a06970a297afe611ddfcf34d0d11040751eef7ff2829cc976db27705de,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,54,B0,0.76,0.7599039615846338,0.76,100,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,1,0,54,W0R0,0.74,0.7390606182256123,0.74,100,c9b921a06970a297afe611ddfcf34d0d11040751eef7ff2829cc976db27705de,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,12,B0,0.77,0.7688674505074866,0.77,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,12,W0R0,0.75,0.7493734335839599,0.75,100,b4e1fa6192427d64db8c66b1971c66992e21db2e9a4770092211ae1da18e95b3,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,13,B0,0.71,0.7092731829573935,0.71,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,13,W0R0,0.7,0.6956168831168831,0.7,100,b4e1fa6192427d64db8c66b1971c66992e21db2e9a4770092211ae1da18e95b3,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,17,B0,0.59,0.5670995670995671,0.59,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,17,W0R0,0.6000000000000001,0.5833333333333333,0.6,100,b4e1fa6192427d64db8c66b1971c66992e21db2e9a4770092211ae1da18e95b3,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,18,B0,0.7,0.7,0.7,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,18,W0R0,0.66,0.6550324675324675,0.66,100,b4e1fa6192427d64db8c66b1971c66992e21db2e9a4770092211ae1da18e95b3,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,24,B0,0.62,0.5703301673450927,0.62,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,24,W0R0,0.58,0.5091164095371669,0.58,100,b4e1fa6192427d64db8c66b1971c66992e21db2e9a4770092211ae1da18e95b3,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,25,B0,0.98,0.9799919967987194,0.98,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,25,W0R0,0.98,0.98,0.98,100,b4e1fa6192427d64db8c66b1971c66992e21db2e9a4770092211ae1da18e95b3,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,29,B0,0.78,0.7799119647859143,0.78,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,29,W0R0,0.8200000000000001,0.8181818181818181,0.82,100,b4e1fa6192427d64db8c66b1971c66992e21db2e9a4770092211ae1da18e95b3,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,36,B0,0.9199999999999999,0.9198717948717949,0.92,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,36,W0R0,0.9099999999999999,0.9097744360902256,0.91,100,b4e1fa6192427d64db8c66b1971c66992e21db2e9a4770092211ae1da18e95b3,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,37,B0,0.75,0.7406369955389562,0.75,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,37,W0R0,0.78,0.7708333333333333,0.78,100,b4e1fa6192427d64db8c66b1971c66992e21db2e9a4770092211ae1da18e95b3,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,39,B0,0.72,0.7189883580891208,0.72,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,39,W0R0,0.71,0.7099709970997099,0.71,100,b4e1fa6192427d64db8c66b1971c66992e21db2e9a4770092211ae1da18e95b3,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,4,B0,0.8300000000000001,0.8295739348370927,0.83,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,4,W0R0,0.8300000000000001,0.8295739348370927,0.83,100,b4e1fa6192427d64db8c66b1971c66992e21db2e9a4770092211ae1da18e95b3,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,42,B0,0.74,0.7348021215830274,0.74,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,42,W0R0,0.69,0.6807743795695603,0.69,100,b4e1fa6192427d64db8c66b1971c66992e21db2e9a4770092211ae1da18e95b3,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,51,B0,0.67,0.6659580929243851,0.67,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,51,W0R0,0.71,0.7033248081841432,0.71,100,b4e1fa6192427d64db8c66b1971c66992e21db2e9a4770092211ae1da18e95b3,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,54,B0,0.8,0.7996794871794872,0.8,100,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,2,0,54,W0R0,0.77,0.7699769976997699,0.77,100,b4e1fa6192427d64db8c66b1971c66992e21db2e9a4770092211ae1da18e95b3,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,12,B0,0.67,0.6515679442508711,0.67,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,12,W0R0,0.72,0.7181964573268921,0.72,100,1b87a4e92aac53955d293928a7556b9a80a363f4c33454b92d37bad464c4f351,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,13,B0,0.79,0.78997899789979,0.79,100,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
DEVELOPMENT_MODEL_SELECTION_DATA,OpenBMI_MI,OpenBMI,3,0,13,W0R0,0.78,0.7799119647859143,0.78,100,1b87a4e92aac53955d293928a7556b9a80a363f4c33454b92d37bad464c4f351,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5
