task,fold,target_direction,source_direction,target_r,source_r,basis_sha256,derangement
OpenBMI_MI,2,15,11,1.0,1.0,14b73fa40de467db45cc2fedd218fda43230147bc03b6997a79796bf36d52ddc,True
OpenBMI_MI,3,0,13,1.0,1.0,96c4ed85d2611f745a7c468bbd788024e8c397e99b92acc5a26eb5f738ab772a,True
OpenBMI_MI,3,1,10,1.0,1.0,96c4ed85d2611f745a7c468bbd788024e8c397e99b92acc5a26eb5f738ab772a,True
OpenBMI_MI,3,2,4,1.0,1.0,96c4ed85d2611f745a7c468bbd788024e8c397e99b92acc5a26eb5f738ab772a,True
OpenBMI_MI,3,3,2,1.3192533254623413,1.3192533254623413,96c4ed85d2611f745a7c468bbd788024e8c397e99b92acc5a26eb5f738ab772a,True
OpenBMI_MI,3,4,5,1.2273868322372437,1.2273868322372437,96c4ed85d2611f745a7c468bbd788024e8c397e99b92acc5a26eb5f738ab772a,True
OpenBMI_MI,3,5,6,1.4402692317962646,1.4402692317962646,96c4ed85d2611f745a7c468bbd788024e8c397e99b92acc5a26eb5f738ab772a,True
OpenBMI_MI,3,6,15,1.0,1.0,96c4ed85d2611f745a7c468bbd788024e8c397e99b92acc5a26eb5f738ab772a,True
OpenBMI_MI,3,7,14,1.0,1.0,96c4ed85d2611f745a7c468bbd788024e8c397e99b92acc5a26eb5f738ab772a,True
OpenBMI_MI,3,8,11,1.0,1.0,96c4ed85d2611f745a7c468bbd788024e8c397e99b92acc5a26eb5f738ab772a,True
OpenBMI_MI,3,9,8,1.0,1.0,96c4ed85d2611f745a7c468bbd788024e8c397e99b92acc5a26eb5f738ab772a,True
OpenBMI_MI,3,10,12,1.1107430458068848,1.1107430458068848,96c4ed85d2611f745a7c468bbd788024e8c397e99b92acc5a26eb5f738ab772a,True
OpenBMI_MI,3,11,7,1.0,1.0,96c4ed85d2611f745a7c468bbd788024e8c397e99b92acc5a26eb5f738ab772a,True
OpenBMI_MI,3,12,1,1.5,1.5,96c4ed85d2611f745a7c468bbd788024e8c397e99b92acc5a26eb5f738ab772a,True
OpenBMI_MI,3,13,9,1.09137761592865,1.09137761592865,96c4ed85d2611f745a7c468bbd788024e8c397e99b92acc5a26eb5f738ab772a,True
OpenBMI_MI,3,14,3,1.039250135421753,1.039250135421753,96c4ed85d2611f745a7c468bbd788024e8c397e99b92acc5a26eb5f738ab772a,True
OpenBMI_MI,3,15,0,1.1118438243865967,1.1118438243865967,96c4ed85d2611f745a7c468bbd788024e8c397e99b92acc5a26eb5f738ab772a,True
OpenBMI_MI,4,0,3,1.0,1.0,ab2f4267a142cffa8abd92f12ee060af24ef602d070609545fb28a8857f66edf,True
OpenBMI_MI,4,1,11,1.087397575378418,1.087397575378418,ab2f4267a142cffa8abd92f12ee060af24ef602d070609545fb28a8857f66edf,True
OpenBMI_MI,4,2,9,1.0,1.0,ab2f4267a142cffa8abd92f12ee060af24ef602d070609545fb28a8857f66edf,True
OpenBMI_MI,4,3,1,1.225129246711731,1.225129246711731,ab2f4267a142cffa8abd92f12ee060af24ef602d070609545fb28a8857f66edf,True
OpenBMI_MI,4,4,12,0.9547122120857239,0.9547122120857239,ab2f4267a142cffa8abd92f12ee060af24ef602d070609545fb28a8857f66edf,True
OpenBMI_MI,4,5,10,1.0,1.0,ab2f4267a142cffa8abd92f12ee060af24ef602d070609545fb28a8857f66edf,True
OpenBMI_MI,4,6,5,1.0,1.0,ab2f4267a142cffa8abd92f12ee060af24ef602d070609545fb28a8857f66edf,True
OpenBMI_MI,4,7,2,0.9795558452606201,0.9795558452606201,ab2f4267a142cffa8abd92f12ee060af24ef602d070609545fb28a8857f66edf,True
OpenBMI_MI,4,8,13,1.0,1.0,ab2f4267a142cffa8abd92f12ee060af24ef602d070609545fb28a8857f66edf,True
OpenBMI_MI,4,9,7,1.0,1.0,ab2f4267a142cffa8abd92f12ee060af24ef602d070609545fb28a8857f66edf,True
OpenBMI_MI,4,10,4,1.0,1.0,ab2f4267a142cffa8abd92f12ee060af24ef602d070609545fb28a8857f66edf,True
OpenBMI_MI,4,11,15,1.0550830364227295,1.0550830364227295,ab2f4267a142cffa8abd92f12ee060af24ef602d070609545fb28a8857f66edf,True
OpenBMI_MI,4,12,14,1.0,1.0,ab2f4267a142cffa8abd92f12ee060af24ef602d070609545fb28a8857f66edf,True
OpenBMI_MI,4,13,8,1.5,1.5,ab2f4267a142cffa8abd92f12ee060af24ef602d070609545fb28a8857f66edf,True
OpenBMI_MI,4,14,6,1.055643916130066,1.055643916130066,ab2f4267a142cffa8abd92f12ee060af24ef602d070609545fb28a8857f66edf,True
OpenBMI_MI,4,15,0,1.0,1.0,ab2f4267a142cffa8abd92f12ee060af24ef602d070609545fb28a8857f66edf,True
OpenBMI_ERP,0,0,7,1.5,1.5,7ecf657c175256fdf13ce94704f69aeaced1b2bf0e7d978b411608d20a65417a,True
OpenBMI_ERP,0,1,15,1.0,1.0,7ecf657c175256fdf13ce94704f69aeaced1b2bf0e7d978b411608d20a65417a,True
OpenBMI_ERP,0,2,11,1.1707576513290405,1.1707576513290405,7ecf657c175256fdf13ce94704f69aeaced1b2bf0e7d978b411608d20a65417a,True
OpenBMI_ERP,0,3,13,1.1508337259292603,1.1508337259292603,7ecf657c175256fdf13ce94704f69aeaced1b2bf0e7d978b411608d20a65417a,True
OpenBMI_ERP,0,4,6,1.1889668703079224,1.1889668703079224,7ecf657c175256fdf13ce94704f69aeaced1b2bf0e7d978b411608d20a65417a,True
OpenBMI_ERP,0,5,3,1.1329747438430786,1.1329747438430786,7ecf657c175256fdf13ce94704f69aeaced1b2bf0e7d978b411608d20a65417a,True
OpenBMI_ERP,0,6,2,1.0276328325271606,1.0276328325271606,7ecf657c175256fdf13ce94704f69aeaced1b2bf0e7d978b411608d20a65417a,True
OpenBMI_ERP,0,7,9,1.2559702396392822,1.2559702396392822,7ecf657c175256fdf13ce94704f69aeaced1b2bf0e7d978b411608d20a65417a,True
OpenBMI_ERP,0,8,4,1.126665472984314,1.126665472984314,7ecf657c175256fdf13ce94704f69aeaced1b2bf0e7d978b411608d20a65417a,True
OpenBMI_ERP,0,9,14,1.3475888967514038,1.3475888967514038,7ecf657c175256fdf13ce94704f69aeaced1b2bf0e7d978b411608d20a65417a,True
OpenBMI_ERP,0,10,1,1.0130189657211304,1.0130189657211304,7ecf657c175256fdf13ce94704f69aeaced1b2bf0e7d978b411608d20a65417a,True
OpenBMI_ERP,0,11,8,1.2185940742492676,1.2185940742492676,7ecf657c175256fdf13ce94704f69aeaced1b2bf0e7d978b411608d20a65417a,True
OpenBMI_ERP,0,12,5,1.2889950275421143,1.2889950275421143,7ecf657c175256fdf13ce94704f69aeaced1b2bf0e7d978b411608d20a65417a,True
OpenBMI_ERP,0,13,10,1.0,1.0,7ecf657c175256fdf13ce94704f69aeaced1b2bf0e7d978b411608d20a65417a,True
OpenBMI_ERP,0,14,12,1.0908716917037964,1.0908716917037964,7ecf657c175256fdf13ce94704f69aeaced1b2bf0e7d978b411608d20a65417a,True
OpenBMI_ERP,0,15,0,1.0628944635391235,1.0628944635391235,7ecf657c175256fdf13ce94704f69aeaced1b2bf0e7d978b411608d20a65417a,True
OpenBMI_ERP,1,0,10,1.3901867866516113,1.3901867866516113,83909d5b6c5651a02dbe70fbebbbe99f8c8f25f84d13d573fe0c7597ace760cb,True
OpenBMI_ERP,1,1,7,1.1691408157348633,1.1691408157348633,83909d5b6c5651a02dbe70fbebbbe99f8c8f25f84d13d573fe0c7597ace760cb,True
OpenBMI_ERP,1,2,9,1.1797269582748413,1.1797269582748413,83909d5b6c5651a02dbe70fbebbbe99f8c8f25f84d13d573fe0c7597ace760cb,True
OpenBMI_ERP,1,3,4,1.2287653684616089,1.2287653684616089,83909d5b6c5651a02dbe70fbebbbe99f8c8f25f84d13d573fe0c7597ace760cb,True
OpenBMI_ERP,1,4,8,1.1771270036697388,1.1771270036697388,83909d5b6c5651a02dbe70fbebbbe99f8c8f25f84d13d573fe0c7597ace760cb,True
OpenBMI_ERP,1,5,11,1.1577277183532715,1.1577277183532715,83909d5b6c5651a02dbe70fbebbbe99f8c8f25f84d13d573fe0c7597ace760cb,True
OpenBMI_ERP,1,6,15,1.060899019241333,1.060899019241333,83909d5b6c5651a02dbe70fbebbbe99f8c8f25f84d13d573fe0c7597ace760cb,True
OpenBMI_ERP,1,7,6,0.9604308009147644,0.9604308009147644,83909d5b6c5651a02dbe70fbebbbe99f8c8f25f84d13d573fe0c7597ace760cb,True
OpenBMI_ERP,1,8,2,1.0713895559310913,1.0713895559310913,83909d5b6c5651a02dbe70fbebbbe99f8c8f25f84d13d573fe0c7597ace760cb,True
OpenBMI_ERP,1,9,14,0.9770468473434448,0.9770468473434448,83909d5b6c5651a02dbe70fbebbbe99f8c8f25f84d13d573fe0c7597ace760cb,True
OpenBMI_ERP,1,10,0,1.5,1.5,83909d5b6c5651a02dbe70fbebbbe99f8c8f25f84d13d573fe0c7597ace760cb,True
OpenBMI_ERP,1,11,1,1.0448368787765503,1.0448368787765503,83909d5b6c5651a02dbe70fbebbbe99f8c8f25f84d13d573fe0c7597ace760cb,True
OpenBMI_ERP,1,12,5,1.4062589406967163,1.4062589406967163,83909d5b6c5651a02dbe70fbebbbe99f8c8f25f84d13d573fe0c7597ace760cb,True
OpenBMI_ERP,1,13,3,1.106305480003357,1.106305480003357,83909d5b6c5651a02dbe70fbebbbe99f8c8f25f84d13d573fe0c7597ace760cb,True
OpenBMI_ERP,1,14,13,1.0507372617721558,1.0507372617721558,83909d5b6c5651a02dbe70fbebbbe99f8c8f25f84d13d573fe0c7597ace760cb,True
OpenBMI_ERP,1,15,12,1.111477255821228,1.111477255821228,83909d5b6c5651a02dbe70fbebbbe99f8c8f25f84d13d573fe0c7597ace760cb,True
OpenBMI_ERP,2,0,6,1.0759568214416504,1.0759568214416504,c322b161e94ee78034ebc0ec13018683501334199b474d1ca30afdc7683e7478,True
OpenBMI_ERP,2,1,11,1.0443994998931885,1.0443994998931885,c322b161e94ee78034ebc0ec13018683501334199b474d1ca30afdc7683e7478,True
OpenBMI_ERP,2,2,12,1.0490962266921997,1.0490962266921997,c322b161e94ee78034ebc0ec13018683501334199b474d1ca30afdc7683e7478,True
OpenBMI_ERP,2,3,7,1.5,1.5,c322b161e94ee78034ebc0ec13018683501334199b474d1ca30afdc7683e7478,True
OpenBMI_ERP,2,4,14,1.1262412071228027,1.1262412071228027,c322b161e94ee78034ebc0ec13018683501334199b474d1ca30afdc7683e7478,True
OpenBMI_ERP,2,5,9,1.0,1.0,c322b161e94ee78034ebc0ec13018683501334199b474d1ca30afdc7683e7478,True
OpenBMI_ERP,2,6,10,1.113459587097168,1.113459587097168,c322b161e94ee78034ebc0ec13018683501334199b474d1ca30afdc7683e7478,True
OpenBMI_ERP,2,7,1,1.0316027402877808,1.0316027402877808,c322b161e94ee78034ebc0ec13018683501334199b474d1ca30afdc7683e7478,True
OpenBMI_ERP,2,8,4,1.1599515676498413,1.1599515676498413,c322b161e94ee78034ebc0ec13018683501334199b474d1ca30afdc7683e7478,True
OpenBMI_ERP,2,9,8,1.248923420906067,1.248923420906067,c322b161e94ee78034ebc0ec13018683501334199b474d1ca30afdc7683e7478,True
OpenBMI_ERP,2,10,13,1.0841703414916992,1.0841703414916992,c322b161e94ee78034ebc0ec13018683501334199b474d1ca30afdc7683e7478,True
OpenBMI_ERP,2,11,3,1.2414708137512207,1.2414708137512207,c322b161e94ee78034ebc0ec13018683501334199b474d1ca30afdc7683e7478,True
OpenBMI_ERP,2,12,2,1.0,1.0,c322b161e94ee78034ebc0ec13018683501334199b474d1ca30afdc7683e7478,True
OpenBMI_ERP,2,13,15,1.0198476314544678,1.0198476314544678,c322b161e94ee78034ebc0ec13018683501334199b474d1ca30afdc7683e7478,True
OpenBMI_ERP,2,14,5,1.2810612916946411,1.2810612916946411,c322b161e94ee78034ebc0ec13018683501334199b474d1ca30afdc7683e7478,True
OpenBMI_ERP,2,15,0,1.1533076763153076,1.1533076763153076,c322b161e94ee78034ebc0ec13018683501334199b474d1ca30afdc7683e7478,True
OpenBMI_ERP,3,0,13,1.1006336212158203,1.1006336212158203,a55c8a8409c91b2cfe67264a10dc15d8bd86fba31da32a8d3480cc24457d41c9,True
OpenBMI_ERP,3,1,9,1.0913136005401611,1.0913136005401611,a55c8a8409c91b2cfe67264a10dc15d8bd86fba31da32a8d3480cc24457d41c9,True
OpenBMI_ERP,3,2,4,1.1469337940216064,1.1469337940216064,a55c8a8409c91b2cfe67264a10dc15d8bd86fba31da32a8d3480cc24457d41c9,True
OpenBMI_ERP,3,3,11,1.101076364517212,1.101076364517212,a55c8a8409c91b2cfe67264a10dc15d8bd86fba31da32a8d3480cc24457d41c9,True
OpenBMI_ERP,3,4,6,1.1476320028305054,1.1476320028305054,a55c8a8409c91b2cfe67264a10dc15d8bd86fba31da32a8d3480cc24457d41c9,True
OpenBMI_ERP,3,5,10,1.071535348892212,1.071535348892212,a55c8a8409c91b2cfe67264a10dc15d8bd86fba31da32a8d3480cc24457d41c9,True
OpenBMI_ERP,3,6,7,1.4770019054412842,1.4770019054412842,a55c8a8409c91b2cfe67264a10dc15d8bd86fba31da32a8d3480cc24457d41c9,True
OpenBMI_ERP,3,7,14,1.1263238191604614,1.1263238191604614,a55c8a8409c91b2cfe67264a10dc15d8bd86fba31da32a8d3480cc24457d41c9,True
OpenBMI_ERP,3,8,0,1.1472395658493042,1.1472395658493042,a55c8a8409c91b2cfe67264a10dc15d8bd86fba31da32a8d3480cc24457d41c9,True
OpenBMI_ERP,3,9,15,1.073326587677002,1.073326587677002,a55c8a8409c91b2cfe67264a10dc15d8bd86fba31da32a8d3480cc24457d41c9,True
OpenBMI_ERP,3,10,3,0.969106137752533,0.969106137752533,a55c8a8409c91b2cfe67264a10dc15d8bd86fba31da32a8d3480cc24457d41c9,True
OpenBMI_ERP,3,11,5,1.0897005796432495,1.0897005796432495,a55c8a8409c91b2cfe67264a10dc15d8bd86fba31da32a8d3480cc24457d41c9,True
OpenBMI_ERP,3,12,1,1.0631754398345947,1.0631754398345947,a55c8a8409c91b2cfe67264a10dc15d8bd86fba31da32a8d3480cc24457d41c9,True
OpenBMI_ERP,3,13,2,1.0181101560592651,1.0181101560592651,a55c8a8409c91b2cfe67264a10dc15d8bd86fba31da32a8d3480cc24457d41c9,True
OpenBMI_ERP,3,14,8,1.5,1.5,a55c8a8409c91b2cfe67264a10dc15d8bd86fba31da32a8d3480cc24457d41c9,True
OpenBMI_ERP,3,15,12,1.0315706729888916,1.0315706729888916,a55c8a8409c91b2cfe67264a10dc15d8bd86fba31da32a8d3480cc24457d41c9,True
OpenBMI_ERP,4,0,5,1.2602307796478271,1.2602307796478271,25513974afbfe1edb1727921e827558675bd8f7d12e0ef4216d052c367779e2d,True
OpenBMI_ERP,4,1,0,1.4655752182006836,1.4655752182006836,25513974afbfe1edb1727921e827558675bd8f7d12e0ef4216d052c367779e2d,True
OpenBMI_ERP,4,2,3,1.2813173532485962,1.2813173532485962,25513974afbfe1edb1727921e827558675bd8f7d12e0ef4216d052c367779e2d,True
OpenBMI_ERP,4,3,9,1.2844280004501343,1.2844280004501343,25513974afbfe1edb1727921e827558675bd8f7d12e0ef4216d052c367779e2d,True
OpenBMI_ERP,4,4,13,1.0,1.0,25513974afbfe1edb1727921e827558675bd8f7d12e0ef4216d052c367779e2d,True
OpenBMI_ERP,4,5,11,1.1090562343597412,1.1090562343597412,25513974afbfe1edb1727921e827558675bd8f7d12e0ef4216d052c367779e2d,True
OpenBMI_ERP,4,6,7,1.5,1.5,25513974afbfe1edb1727921e827558675bd8f7d12e0ef4216d052c367779e2d,True
OpenBMI_ERP,4,7,10,1.2153375148773193,1.2153375148773193,25513974afbfe1edb1727921e827558675bd8f7d12e0ef4216d052c367779e2d,True
OpenBMI_ERP,4,8,4,1.1250923871994019,1.1250923871994019,25513974afbfe1edb1727921e827558675bd8f7d12e0ef4216d052c367779e2d,True
OpenBMI_ERP,4,9,6,1.4871045351028442,1.4871045351028442,25513974afbfe1edb1727921e827558675bd8f7d12e0ef4216d052c367779e2d,True
OpenBMI_ERP,4,10,2,1.1742067337036133,1.1742067337036133,25513974afbfe1edb1727921e827558675bd8f7d12e0ef4216d052c367779e2d,True
OpenBMI_ERP,4,11,12,1.3046895265579224,1.3046895265579224,25513974afbfe1edb1727921e827558675bd8f7d12e0ef4216d052c367779e2d,True
OpenBMI_ERP,4,12,14,1.2055915594100952,1.2055915594100952,25513974afbfe1edb1727921e827558675bd8f7d12e0ef4216d052c367779e2d,True
OpenBMI_ERP,4,13,8,1.1676064729690552,1.1676064729690552,25513974afbfe1edb1727921e827558675bd8f7d12e0ef4216d052c367779e2d,True
OpenBMI_ERP,4,14,15,1.4262937307357788,1.4262937307357788,25513974afbfe1edb1727921e827558675bd8f7d12e0ef4216d052c367779e2d,True
OpenBMI_ERP,4,15,1,1.0,1.0,25513974afbfe1edb1727921e827558675bd8f7d12e0ef4216d052c367779e2d,True
OpenBMI_SSVEP,0,0,9,1.0033906698226929,1.0033906698226929,b51ee1e8c8d016df4ade9c3ebc895eac3871d82d0ed82b5fb08efc571eb20ed3,True
OpenBMI_SSVEP,0,1,11,1.0,1.0,b51ee1e8c8d016df4ade9c3ebc895eac3871d82d0ed82b5fb08efc571eb20ed3,True
OpenBMI_SSVEP,0,2,13,1.0079858303070068,1.0079858303070068,b51ee1e8c8d016df4ade9c3ebc895eac3871d82d0ed82b5fb08efc571eb20ed3,True
OpenBMI_SSVEP,0,3,5,1.0132027864456177,1.0132027864456177,b51ee1e8c8d016df4ade9c3ebc895eac3871d82d0ed82b5fb08efc571eb20ed3,True
OpenBMI_SSVEP,0,4,7,1.0358468294143677,1.0358468294143677,b51ee1e8c8d016df4ade9c3ebc895eac3871d82d0ed82b5fb08efc571eb20ed3,True
OpenBMI_SSVEP,0,5,4,1.0023527145385742,1.0023527145385742,b51ee1e8c8d016df4ade9c3ebc895eac3871d82d0ed82b5fb08efc571eb20ed3,True
OpenBMI_SSVEP,0,6,10,1.0033724308013916,1.0033724308013916,b51ee1e8c8d016df4ade9c3ebc895eac3871d82d0ed82b5fb08efc571eb20ed3,True
OpenBMI_SSVEP,0,7,6,1.1265989542007446,1.1265989542007446,b51ee1e8c8d016df4ade9c3ebc895eac3871d82d0ed82b5fb08efc571eb20ed3,True
OpenBMI_SSVEP,0,8,3,1.5,1.5,b51ee1e8c8d016df4ade9c3ebc895eac3871d82d0ed82b5fb08efc571eb20ed3,True
OpenBMI_SSVEP,0,9,1,1.0366703271865845,1.0366703271865845,b51ee1e8c8d016df4ade9c3ebc895eac3871d82d0ed82b5fb08efc571eb20ed3,True
OpenBMI_SSVEP,0,10,2,1.3514299392700195,1.3514299392700195,b51ee1e8c8d016df4ade9c3ebc895eac3871d82d0ed82b5fb08efc571eb20ed3,True
OpenBMI_SSVEP,0,11,14,1.0,1.0,b51ee1e8c8d016df4ade9c3ebc895eac3871d82d0ed82b5fb08efc571eb20ed3,True
OpenBMI_SSVEP,0,12,8,1.0126326084136963,1.0126326084136963,b51ee1e8c8d016df4ade9c3ebc895eac3871d82d0ed82b5fb08efc571eb20ed3,True
OpenBMI_SSVEP,0,13,15,1.0,1.0,b51ee1e8c8d016df4ade9c3ebc895eac3871d82d0ed82b5fb08efc571eb20ed3,True
OpenBMI_SSVEP,0,14,12,1.0,1.0,b51ee1e8c8d016df4ade9c3ebc895eac3871d82d0ed82b5fb08efc571eb20ed3,True
OpenBMI_SSVEP,0,15,0,1.0873901844024658,1.0873901844024658,b51ee1e8c8d016df4ade9c3ebc895eac3871d82d0ed82b5fb08efc571eb20ed3,True
OpenBMI_SSVEP,1,0,9,1.030590295791626,1.030590295791626,2cca42fe62df4b64a7e77aeb123d37ff89828f37d13619208b01192a9be088d5,True
OpenBMI_SSVEP,1,1,14,1.0114490985870361,1.0114490985870361,2cca42fe62df4b64a7e77aeb123d37ff89828f37d13619208b01192a9be088d5,True
OpenBMI_SSVEP,1,2,8,1.0,1.0,2cca42fe62df4b64a7e77aeb123d37ff89828f37d13619208b01192a9be088d5,True
OpenBMI_SSVEP,1,3,13,1.0,1.0,2cca42fe62df4b64a7e77aeb123d37ff89828f37d13619208b01192a9be088d5,True
OpenBMI_SSVEP,1,4,11,1.0,1.0,2cca42fe62df4b64a7e77aeb123d37ff89828f37d13619208b01192a9be088d5,True
OpenBMI_SSVEP,1,5,2,1.3252571821212769,1.3252571821212769,2cca42fe62df4b64a7e77aeb123d37ff89828f37d13619208b01192a9be088d5,True
OpenBMI_SSVEP,1,6,10,1.002415657043457,1.002415657043457,2cca42fe62df4b64a7e77aeb123d37ff89828f37d13619208b01192a9be088d5,True
OpenBMI_SSVEP,1,7,12,1.0,1.0,2cca42fe62df4b64a7e77aeb123d37ff89828f37d13619208b01192a9be088d5,True
OpenBMI_SSVEP,1,8,7,1.039341926574707,1.039341926574707,2cca42fe62df4b64a7e77aeb123d37ff89828f37d13619208b01192a9be088d5,True
OpenBMI_SSVEP,1,9,1,1.0745128393173218,1.0745128393173218,2cca42fe62df4b64a7e77aeb123d37ff89828f37d13619208b01192a9be088d5,True
