task,fold,session,variant,mean_relative_P_movement,median_relative_P_movement,max_C_preservation_abs_error,label,C_plus_count,C_minus_count,C_zero_count,mean_r_C_plus,mean_r_C_minus,min_r,max_r,C_plus_variance_fraction,C_minus_variance_fraction
OpenBMI_MI,0,S2,PCA_SIGNED_UTILITY_ROUTING,0.05865229293704033,0.046769365668296814,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,1,8,1.1684760706765311,0.9557911157608032,0.9557911157608032,1.5,0.09720594435930252,0.026401473209261894
OpenBMI_MI,0,S2,RANDOM_BASIS_0,0.0033542118035256863,0.002628535497933626,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,1,8,1.1684760706765311,0.9557911157608032,0.9557911157608032,1.5,0.09720594435930252,0.026401473209261894
OpenBMI_MI,0,S2,RANDOM_BASIS_1,0.002955192932859063,0.0021511809900403023,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,1,8,1.1684760706765311,0.9557911157608032,0.9557911157608032,1.5,0.09720594435930252,0.026401473209261894
OpenBMI_MI,0,S2,RANDOM_BASIS_2,0.0022405299823731184,0.0018058310961350799,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,1,8,1.1684760706765311,0.9557911157608032,0.9557911157608032,1.5,0.09720594435930252,0.026401473209261894
OpenBMI_MI,0,S2,RANDOM_BASIS_3,0.0028500501066446304,0.0022823645267635584,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,1,8,1.1684760706765311,0.9557911157608032,0.9557911157608032,1.5,0.09720594435930252,0.026401473209261894
OpenBMI_MI,0,S2,RANDOM_BASIS_4,0.0038692501839250326,0.0029379823245108128,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,1,8,1.1684760706765311,0.9557911157608032,0.9557911157608032,1.5,0.09720594435930252,0.026401473209261894
OpenBMI_MI,1,S1,PCA_POSITIVE_ONLY_ROUTING,0.05268780142068863,0.043738555163145065,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,1,10,1.2698766946792603,0.9256656169891357,0.9256656169891357,1.5,0.06923822034150362,0.007975662127137184
OpenBMI_MI,1,S1,SHUFFLED_UTILITY_ROUTING,0.07028057426214218,0.05885033309459686,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,1,10,1.2698766946792603,0.9256656169891357,0.9256656169891357,1.5,0.06923822034150362,0.007975662127137184
OpenBMI_MI,1,S1,PCA_SIGNED_UTILITY_ROUTING,0.053071845322847366,0.04336676746606827,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,1,10,1.2698766946792603,0.9256656169891357,0.9256656169891357,1.5,0.06923822034150362,0.007975662127137184
OpenBMI_MI,1,S1,RANDOM_BASIS_0,0.0056594605557620525,0.0047685690224170685,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,1,10,1.2698766946792603,0.9256656169891357,0.9256656169891357,1.5,0.06923822034150362,0.007975662127137184
OpenBMI_MI,1,S1,RANDOM_BASIS_1,0.00408276729285717,0.003331462386995554,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,1,10,1.2698766946792603,0.9256656169891357,0.9256656169891357,1.5,0.06923822034150362,0.007975662127137184
OpenBMI_MI,1,S1,RANDOM_BASIS_2,0.0035243171732872725,0.003044399432837963,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,1,10,1.2698766946792603,0.9256656169891357,0.9256656169891357,1.5,0.06923822034150362,0.007975662127137184
OpenBMI_MI,1,S1,RANDOM_BASIS_3,0.00342560769058764,0.0028858815785497427,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,1,10,1.2698766946792603,0.9256656169891357,0.9256656169891357,1.5,0.06923822034150362,0.007975662127137184
OpenBMI_MI,1,S1,RANDOM_BASIS_4,0.0047772470861673355,0.004158779978752136,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,1,10,1.2698766946792603,0.9256656169891357,0.9256656169891357,1.5,0.06923822034150362,0.007975662127137184
OpenBMI_MI,1,S2,PCA_POSITIVE_ONLY_ROUTING,0.05287659913301468,0.044803932309150696,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,1,10,1.2698766946792603,0.9256656169891357,0.9256656169891357,1.5,0.06923822034150362,0.007975662127137184
OpenBMI_MI,1,S2,SHUFFLED_UTILITY_ROUTING,0.06710747629404068,0.057094767689704895,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,1,10,1.2698766946792603,0.9256656169891357,0.9256656169891357,1.5,0.06923822034150362,0.007975662127137184
OpenBMI_MI,1,S2,PCA_SIGNED_UTILITY_ROUTING,0.053196247667074203,0.04493200033903122,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,1,10,1.2698766946792603,0.9256656169891357,0.9256656169891357,1.5,0.06923822034150362,0.007975662127137184
OpenBMI_MI,1,S2,RANDOM_BASIS_0,0.005065184086561203,0.004168297164142132,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,1,10,1.2698766946792603,0.9256656169891357,0.9256656169891357,1.5,0.06923822034150362,0.007975662127137184
OpenBMI_MI,1,S2,RANDOM_BASIS_1,0.0036795255728065968,0.0030325918924063444,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,1,10,1.2698766946792603,0.9256656169891357,0.9256656169891357,1.5,0.06923822034150362,0.007975662127137184
OpenBMI_MI,1,S2,RANDOM_BASIS_2,0.0031050383113324642,0.002709296066313982,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,1,10,1.2698766946792603,0.9256656169891357,0.9256656169891357,1.5,0.06923822034150362,0.007975662127137184
OpenBMI_MI,1,S2,RANDOM_BASIS_3,0.003074265317991376,0.0025672195479273796,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,1,10,1.2698766946792603,0.9256656169891357,0.9256656169891357,1.5,0.06923822034150362,0.007975662127137184
OpenBMI_MI,1,S2,RANDOM_BASIS_4,0.0045481533743441105,0.0037916647270321846,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,1,10,1.2698766946792603,0.9256656169891357,0.9256656169891357,1.5,0.06923822034150362,0.007975662127137184
OpenBMI_MI,2,S1,PCA_POSITIVE_ONLY_ROUTING,0.09214199334383011,0.07430422306060791,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,2,7,1.3617654868534632,0.9167591333389282,0.8993532061576843,1.5,0.09450067207217216,0.039910645224153996
OpenBMI_MI,2,S1,SHUFFLED_UTILITY_ROUTING,0.07740554958581924,0.06221165135502815,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,2,7,1.3617654868534632,0.9167591333389282,0.8993532061576843,1.5,0.09450067207217216,0.039910645224153996
OpenBMI_MI,2,S1,PCA_SIGNED_UTILITY_ROUTING,0.09295366704463959,0.07533279061317444,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,2,7,1.3617654868534632,0.9167591333389282,0.8993532061576843,1.5,0.09450067207217216,0.039910645224153996
OpenBMI_MI,2,S1,RANDOM_BASIS_0,0.005814817268401384,0.0045928312465548515,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,2,7,1.3617654868534632,0.9167591333389282,0.8993532061576843,1.5,0.09450067207217216,0.039910645224153996
OpenBMI_MI,2,S1,RANDOM_BASIS_1,0.006077045574784279,0.005016074050217867,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,2,7,1.3617654868534632,0.9167591333389282,0.8993532061576843,1.5,0.09450067207217216,0.039910645224153996
OpenBMI_MI,2,S1,RANDOM_BASIS_2,0.005494351964443922,0.004400156904011965,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,2,7,1.3617654868534632,0.9167591333389282,0.8993532061576843,1.5,0.09450067207217216,0.039910645224153996
OpenBMI_MI,2,S1,RANDOM_BASIS_3,0.006216750014573336,0.005127210170030594,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,2,7,1.3617654868534632,0.9167591333389282,0.8993532061576843,1.5,0.09450067207217216,0.039910645224153996
OpenBMI_MI,2,S1,RANDOM_BASIS_4,0.006531801074743271,0.0053375354036688805,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,2,7,1.3617654868534632,0.9167591333389282,0.8993532061576843,1.5,0.09450067207217216,0.039910645224153996
OpenBMI_MI,2,S2,PCA_POSITIVE_ONLY_ROUTING,0.08486450463533401,0.07185513526201248,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,2,7,1.3617654868534632,0.9167591333389282,0.8993532061576843,1.5,0.09450067207217216,0.039910645224153996
OpenBMI_MI,2,S2,SHUFFLED_UTILITY_ROUTING,0.06943750381469727,0.057643525302410126,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,2,7,1.3617654868534632,0.9167591333389282,0.8993532061576843,1.5,0.09450067207217216,0.039910645224153996
OpenBMI_MI,2,S2,PCA_SIGNED_UTILITY_ROUTING,0.08528103679418564,0.07235351949930191,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,2,7,1.3617654868534632,0.9167591333389282,0.8993532061576843,1.5,0.09450067207217216,0.039910645224153996
OpenBMI_MI,2,S2,RANDOM_BASIS_0,0.005240901373326778,0.0039983936585485935,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,2,7,1.3617654868534632,0.9167591333389282,0.8993532061576843,1.5,0.09450067207217216,0.039910645224153996
OpenBMI_MI,2,S2,RANDOM_BASIS_1,0.005433636251837015,0.00433078920468688,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,2,7,1.3617654868534632,0.9167591333389282,0.8993532061576843,1.5,0.09450067207217216,0.039910645224153996
OpenBMI_MI,2,S2,RANDOM_BASIS_2,0.004876189865171909,0.003907851409167051,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,2,7,1.3617654868534632,0.9167591333389282,0.8993532061576843,1.5,0.09450067207217216,0.039910645224153996
OpenBMI_MI,2,S2,RANDOM_BASIS_3,0.005594821181148291,0.004580844659358263,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,2,7,1.3617654868534632,0.9167591333389282,0.8993532061576843,1.5,0.09450067207217216,0.039910645224153996
OpenBMI_MI,2,S2,RANDOM_BASIS_4,0.0059760501608252525,0.004800525493919849,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,7,2,7,1.3617654868534632,0.9167591333389282,0.8993532061576843,1.5,0.09450067207217216,0.039910645224153996
OpenBMI_MI,3,S1,PCA_POSITIVE_ONLY_ROUTING,0.06468792259693146,0.054941318929195404,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,8,0,8,1.2300155013799667,1.0,1.0,1.5,0.12663378193974495,0.0
OpenBMI_MI,3,S1,SHUFFLED_UTILITY_ROUTING,0.06323076784610748,0.05169649422168732,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,8,0,8,1.2300155013799667,1.0,1.0,1.5,0.12663378193974495,0.0
OpenBMI_MI,3,S1,PCA_SIGNED_UTILITY_ROUTING,0.06468792259693146,0.054941318929195404,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,8,0,8,1.2300155013799667,1.0,1.0,1.5,0.12663378193974495,0.0
OpenBMI_MI,3,S1,RANDOM_BASIS_0,0.006581393536180258,0.005072363652288914,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,8,0,8,1.2300155013799667,1.0,1.0,1.5,0.12663378193974495,0.0
OpenBMI_MI,3,S1,RANDOM_BASIS_1,0.004278873559087515,0.0034353588707745075,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,8,0,8,1.2300155013799667,1.0,1.0,1.5,0.12663378193974495,0.0
OpenBMI_MI,3,S1,RANDOM_BASIS_2,0.005385178606957197,0.004310292657464743,4.76837158203125e-07,POST_HOC_HELDOUT_DIAGNOSTIC,8,0,8,1.2300155013799667,1.0,1.0,1.5,0.12663378193974495,0.0
OpenBMI_MI,3,S1,RANDOM_BASIS_3,0.004435457289218903,0.003427383489906788,4.76837158203125e-07,POST_HOC_HELDOUT_DIAGNOSTIC,8,0,8,1.2300155013799667,1.0,1.0,1.5,0.12663378193974495,0.0
OpenBMI_MI,3,S1,RANDOM_BASIS_4,0.00443276995792985,0.0035272170789539814,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,8,0,8,1.2300155013799667,1.0,1.0,1.5,0.12663378193974495,0.0
OpenBMI_MI,3,S2,PCA_POSITIVE_ONLY_ROUTING,0.06599166989326477,0.055435486137866974,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,8,0,8,1.2300155013799667,1.0,1.0,1.5,0.12663378193974495,0.0
OpenBMI_MI,3,S2,SHUFFLED_UTILITY_ROUTING,0.06099976599216461,0.04647117108106613,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,8,0,8,1.2300155013799667,1.0,1.0,1.5,0.12663378193974495,0.0
OpenBMI_MI,3,S2,PCA_SIGNED_UTILITY_ROUTING,0.06599166989326477,0.055435486137866974,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,8,0,8,1.2300155013799667,1.0,1.0,1.5,0.12663378193974495,0.0
OpenBMI_MI,3,S2,RANDOM_BASIS_0,0.00575310830026865,0.004352616146206856,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,8,0,8,1.2300155013799667,1.0,1.0,1.5,0.12663378193974495,0.0
OpenBMI_MI,3,S2,RANDOM_BASIS_1,0.00388122396543622,0.003028090577572584,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,8,0,8,1.2300155013799667,1.0,1.0,1.5,0.12663378193974495,0.0
OpenBMI_MI,3,S2,RANDOM_BASIS_2,0.00485558807849884,0.0039029568433761597,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,8,0,8,1.2300155013799667,1.0,1.0,1.5,0.12663378193974495,0.0
OpenBMI_MI,3,S2,RANDOM_BASIS_3,0.004136121831834316,0.0031175301410257816,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,8,0,8,1.2300155013799667,1.0,1.0,1.5,0.12663378193974495,0.0
OpenBMI_MI,3,S2,RANDOM_BASIS_4,0.0040784599259495735,0.003254905343055725,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,8,0,8,1.2300155013799667,1.0,1.0,1.5,0.12663378193974495,0.0
OpenBMI_MI,4,S1,PCA_POSITIVE_ONLY_ROUTING,0.06421279162168503,0.04825221374630928,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,2,9,1.184650754928589,0.967134028673172,0.9547122120857239,1.5,0.06263491697609425,0.027758928947150707
OpenBMI_MI,4,S1,SHUFFLED_UTILITY_ROUTING,0.039450615644454956,0.030269362032413483,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,2,9,1.184650754928589,0.967134028673172,0.9547122120857239,1.5,0.06263491697609425,0.027758928947150707
OpenBMI_MI,4,S1,PCA_SIGNED_UTILITY_ROUTING,0.06426535546779633,0.04899900406599045,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,2,9,1.184650754928589,0.967134028673172,0.9547122120857239,1.5,0.06263491697609425,0.027758928947150707
OpenBMI_MI,4,S1,RANDOM_BASIS_0,0.003205319866538048,0.002388027962297201,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,2,9,1.184650754928589,0.967134028673172,0.9547122120857239,1.5,0.06263491697609425,0.027758928947150707
OpenBMI_MI,4,S1,RANDOM_BASIS_1,0.003981447778642178,0.003032108535990119,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,2,9,1.184650754928589,0.967134028673172,0.9547122120857239,1.5,0.06263491697609425,0.027758928947150707
OpenBMI_MI,4,S1,RANDOM_BASIS_2,0.0033928053453564644,0.0026292717084288597,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,2,9,1.184650754928589,0.967134028673172,0.9547122120857239,1.5,0.06263491697609425,0.027758928947150707
OpenBMI_MI,4,S1,RANDOM_BASIS_3,0.0030984811019152403,0.002500920556485653,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,2,9,1.184650754928589,0.967134028673172,0.9547122120857239,1.5,0.06263491697609425,0.027758928947150707
OpenBMI_MI,4,S1,RANDOM_BASIS_4,0.0027150805108249187,0.0019831079989671707,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,2,9,1.184650754928589,0.967134028673172,0.9547122120857239,1.5,0.06263491697609425,0.027758928947150707
OpenBMI_MI,4,S2,PCA_POSITIVE_ONLY_ROUTING,0.06376643478870392,0.049717456102371216,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,5,2,9,1.184650754928589,0.967134028673172,0.9547122120857239,1.5,0.06263491697609425,0.027758928947150707
OpenBMI_MI,4,S2,SHUFFLED_UTILITY_ROUTING,0.039371855556964874,0.03012203797698021,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,2,9,1.184650754928589,0.967134028673172,0.9547122120857239,1.5,0.06263491697609425,0.027758928947150707
OpenBMI_MI,4,S2,PCA_SIGNED_UTILITY_ROUTING,0.06391067057847977,0.05014965683221817,1.5497207641601562e-06,POST_HOC_HELDOUT_DIAGNOSTIC,5,2,9,1.184650754928589,0.967134028673172,0.9547122120857239,1.5,0.06263491697609425,0.027758928947150707
OpenBMI_MI,4,S2,RANDOM_BASIS_0,0.003050115890800953,0.0021848995238542557,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,2,9,1.184650754928589,0.967134028673172,0.9547122120857239,1.5,0.06263491697609425,0.027758928947150707
OpenBMI_MI,4,S2,RANDOM_BASIS_1,0.0036705858074128628,0.00262761814519763,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,2,9,1.184650754928589,0.967134028673172,0.9547122120857239,1.5,0.06263491697609425,0.027758928947150707
OpenBMI_MI,4,S2,RANDOM_BASIS_2,0.0033234108705073595,0.002408368978649378,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,2,9,1.184650754928589,0.967134028673172,0.9547122120857239,1.5,0.06263491697609425,0.027758928947150707
OpenBMI_MI,4,S2,RANDOM_BASIS_3,0.003038867609575391,0.0023291357792913914,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC,5,2,9,1.184650754928589,0.967134028673172,0.9547122120857239,1.5,0.06263491697609425,0.027758928947150707
OpenBMI_MI,4,S2,RANDOM_BASIS_4,0.002543400740250945,0.001775817945599556,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,5,2,9,1.184650754928589,0.967134028673172,0.9547122120857239,1.5,0.06263491697609425,0.027758928947150707
OpenBMI_ERP,0,S1,PCA_POSITIVE_ONLY_ROUTING,0.14801324903964996,0.13261356949806213,2.384185791015625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1839831897190638,1.0,1.0,1.5,0.33708689268678427,0.0
OpenBMI_ERP,0,S1,SHUFFLED_UTILITY_ROUTING,0.11449755728244781,0.10581383854150772,2.384185791015625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1839831897190638,1.0,1.0,1.5,0.33708689268678427,0.0
OpenBMI_ERP,0,S1,PCA_SIGNED_UTILITY_ROUTING,0.14801324903964996,0.13261356949806213,2.384185791015625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1839831897190638,1.0,1.0,1.5,0.33708689268678427,0.0
OpenBMI_ERP,0,S1,RANDOM_BASIS_0,0.01052451878786087,0.009568553417921066,2.384185791015625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1839831897190638,1.0,1.0,1.5,0.33708689268678427,0.0
OpenBMI_ERP,0,S1,RANDOM_BASIS_1,0.012989713810384274,0.011589606292545795,2.384185791015625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1839831897190638,1.0,1.0,1.5,0.33708689268678427,0.0
OpenBMI_ERP,0,S1,RANDOM_BASIS_2,0.010571607388556004,0.009406629018485546,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1839831897190638,1.0,1.0,1.5,0.33708689268678427,0.0
OpenBMI_ERP,0,S1,RANDOM_BASIS_3,0.01237215381115675,0.01103269960731268,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1839831897190638,1.0,1.0,1.5,0.33708689268678427,0.0
OpenBMI_ERP,0,S1,RANDOM_BASIS_4,0.011700784787535667,0.01054039690643549,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1839831897190638,1.0,1.0,1.5,0.33708689268678427,0.0
OpenBMI_ERP,0,S2,PCA_POSITIVE_ONLY_ROUTING,0.1489684283733368,0.13304713368415833,2.384185791015625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1839831897190638,1.0,1.0,1.5,0.33708689268678427,0.0
OpenBMI_ERP,0,S2,SHUFFLED_UTILITY_ROUTING,0.1168266087770462,0.10744106024503708,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1839831897190638,1.0,1.0,1.5,0.33708689268678427,0.0
OpenBMI_ERP,0,S2,PCA_SIGNED_UTILITY_ROUTING,0.1489684283733368,0.13304713368415833,2.384185791015625e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1839831897190638,1.0,1.0,1.5,0.33708689268678427,0.0
OpenBMI_ERP,0,S2,RANDOM_BASIS_0,0.010379918850958347,0.009493827819824219,1.430511474609375e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1839831897190638,1.0,1.0,1.5,0.33708689268678427,0.0
OpenBMI_ERP,0,S2,RANDOM_BASIS_1,0.012896393425762653,0.011590945534408092,1.430511474609375e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1839831897190638,1.0,1.0,1.5,0.33708689268678427,0.0
OpenBMI_ERP,0,S2,RANDOM_BASIS_2,0.010454928502440453,0.009443124756217003,1.430511474609375e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1839831897190638,1.0,1.0,1.5,0.33708689268678427,0.0
OpenBMI_ERP,0,S2,RANDOM_BASIS_3,0.012220748700201511,0.010963104665279388,1.430511474609375e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1839831897190638,1.0,1.0,1.5,0.33708689268678427,0.0
OpenBMI_ERP,0,S2,RANDOM_BASIS_4,0.01183545682579279,0.010700596496462822,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,0,2,1.1839831897190638,1.0,1.0,1.5,0.33708689268678427,0.0
OpenBMI_ERP,1,S1,PCA_POSITIVE_ONLY_ROUTING,0.1566057950258255,0.14476032555103302,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,2,0,1.1896127888134547,0.9687388241291046,0.9604308009147644,1.5,0.30637145414948463,0.03110329620540142
OpenBMI_ERP,1,S1,SHUFFLED_UTILITY_ROUTING,0.14098434150218964,0.12341054528951645,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,2,0,1.1896127888134547,0.9687388241291046,0.9604308009147644,1.5,0.30637145414948463,0.03110329620540142
OpenBMI_ERP,1,S1,PCA_SIGNED_UTILITY_ROUTING,0.15631811320781708,0.14438161253929138,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,2,0,1.1896127888134547,0.9687388241291046,0.9604308009147644,1.5,0.30637145414948463,0.03110329620540142
OpenBMI_ERP,1,S1,RANDOM_BASIS_0,0.014120369218289852,0.012325653806328773,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,2,0,1.1896127888134547,0.9687388241291046,0.9604308009147644,1.5,0.30637145414948463,0.03110329620540142
OpenBMI_ERP,1,S1,RANDOM_BASIS_1,0.01306130737066269,0.01157785952091217,1.9073486328125e-06,POST_HOC_HELDOUT_DIAGNOSTIC,14,2,0,1.1896127888134547,0.9687388241291046,0.9604308009147644,1.5,0.30637145414948463,0.03110329620540142
